employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
3914,Procurement,region_2,,f,sourcing,1,34,2,8,0,0,73,0
5999,Procurement,region_22,Master's & above,m,sourcing,1,33,3,7,0,0,74,0
70499,Technology,region_2,Bachelor's,m,sourcing,1,31,,1,0,0,81,0
24997,Technology,region_7,Bachelor's,f,other,1,31,2,5,1,0,83,0
63490,Sales & Marketing,region_2,Master's & above,m,other,1,45,2,6,0,0,48,0
51462,Technology,region_31,Bachelor's,m,other,1,29,4,5,1,0,80,0
33774,Analytics,region_31,Bachelor's,m,other,1,24,3,2,0,0,81,0
34305,Analytics,region_7,,m,sourcing,2,29,3,8,0,0,84,0
62081,Operations,region_22,,m,other,1,27,3,4,1,0,59,0
28903,Legal,region_31,Bachelor's,m,sourcing,1,36,3,3,0,0,62,0
70109,Sales & Marketing,region_25,Master's & above,m,sourcing,1,32,5,7,1,0,51,0
49262,Analytics,region_22,Bachelor's,m,other,1,36,3,6,1,0,87,0
67287,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,23,1,2,0,0,50,0
8077,Finance,region_31,Bachelor's,f,other,1,30,3,5,0,0,60,0
65889,Procurement,region_16,Bachelor's,f,sourcing,1,45,5,8,1,0,66,0
33079,Technology,region_26,Bachelor's,m,other,1,52,3,18,0,0,76,0
36771,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,29,2,6,0,0,48,0
14898,Procurement,region_7,Bachelor's,m,other,1,30,1,6,0,0,69,0
53613,Operations,region_21,Bachelor's,m,other,1,29,4,2,1,1,61,1
38155,Sales & Marketing,region_14,Bachelor's,m,other,1,33,4,10,0,0,49,0
12366,Procurement,region_13,Master's & above,m,other,1,44,5,14,1,0,66,0
32663,Procurement,region_7,Bachelor's,m,sourcing,1,30,4,4,1,0,65,0
56901,HR,region_2,Bachelor's,f,sourcing,1,55,5,16,0,0,49,0
25533,Technology,region_2,Master's & above,m,other,2,43,3,6,0,0,78,0
41630,Technology,region_22,Bachelor's,f,referred,1,28,5,2,1,0,79,0
52864,Operations,region_6,Bachelor's,f,other,1,26,,1,0,0,59,0
39488,Operations,region_13,Bachelor's,m,other,1,47,3,15,0,0,56,0
37328,Operations,region_2,Bachelor's,f,sourcing,1,22,2,1,0,0,55,0
59282,Sales & Marketing,region_24,Bachelor's,f,other,1,32,3,4,1,0,53,0
74246,Sales & Marketing,region_15,Master's & above,m,sourcing,1,46,3,17,0,0,45,0
65243,Analytics,region_22,Bachelor's,m,referred,2,31,3,4,0,0,86,0
9962,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,56,3,15,0,0,48,0
32761,Analytics,region_29,Bachelor's,m,other,1,28,4,1,1,0,81,0
60029,Sales & Marketing,region_26,Master's & above,m,sourcing,1,51,3,18,0,0,48,0
55707,Procurement,region_10,Master's & above,m,other,1,31,4,4,1,0,70,0
36144,Procurement,region_13,Bachelor's,m,other,1,46,3,3,1,0,67,0
24773,Operations,region_7,Bachelor's,f,sourcing,1,36,3,9,1,0,58,0
9697,Technology,region_2,Bachelor's,f,other,1,44,1,5,0,0,79,0
29345,Analytics,region_28,Bachelor's,m,sourcing,2,31,3,5,1,0,84,1
51854,Sales & Marketing,region_21,Bachelor's,m,other,1,34,1,9,0,0,49,0
57984,Procurement,region_7,Master's & above,m,sourcing,2,44,2,14,0,0,65,0
49967,Operations,region_2,Bachelor's,m,sourcing,3,28,4,2,1,0,59,0
20172,R&D,region_11,Master's & above,m,sourcing,1,30,3,4,0,0,85,0
33857,Procurement,region_7,Bachelor's,m,other,1,42,4,4,1,0,72,1
37474,Analytics,region_22,Bachelor's,m,sourcing,1,31,,1,1,0,82,1
61929,Operations,region_6,Bachelor's,f,sourcing,1,28,3,7,0,0,59,0
12833,Finance,region_2,Bachelor's,f,other,1,34,3,7,0,0,67,0
61693,Procurement,region_7,Master's & above,f,other,1,42,5,7,1,0,66,0
39362,Analytics,region_7,Master's & above,f,sourcing,1,35,3,6,1,0,85,0
15342,Technology,region_29,Master's & above,f,sourcing,1,31,3,7,1,0,80,0
30606,Operations,region_22,Master's & above,m,other,2,48,5,18,1,0,58,1
51761,Sales & Marketing,region_22,,m,sourcing,1,29,5,2,0,0,50,0
69331,Finance,region_2,Master's & above,m,sourcing,2,53,3,14,0,0,64,0
78150,Analytics,region_2,Bachelor's,m,other,1,29,5,2,1,0,84,0
37415,Procurement,region_27,Master's & above,m,other,1,39,3,6,0,0,71,0
11340,Sales & Marketing,region_2,,m,other,1,41,2,13,0,0,52,0
65109,Procurement,region_17,Master's & above,f,other,1,52,3,22,1,0,75,0
18408,Sales & Marketing,region_22,Master's & above,m,other,1,31,5,2,0,0,48,0
35672,Technology,region_23,Bachelor's,f,sourcing,1,32,3,6,1,0,82,0
34640,Sales & Marketing,region_28,,m,sourcing,1,24,,1,0,0,50,0
4587,Operations,region_2,Master's & above,m,other,1,47,3,9,0,0,56,0
769,Operations,region_8,Master's & above,f,other,1,40,1,4,1,1,64,0
13365,Finance,region_26,Bachelor's,m,other,1,27,3,1,0,0,56,0
77877,Sales & Marketing,region_4,Bachelor's,m,other,1,46,3,3,1,0,50,0
36475,Operations,region_26,Bachelor's,m,sourcing,1,38,4,10,0,0,59,0
30260,Technology,region_7,Master's & above,f,other,3,35,3,8,0,0,84,0
11302,Finance,region_7,Bachelor's,m,sourcing,1,32,4,4,1,0,57,0
67740,Technology,region_26,Bachelor's,m,referred,1,26,4,3,0,0,84,0
72491,Sales & Marketing,region_7,Bachelor's,f,sourcing,2,48,3,21,0,0,53,0
54019,Sales & Marketing,region_31,Master's & above,m,other,1,46,4,7,0,0,51,0
28868,Operations,region_30,Bachelor's,f,sourcing,1,27,1,2,0,0,56,0
49973,HR,region_2,Below Secondary,f,sourcing,1,21,3,2,0,0,48,0
14607,Operations,region_16,Bachelor's,f,other,1,27,,1,1,0,60,0
61346,Operations,region_22,Bachelor's,m,sourcing,1,30,1,7,0,0,57,0
55070,Sales & Marketing,region_2,Master's & above,m,sourcing,1,46,5,7,1,0,52,0
77132,Sales & Marketing,region_2,Bachelor's,m,other,1,57,2,11,1,0,48,0
52114,Procurement,region_31,Master's & above,m,other,1,34,5,5,1,0,72,0
76409,Technology,region_2,Bachelor's,f,sourcing,1,25,2,2,0,0,80,0
6524,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,35,4,7,0,0,49,0
26771,Analytics,region_22,Bachelor's,m,sourcing,1,37,5,7,1,1,86,0
48711,Operations,region_15,Bachelor's,f,sourcing,1,33,3,5,0,0,58,0
54460,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,41,2,7,0,0,47,0
75080,Procurement,region_17,Master's & above,f,sourcing,3,38,3,10,0,0,70,0
54133,Operations,region_6,Bachelor's,m,other,1,34,2,10,0,0,56,0
40152,Sales & Marketing,region_1,Master's & above,m,sourcing,1,40,3,9,1,0,52,0
8688,Sales & Marketing,region_2,Bachelor's,m,other,1,40,4,13,1,0,48,1
53279,Operations,region_24,Bachelor's,m,other,1,28,,1,1,0,58,0
58281,Operations,region_15,Bachelor's,f,other,1,40,5,3,1,0,60,0
9905,Operations,region_30,Bachelor's,m,sourcing,1,28,3,6,0,0,61,0
48722,Operations,region_31,Bachelor's,m,other,1,33,3,7,0,0,55,0
11763,Sales & Marketing,region_6,Bachelor's,m,sourcing,2,30,2,6,0,0,54,0
38610,Finance,region_2,Bachelor's,m,sourcing,2,37,1,10,0,0,55,0
66218,HR,region_2,Master's & above,m,other,1,44,4,18,0,0,46,0
54798,Procurement,region_2,Bachelor's,m,other,1,31,5,6,1,0,67,0
39021,R&D,region_7,Master's & above,m,sourcing,1,39,5,8,1,0,90,0
45535,Sales & Marketing,region_2,,m,other,1,38,3,7,1,0,49,0
67655,Procurement,region_7,Master's & above,m,sourcing,1,40,5,10,0,0,72,0
21531,Procurement,region_2,Bachelor's,m,sourcing,1,41,3,5,0,0,69,0
15491,Sales & Marketing,region_7,Master's & above,m,sourcing,1,50,1,17,0,0,51,0
26641,Sales & Marketing,region_26,Bachelor's,m,other,1,48,1,6,0,0,48,0
54647,Technology,region_7,Master's & above,m,referred,1,33,3,2,0,0,82,0
44422,Operations,region_31,Bachelor's,m,other,1,27,,1,0,0,58,0
48804,Sales & Marketing,region_25,Master's & above,m,other,1,36,2,10,0,0,47,0
69267,Operations,region_23,Bachelor's,f,sourcing,1,39,5,4,1,1,63,1
45715,Technology,region_33,Master's & above,m,sourcing,1,53,5,19,1,0,82,0
73155,Procurement,region_13,Bachelor's,m,other,1,31,3,5,0,0,71,0
50776,Procurement,region_16,Bachelor's,m,other,2,27,3,3,1,0,66,0
67341,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,26,3,6,1,0,48,0
69632,Procurement,region_27,Bachelor's,m,other,1,33,3,10,0,0,67,0
65811,Operations,region_16,Bachelor's,m,other,1,29,4,3,0,0,59,0
27158,Technology,region_7,Bachelor's,m,referred,1,27,5,3,1,0,85,0
6977,Finance,region_2,Master's & above,f,other,1,55,5,17,1,0,60,0
73029,Procurement,region_13,Bachelor's,m,sourcing,1,36,5,10,1,0,70,0
50319,Operations,region_23,Bachelor's,m,sourcing,1,31,3,6,0,0,59,0
44647,Sales & Marketing,region_14,Master's & above,m,other,1,41,3,11,0,0,44,0
76313,Sales & Marketing,region_2,Master's & above,m,other,1,52,4,24,0,0,50,0
58268,Sales & Marketing,region_25,,m,sourcing,1,26,3,2,0,0,50,0
67496,Procurement,region_2,Master's & above,m,other,1,57,5,18,1,0,68,0
34027,Finance,region_22,Bachelor's,m,other,2,25,,1,1,0,55,0
72805,Sales & Marketing,region_26,Master's & above,m,other,1,37,1,7,1,0,48,0
48347,Operations,region_24,Bachelor's,f,sourcing,1,33,1,4,0,0,57,0
52821,Sales & Marketing,region_32,Bachelor's,m,other,1,43,5,4,1,0,43,0
28906,Technology,region_26,Master's & above,m,other,1,51,4,8,0,0,81,0
27886,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,47,2,13,0,0,49,0
33178,Operations,region_26,Bachelor's,m,sourcing,2,33,5,7,1,0,61,0
69558,Technology,region_26,Bachelor's,m,other,1,29,1,2,0,0,80,0
73745,Analytics,region_29,,m,sourcing,1,30,5,6,1,0,79,0
75334,Sales & Marketing,region_11,Master's & above,m,sourcing,1,34,1,4,0,0,51,0
60623,Procurement,region_32,Bachelor's,m,sourcing,1,34,1,7,0,0,70,0
69170,Technology,region_6,Bachelor's,m,other,2,28,3,2,0,0,75,0
67042,Procurement,region_31,Bachelor's,f,sourcing,1,31,3,6,1,0,68,0
40293,Sales & Marketing,region_22,Bachelor's,m,other,2,35,1,4,0,0,49,0
37500,Technology,region_20,Bachelor's,f,other,1,31,5,4,0,1,88,1
70382,Technology,region_22,Bachelor's,m,sourcing,1,36,1,5,1,0,82,0
55889,Technology,region_27,Bachelor's,m,other,1,30,3,4,0,0,79,0
55859,Sales & Marketing,region_19,Bachelor's,m,other,1,53,5,5,1,0,47,0
68043,Sales & Marketing,region_28,,m,other,1,24,,1,0,0,48,0
15298,Operations,region_22,Bachelor's,m,sourcing,2,28,3,6,0,0,57,0
325,HR,region_2,Bachelor's,m,sourcing,1,29,,1,0,0,51,0
70888,Sales & Marketing,region_32,Bachelor's,f,sourcing,1,30,1,6,0,0,47,0
22705,Analytics,region_34,Bachelor's,m,other,3,25,3,2,0,0,93,1
74152,Sales & Marketing,region_26,Bachelor's,m,other,1,39,1,3,1,0,50,0
56913,Sales & Marketing,region_8,Master's & above,m,other,1,31,5,5,1,0,52,0
60760,Procurement,region_8,Bachelor's,f,other,1,25,,1,0,0,70,0
61045,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,36,3,7,1,0,49,0
71216,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,51,1,5,0,0,46,0
61700,Technology,region_4,Master's & above,m,other,1,50,3,22,0,0,83,0
62026,Finance,region_2,Bachelor's,m,sourcing,1,40,4,6,0,0,57,0
34531,Technology,region_22,Bachelor's,m,other,3,27,3,3,1,1,72,1
71730,Sales & Marketing,region_20,Master's & above,m,other,1,47,5,4,0,0,46,0
21237,Technology,region_22,Bachelor's,m,sourcing,2,40,4,5,1,0,79,0
69476,Sales & Marketing,region_2,Master's & above,m,other,1,42,3,16,0,0,47,0
1072,Technology,region_22,Bachelor's,m,other,1,31,1,8,0,0,81,0
35208,Analytics,region_22,Bachelor's,m,other,2,30,4,7,1,0,82,0
35948,Operations,region_22,Bachelor's,f,other,1,26,5,2,0,0,59,0
63602,Operations,region_15,,m,sourcing,1,35,3,10,0,0,62,0
16283,HR,region_7,Bachelor's,m,sourcing,1,38,3,9,0,0,45,0
29660,Sales & Marketing,region_2,Master's & above,m,sourcing,2,33,5,7,1,0,47,0
33799,Procurement,region_29,Master's & above,f,sourcing,1,34,4,8,1,0,72,0
31395,Sales & Marketing,region_17,Bachelor's,f,sourcing,1,28,1,4,0,0,51,0
32792,Operations,region_5,Bachelor's,f,other,1,32,3,3,1,0,56,0
25898,Operations,region_31,Bachelor's,m,other,1,27,5,4,1,0,62,0
45970,Operations,region_2,Bachelor's,m,other,1,38,4,6,1,0,61,0
42919,Procurement,region_7,Master's & above,m,other,1,32,5,7,1,0,74,0
71736,Operations,region_19,Bachelor's,f,other,1,40,3,6,0,0,61,0
46414,Technology,region_14,Master's & above,m,other,1,37,4,4,1,0,77,0
3923,Finance,region_4,Master's & above,m,other,1,35,3,7,1,0,52,0
55316,Technology,region_2,Bachelor's,f,sourcing,1,25,3,2,0,0,79,0
77245,Legal,region_2,Bachelor's,f,other,1,28,3,2,1,0,61,1
51224,Analytics,region_17,Bachelor's,m,sourcing,1,30,3,4,1,0,82,0
34666,Technology,region_27,Bachelor's,m,sourcing,1,30,,1,1,0,79,0
32606,Technology,region_27,,m,sourcing,2,27,3,3,0,0,78,0
73988,Operations,region_26,Bachelor's,f,sourcing,1,41,2,5,1,0,62,0
58437,Technology,region_24,Bachelor's,f,sourcing,2,27,3,3,0,0,82,0
11255,Finance,region_31,Bachelor's,m,other,1,34,3,4,1,0,59,0
1652,Procurement,region_16,Below Secondary,m,other,2,23,4,2,1,0,65,0
496,Operations,region_27,Bachelor's,f,other,1,40,5,3,1,0,57,0
23986,R&D,region_26,Bachelor's,m,sourcing,1,37,3,6,0,0,89,0
47963,Sales & Marketing,region_12,Bachelor's,m,other,1,40,3,12,0,0,49,0
3996,Sales & Marketing,region_4,Master's & above,m,sourcing,1,46,5,18,0,0,54,0
34630,Operations,region_4,Bachelor's,m,other,1,27,5,5,1,0,56,0
50238,Sales & Marketing,region_31,Bachelor's,m,other,1,29,4,4,1,0,54,0
63112,Operations,region_26,Bachelor's,m,sourcing,2,32,5,3,1,0,62,0
31592,Sales & Marketing,region_10,Master's & above,m,other,1,50,5,5,1,0,48,0
66579,Analytics,region_22,Bachelor's,m,referred,1,31,5,6,1,0,82,0
61673,Sales & Marketing,region_15,Bachelor's,f,other,1,36,4,7,0,0,50,0
8752,Sales & Marketing,region_2,Master's & above,m,other,1,35,4,3,0,0,47,0
73934,Operations,region_13,Master's & above,m,other,1,38,5,2,1,0,62,0
27772,Sales & Marketing,region_14,Master's & above,m,sourcing,1,44,3,16,0,0,49,0
4226,Technology,region_28,Bachelor's,f,sourcing,1,28,,1,0,0,76,0
64484,Operations,region_8,Bachelor's,f,sourcing,1,31,5,6,1,0,64,0
46418,Legal,region_2,Bachelor's,m,other,1,43,3,10,0,0,55,0
58781,Analytics,region_11,Bachelor's,f,sourcing,2,27,4,2,0,0,85,0
67207,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,37,5,7,1,0,49,0
20037,Sales & Marketing,region_4,Bachelor's,m,other,1,34,4,5,0,0,56,0
61942,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,31,4,2,0,0,54,0
49664,Sales & Marketing,region_3,Bachelor's,m,sourcing,2,31,4,6,0,0,48,0
920,Technology,region_7,Master's & above,f,other,2,40,4,12,1,0,82,0
38368,Legal,region_7,Bachelor's,m,other,1,48,5,16,1,0,54,0
38932,Analytics,region_7,Master's & above,m,other,2,43,3,17,0,0,86,0
60440,HR,region_15,Bachelor's,m,other,1,44,5,6,1,0,51,0
73781,Operations,region_15,Bachelor's,f,sourcing,1,39,5,6,1,0,57,0
46501,Sales & Marketing,region_25,Master's & above,m,other,1,37,5,7,0,0,62,1
70817,Sales & Marketing,region_20,Bachelor's,f,sourcing,1,32,3,4,0,0,47,0
1199,Analytics,region_22,Bachelor's,f,other,1,31,4,2,1,0,83,0
33048,Operations,region_2,Bachelor's,m,other,1,37,1,8,0,0,55,0
897,Sales & Marketing,region_20,Bachelor's,f,other,1,28,4,3,1,0,49,1
26668,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,34,3,8,0,0,50,0
33270,Technology,region_7,Master's & above,m,sourcing,1,40,3,9,0,0,80,0
77110,Procurement,region_7,Bachelor's,m,other,1,30,4,7,1,0,70,1
71655,Analytics,region_8,Bachelor's,m,other,1,26,5,2,1,0,82,0
50256,Operations,region_4,Master's & above,m,other,2,33,2,9,0,0,63,0
4663,Procurement,region_7,Master's & above,m,other,1,32,4,4,0,0,70,0
32296,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,26,,1,0,0,52,0
62254,Operations,region_27,Bachelor's,f,sourcing,1,37,3,11,1,0,63,0
33301,Sales & Marketing,region_13,Master's & above,m,other,1,31,5,4,0,0,47,0
20853,Procurement,region_2,Master's & above,f,referred,1,37,3,6,1,0,71,1
22574,Sales & Marketing,region_2,Master's & above,m,sourcing,1,40,1,7,0,0,48,0
76928,Operations,region_2,Master's & above,m,other,1,40,1,9,0,0,60,0
49891,Operations,region_2,Bachelor's,f,sourcing,1,32,4,8,0,0,60,0
45641,Analytics,region_22,Bachelor's,m,referred,2,32,5,9,0,0,85,0
24646,Technology,region_2,Bachelor's,f,other,2,29,2,4,0,0,80,0
58997,Finance,region_2,Master's & above,m,sourcing,1,34,3,8,0,0,57,0
15919,HR,region_2,Bachelor's,f,other,1,35,5,2,1,0,49,0
64931,Sales & Marketing,region_22,Master's & above,m,sourcing,1,47,3,18,0,0,49,0
47699,HR,region_2,Master's & above,f,other,1,37,2,7,0,0,46,0
58075,Sales & Marketing,region_28,Master's & above,f,sourcing,1,29,1,2,0,0,49,0
11661,Operations,region_16,Master's & above,f,other,1,32,3,3,0,0,61,0
4458,Technology,region_22,Bachelor's,f,sourcing,1,30,1,1,0,0,81,0
49544,Operations,region_31,Bachelor's,f,other,1,32,3,8,0,0,61,0
72768,Operations,region_22,Master's & above,m,sourcing,1,35,2,7,0,0,59,0
40849,Procurement,region_24,Bachelor's,f,other,1,32,2,7,0,0,72,0
6785,Operations,region_30,Bachelor's,m,sourcing,1,27,4,3,0,0,57,0
5528,Sales & Marketing,region_26,Bachelor's,m,other,1,31,2,2,0,0,50,0
41858,Sales & Marketing,region_2,Master's & above,m,sourcing,1,44,5,15,1,0,53,0
5847,Analytics,region_3,Bachelor's,m,other,1,28,5,3,1,0,83,0
47277,Technology,region_5,Bachelor's,m,other,1,32,4,5,0,0,85,0
52195,Technology,region_7,Master's & above,m,other,1,43,4,15,1,0,77,1
56167,Technology,region_23,Bachelor's,f,other,1,31,1,7,0,0,78,0
50233,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,37,5,10,0,0,49,0
24543,Technology,region_2,Bachelor's,m,sourcing,1,32,3,3,0,0,75,0
13220,Operations,region_14,Bachelor's,m,other,1,25,,1,0,0,62,0
10281,Procurement,region_23,Bachelor's,f,other,2,32,3,3,0,0,67,0
68497,Technology,region_2,,m,sourcing,1,27,3,5,0,0,79,0
4330,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,31,2,3,0,0,49,0
24417,Operations,region_5,Bachelor's,f,other,1,38,3,7,1,0,60,0
36682,Technology,region_5,Bachelor's,f,other,1,24,3,3,0,0,79,0
78159,Technology,region_16,Master's & above,f,other,1,36,4,8,1,0,81,0
47099,Operations,region_2,Master's & above,m,other,1,34,5,3,0,1,72,1
74307,Procurement,region_22,Bachelor's,m,referred,1,30,3,6,1,0,73,0
21603,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,45,1,6,0,0,47,0
18102,Finance,region_25,Bachelor's,m,other,1,30,5,8,1,0,64,0
77768,Analytics,region_32,Bachelor's,m,other,2,27,5,4,1,0,83,0
58078,Operations,region_22,Master's & above,f,other,1,46,2,14,0,0,58,0
14004,Procurement,region_27,Bachelor's,f,sourcing,1,39,5,7,1,0,73,0
67607,Technology,region_2,Master's & above,f,sourcing,1,58,3,26,0,0,78,0
24697,HR,region_26,Bachelor's,m,other,1,29,1,2,0,0,48,0
39171,Analytics,region_22,Bachelor's,m,other,3,31,4,7,1,0,79,0
56175,Analytics,region_22,Bachelor's,m,other,2,31,3,6,0,1,84,1
8802,Technology,region_15,Bachelor's,m,sourcing,2,29,3,3,0,0,76,0
30269,Operations,region_15,Master's & above,m,sourcing,1,42,3,13,0,0,73,1
32500,Technology,region_22,Master's & above,m,other,1,42,3,7,0,0,81,0
32415,Analytics,region_25,Bachelor's,m,sourcing,2,32,5,3,1,0,83,0
65615,Analytics,region_11,Bachelor's,m,other,2,34,4,2,0,0,81,0
64603,Procurement,region_16,Bachelor's,f,other,2,36,1,2,0,0,70,0
55364,Operations,region_31,Master's & above,f,other,1,36,2,9,0,0,62,0
59803,Procurement,region_13,Bachelor's,f,sourcing,1,32,2,5,0,0,66,0
25030,Sales & Marketing,region_2,,f,other,1,39,1,4,1,0,46,0
47267,Sales & Marketing,region_5,Bachelor's,m,other,1,30,3,6,0,0,50,0
43347,Sales & Marketing,region_32,Bachelor's,m,other,1,33,3,3,0,0,49,0
60726,R&D,region_2,Master's & above,f,sourcing,1,36,5,4,1,0,81,0
61514,Operations,region_28,Bachelor's,m,other,1,29,5,4,0,0,54,0
50359,Procurement,region_2,Master's & above,m,sourcing,1,46,3,17,0,0,71,0
13691,R&D,region_2,Bachelor's,m,other,1,31,4,6,0,0,87,0
32918,Analytics,region_26,Bachelor's,m,other,3,37,5,7,1,0,87,0
54716,Operations,region_16,Bachelor's,f,other,1,31,5,4,1,0,57,1
34456,Technology,region_26,Bachelor's,m,sourcing,1,32,3,5,0,0,85,0
14589,HR,region_16,Below Secondary,m,sourcing,1,24,4,2,1,0,51,0
47698,Operations,region_21,Bachelor's,m,other,2,27,,1,1,0,56,0
5077,Technology,region_2,Bachelor's,m,sourcing,1,58,5,4,1,0,82,0
55495,R&D,region_13,Master's & above,m,other,1,37,4,3,1,0,82,0
17249,Technology,region_15,Bachelor's,m,other,2,31,3,10,1,0,83,1
636,HR,region_27,Master's & above,m,other,1,34,4,2,0,0,48,0
35655,Sales & Marketing,region_17,Master's & above,m,sourcing,1,35,5,8,0,0,48,0
1867,Finance,region_15,Bachelor's,m,other,1,29,4,6,0,0,56,0
50248,Sales & Marketing,region_15,Master's & above,m,sourcing,1,33,1,6,0,0,50,0
25829,Technology,region_26,Bachelor's,m,other,1,29,,1,0,0,79,0
75614,Operations,region_6,Bachelor's,f,other,1,25,5,2,1,0,62,1
4355,Finance,region_29,Bachelor's,m,other,1,25,3,2,0,0,52,0
22615,Sales & Marketing,region_10,Bachelor's,m,other,1,33,3,5,0,0,48,0
29447,Technology,region_26,Bachelor's,f,other,1,28,3,4,0,0,83,0
62215,Technology,region_2,Bachelor's,f,other,1,53,2,6,0,0,81,0
18207,Technology,region_13,Bachelor's,m,sourcing,1,28,4,5,1,0,75,1
76734,Procurement,region_8,Bachelor's,m,other,1,26,4,2,0,0,71,0
8667,Operations,region_15,Bachelor's,f,sourcing,1,36,4,7,0,0,59,0
26916,Operations,region_15,Bachelor's,m,sourcing,1,38,5,4,1,0,59,0
49669,Sales & Marketing,region_3,Bachelor's,m,other,1,31,5,3,0,0,49,0
57073,Procurement,region_8,Master's & above,f,other,1,35,5,7,1,0,71,0
19415,Analytics,region_22,Bachelor's,m,sourcing,2,31,4,2,1,0,86,0
6021,Operations,region_2,Bachelor's,m,other,1,36,3,4,1,0,67,0
15265,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,38,3,10,0,0,50,0
63578,Analytics,region_23,Bachelor's,m,other,1,29,3,6,0,0,80,0
3895,Procurement,region_2,Bachelor's,f,other,1,34,4,6,0,0,72,0
37184,Technology,region_20,Bachelor's,f,sourcing,1,29,1,2,0,0,81,0
36391,Operations,region_2,Bachelor's,f,sourcing,1,42,5,6,1,0,60,0
26377,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,26,2,2,0,0,52,0
22546,Sales & Marketing,region_4,Bachelor's,m,other,2,51,1,9,0,1,46,0
76972,Procurement,region_2,Master's & above,f,other,1,59,2,2,0,0,68,0
42672,Sales & Marketing,region_32,,m,sourcing,2,30,1,4,0,0,48,0
20536,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,26,3,5,1,0,51,0
41520,Sales & Marketing,region_2,,f,sourcing,1,25,1,2,0,0,51,0
50988,Analytics,region_29,Bachelor's,m,other,2,28,4,3,1,0,82,0
66642,Analytics,region_2,Master's & above,m,other,2,36,5,10,1,0,81,0
31694,Analytics,region_2,Master's & above,m,other,2,57,3,18,0,0,83,0
4620,Finance,region_4,Master's & above,m,other,1,34,3,7,0,0,59,0
