TITLE,RESTAURANT_ID,CUISINES,TIME,CITY,LOCALITY,RATING,VOTES,COST,,,,,,,,,,,,,,,,,,,
BAKERY,49,Bakery,,,12:30pm,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,5820,Street,,,11:30am,–,4am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,15097,South,,,12noon,–,11:45pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,4396,Bengali,,,12noon,–,"4pm,",7pm,,,,,,,,,,,,,,,,,,,
QUICK,5693,Kerala,–,,Closed,"(Mon),12:30pm",–,11pm,,,,,,,,,,,,,,,,,,,
DESSERT,8756,Ice,"(Tue-Fri),12",,10am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CLUB,10568,Continental,,,9:30am,–,11pm,"(Mon-Fri),9am",,,,,,,,,,,,,,,,,,,
QUICK,10139,Fast,–,,12noon,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,6203,North,,,11am,–,"3pm,",5pm,,,,,,,,,,,,,,,,,,,
DESSERT,1194,Desserts,–,,12noon,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
PUB,12394,Finger,,,Not,Available,,,,,,,,,,,,,,,,,,,,,
CASUAL,6195,North,,,9am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,1590,Ice,,,2pm,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAR,2664,Finger,,,12noon,–,"3:30pm,",7pm,,,,,,,,,,,,,,,,,,,
QUICK,11790,Chinese,–,,1pm,–,1am,"(Mon-Sat),12noon",,,,,,,,,,,,,,,,,,,
CASUAL,1937,North,–,,12noon,–,"4pm,",6pm,,,,,,,,,,,,,,,,,,,
CASUAL,15480,North,–,,12noon,–,"3:30pm,",7pm,,,,,,,,,,,,,,,,,,,
QUICK,13272,Bengali,–,,11am,–,"3pm,",5pm,,,,,,,,,,,,,,,,,,,
CAFÉ,4571,Cafe,–,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,5695,Healthy,,,11:15am,–,10:50pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DESSERT,13567,Desserts,,,2pm,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,14952,North,,,7am,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
FINE,7692,Mughlai,,,5am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,10400,Pizza,,,10am,–,5pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
FOOD,12545,Fast,,,Not,Available,,,,,,,,,,,,,,,,,,,,,
PUB,9906,North,,,11:59am,–,11:30pm,"(Mon,",,,,,,,,,,,,,,,,,,,
FINE,8268,Chinese,"Tue,",,12noon,–,"4pm,",6pm,,,,,,,,,,,,,,,,,,,
CAFÉ,1710,Arabian,–,,11am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,1457,North,,,11:30am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,12051,Chinese,,,12noon,–,11:30pm,"(Mon,",,,,,,,,,,,,,,,,,,,
QUICK,14247,Sindhi,"Wed,",,6:30am,–,"10:30am,",12:30pm,,,,,,,,,,,,,,,,,,,
CASUAL,6802,Parsi,–,,11am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,3215,Chinese,,,12noon,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,5945,Chinese,,,10:30am,–,9:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
FINE,69,European,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,13825,Chinese,,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,14742,North,,,12:30pm,–,"2:45pm,",7:30pm,,,,,,,,,,,,,,,,,,,
QUICK,10848,North,–,,10am,–,1:30am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,7682,North,,,12noon,–,4am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,7865,Middle,,,12noon,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,5692,North,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BEVERAGE,4976,Beverages,,,10am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
FINE,5539,Hyderabadi,,,11am,–,11pm,"(Mon,",,,,,,,,,,,,,,,,,,,
QUICK,5398,Seafood,"Tue,",,12:30pm,–,"3:30pm,",7pm,,,,,,,,,,,,,,,,,,,
QUICK,1240,Chinese,–,,12noon,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,8456,Seafood,,,7am,–,"12:30pm,",3:30pm,,,,,,,,,,,,,,,,,,,
DESSERT,14332,Ice,–,,12noon,–,"2:30pm,",6pm,,,,,,,,,,,,,,,,,,,
QUICK,5298,Fast,–,,7am,–,"10am,",12:30pm,,,,,,,,,,,,,,,,,,,
CASUAL,15457,North,–,,12noon,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,1877,North,,,10am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,13104,Continental,,,8am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,4210,Chinese,,,11am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
SWEET,1460,Mithai,,,12:30pm,–,"4pm,",7pm,,,,,,,,,,,,,,,,,,,
CASUAL,324,Seafood,–,,11:30am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,4898,Continental,,,9am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,15465,North,,,7am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,3220,Fast,,,10:30am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,8832,Gujarati,,,9am,–,9pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,8003,North,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAR,231,North,,,11am,–,1:30am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAKERY,12390,Bakery,,,11:30am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,15143,North,,,11:30am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,6510,Cafe,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,4590,North,,,11am,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,5046,North,,,10am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,10331,Pizza,,,11:30am,–,11:45pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,697,South,,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,3035,Fast,,,4am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,13160,Japanese,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,3947,Chinese,,,12noon,–,"4pm,",7pm,,,,,,,,,,,,,,,,,,,
QUICK,7332,Kerala,–,,10am,–,"1pm,",5pm,,,,,,,,,,,,,,,,,,,
FINE,1110,European,–,,10am,–,10pm,"(Mon-Sat),Closed",,,,,,,,,,,,,,,,,,,
CASUAL,5627,Asian,(Su,,7am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,2243,Fast,,,12:30pm,–,"3pm,",7pm,,,,,,,,,,,,,,,,,,,
QUICK,9459,North,–,,12noon,–,12midnight,"(Mon,",,,,,,,,,,,,,,,,,,,
QUICK,152,Pizza,"Tue,",,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,3238,Italian,,,12noon,–,"3:30pm,",6pm,,,,,,,,,,,,,,,,,,,
BAR,11788,Finger,–,,12noon,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DESSERT,5667,Ice,,,9am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,11243,South,,,9am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DESSERT,5512,Ice,,,11am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAKERY,14115,Bakery,,,11am,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,9709,North,,,8am,–,7:55pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,13946,Cafe,,,1pm,–,12midnight,"(Mon),12noon",,,,,,,,,,,,,,,,,,,
QUICK,7207,Arabian,–,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BEVERAGE,14248,Beverages,,,7:30am,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,5940,Kerala,,,5:30pm,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,3090,Chinese,,,Closed,"(Mon),3:30pm",–,10:30pm,,,,,,,,,,,,,,,,,,,
CASUAL,9307,Italian,(Tue-Su,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,7957,Cafe,,,11am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,3753,South,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,8160,Hyderabadi,,,8am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
FINE,11865,European,,,7pm,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,14408,Italian,,,11am,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAR,14074,Finger,,,11am,–,11pm,"(Mon-Sat),Closed",,,,,,,,,,,,,,,,,,,
QUICK,11937,North,(Su,,12noon,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,4099,South,,,(Mon-Sun),,,,,,,,,,,,,,,,,,,,,,
CASUAL,13469,American,,,11:30am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,10034,Asian,,,9am,–,1am,"(Mon,",,,,,,,,,,,,,,,,,,,
BAKERY,5790,Bakery,"Tue,",–...,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,8163,Cafe,,,11am,–,"3:45pm,",6:45pm,,,,,,,,,,,,,,,,,,,
QUICK,2795,Street,–,,12noon,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BEVERAGE,2200,Momos,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
LOUNGE,12311,North,,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAKERY,7616,Cafe,,,Not,Available,,,,,,,,,,,,,,,,,,,,,
QUICK,11238,Fast,,,7am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,14414,Chinese,,,12noon,–,12:30AM,(Mon-Sun),,,,,,,,,,,,,,,,,,,
FOOD,7632,Desserts,,,9am,–,4:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,1602,Bengali,,,11:30am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,6557,South,,,Closed,"(Mon),12:30pm",–,10pm,,,,,,,,,,,,,,,,,,,
CAFÉ,3587,Cafe,(Tue-Su,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,4118,Bakery,,,7:30am,–,"10am,",12:30pm,,,,,,,,,,,,,,,,,,,
FINE,12777,North,–,,11am,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DESSERT,2584,Bakery,,,4pm,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,4646,Chinese,,,11am,–,12midnight,"(Mon-Fri),11am",,,,,,,,,,,,,,,,,,,
QUICK,3387,North,–,,5pm,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,8476,North,,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,2823,Fast,,,10am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,14794,South,,,12noon,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DESSERT,6,Desserts,,,11:30am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,14482,Chinese,,,11am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,786,Andhra,,,11:30am,–,10:45pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,10636,North,,,Closed,"(Mon),12:30pm",–,11pm,,,,,,,,,,,,,,,,,,,
CASUAL,7172,Maharashtrian,(Tue-Su,,12noon,–,2am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
KIOSK,11715,Beverages,,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,13795,Fast,,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,1233,Street,,,11:30am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,6703,North,,,10am,–,9pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,7027,Mughlai,,,7am,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,4901,Salad,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DESSERT,12361,Desserts,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DHABA,6009,North,,,11am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAKERY,13673,Italian,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,12332,North,,,11am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,11594,North,,,10am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,11848,South,,,7am,–,8pm,"(Mon-Sat),Closed",,,,,,,,,,,,,,,,,,,
CAFÉ,4227,Cafe,(Su,,8am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BEVERAGE,435,Beverages,,,6am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,7190,Kerala,,,10am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,5852,North,,,9am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,8464,South,,,11:30am,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,14755,North,,,12noon,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BEVERAGE,13976,Beverages,,,10am,–,10pm,"(Mon-Sat),Closed",,,,,,,,,,,,,,,,,,,
CASUAL,1609,Thai,(Su,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,7365,North,,,9am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAKERY,10032,Bakery,,,5am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,2004,Modern,,,10am,–,12:30AM,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,13088,Fast,,,9:30am,–,10pm,"(Mon),9:30am",,,,,,,,,,,,,,,,,,,
DHABA,8662,Fast,–,,6am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,1948,North,,,11am,–,12:30AM,"(Mon-Tue),11am",,,,,,,,,,,,,,,,,,,
FINE,8673,North,–,,6am,–,"12noon,",2:30pm,,,,,,,,,,,,,,,,,,,
CASUAL,8193,Thai,–,,12midnight,–,"4am,",6pm,,,,,,,,,,,,,,,,,,,
BAR,15333,Chinese,–,,11am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,3174,North,,,12noon,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,4622,Seafood,,,12noon,–,"3:30pm,",6:30pm,,,,,,,,,,,,,,,,,,,
CAFÉ,5327,Cafe,–,,11am,–,"4pm,",6:40pm,,,,,,,,,,,,,,,,,,,
None,11225,North,–,,12noon,–,1am,"(Mon-Sat),12noon",,,,,,,,,,,,,,,,,,,
None,10450,Chinese,–,,11am,–,2am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,10127,North,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,11971,South,,,8am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BEVERAGE,2705,Beverages,,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,12452,Chinese,,,7am,–,"11am,",12:30pm,,,,,,,,,,,,,,,,,,,
FINE,3379,Continental,–,,9am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,2767,South,,,10am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DESSERT,9961,Desserts,,,12:30pm,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BEVERAGE,4162,Juices,,,Closed,"(Mon),11am",–,11pm,,,,,,,,,,,,,,,,,,,
QUICK,7701,South,(Tue-Su,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAKERY,2599,Bakery,,,8pm,–,12midnight,"(Mon),12:30pm",,,,,,,,,,,,,,,,,,,
QUICK,15496,North,–,,10am,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,4911,Fast,,,24,Hours,(Mon-Sun),,,,,,,,,,,,,,,,,,,,
CASUAL,3256,North,,,8am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,13424,North,,,8am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,2572,Cafe,,,11am,–,"4:30pm,",7pm,,,,,,,,,,,,,,,,,,,
QUICK,3709,South,–,,11am,–,10:45pm,"(Mon),11am",,,,,,,,,,,,,,,,,,,
QUICK,10455,South,–,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,126,North,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,4595,Mexican,,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,3951,Healthy,,,11:30am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAKERY,9773,Bakery,,,10am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,13261,Fast,,,10am,–,8pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,9759,North,,,4pm,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,4750,North,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,15274,Chinese,,,11am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,13082,Healthy,,,11am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,806,Biryani,,,11am,–,4am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,1195,Italian,,,7:30am,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DESSERT,11095,Desserts,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,12208,Mughlai,,,12noon,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,58,Chinese,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DESSERT,8684,Desserts,,,6pm,–,4am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,5267,South,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,15459,Chinese,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,6334,Burger,,,8am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,11828,Biryani,,,7am,–,"11am,",6pm,,,,,,,,,,,,,,,,,,,
DHABA,3917,North,–,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,12662,South,,,10am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,2239,Fast,,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,1265,North,,,6am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,3105,Chinese,,,12:30pm,–,12:30AM,(Mon-Sun),,,,,,,,,,,,,,,,,,,
MESS,12741,South,,,7am,–,9:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,13362,North,,,8am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,7193,Bakery,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,1435,Street,,,10am,–,10pm,"(Mon),12noon",,,,,,,,,,,,,,,,,,,
None,14689,North,–,,9am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,804,Chinese,,,10am,–,10pm,"(Mon-Sat),Closed",,,,,,,,,,,,,,,,,,,
QUICK,1376,Biryani,(Su,,9am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DESSERT,12084,Ice,,,7:30am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,10510,North,,,11am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,7700,South,,,8am,–,11:30pm,"(Mon,",,,,,,,,,,,,,,,,,,,
CASUAL,11450,South,"Tue,",,11:30am,–,1:30am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,1036,Andhra,,,10am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,13290,Biryani,,,12noon,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,14157,North,,,10am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,9725,Seafood,,,Closed,"(Mon),11:30am",–,"3:30pm,",,,,,,,,,,,,,,,,,,,
QUICK,14085,Fast,0:00,,12noon,–,2am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,6832,Continental,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,9281,Biryani,,,11am,–,2am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,13851,Chinese,,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
SWEET,6757,Mithai,,,9:30am,–,10:30pm,"(Mon-Sat),11am",,,,,,,,,,,,,,,,,,,
CASUAL,480,BBQ,–,,11am,–,12:30AM,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,8164,North,,,11:30am,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,11200,Burger,,,7pm,–,5am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,12821,Cafe,,,9am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,322,Thai,,,3pm,–,3am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,3746,Biryani,,,6:30am,–,10:15pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,6899,North,,,7am,–,"11am,",12noon,,,,,,,,,,,,,,,,,,,
CASUAL,7340,Chinese,–,,7am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,363,North,,,5pm,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,8869,North,,,12:30pm,–,"2:45pm,",7pm,,,,,,,,,,,,,,,,,,,
QUICK,11373,South,–,,12noon,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,5198,North,,,11am,–,1am,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAKERY,13080,Bakery,,,7:30am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,9802,Seafood,,,12:30pm,–,12:30AM,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,8703,Chinese,,,8am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
None,4673,Chinese,,,11:30am,–,"3:30pm,",5:30pm,,,,,,,,,,,,,,,,,,,
None,10659,North,–,,10am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
FINE,8318,South,,,8am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DHABA,10534,North,,,6pm,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,14551,Seafood,,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
LOUNGE,1440,Finger,,,4pm,–,11pm,"(Mon),11am",,,,,,,,,,,,,,,,,,,
CASUAL,2052,Lebanese,–,,12noon,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,14055,Cafe,,,11:30am,–,"4pm,",6:30pm,,,,,,,,,,,,,,,,,,,
CASUAL,1446,Chinese,–,,8am,–,11:5pm,"(Mon),8am",,,,,,,,,,,,,,,,,,,
CASUAL,12625,North,–,,8am,–,6pm,"(Mon-Sat),Closed",,,,,,,,,,,,,,,,,,,
QUICK,6004,South,(Su,,10am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CAFÉ,2188,Cafe,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,2060,North,,,12noon,–,12:30AM,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,4759,Fast,,,11am,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,15270,Asian,,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,529,Fast,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
CASUAL,8594,Andhra,,,12noon,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BEVERAGE,6845,Juices,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,9433,South,,,8am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
FOOD,3617,Fast,,,12noon,–,"4pm,",7pm,,,,,,,,,,,,,,,,,,,
None,253,Italian,–,,11am,–,11:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BEVERAGE,7264,Beverages,,,12midnight,–,"2am,",1pm,,,,,,,,,,,,,,,,,,,
CASUAL,4274,Continental,–,,12noon,–,12midnight,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,13287,North,,,7:30am,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
DESSERT,740,Ice,,,10am,–,10:30pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,107,Mughlai,,,10am,–,10pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
QUICK,5934,South,,,11am,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAKERY,1356,Bakery,,,12noon,–,11pm,(Mon-Sun),,,,,,,,,,,,,,,,,,,
BAKERY,13158,Bakery,,,12noon,–,"3:30pm,",7pm,,,,,,,,,,,,,,,,,,,
CASUAL,5491,Continental,–,,8am,–,12:30AM,(Mon-Sun),,,,,,,,,,,,,,,,,,,
