application_date,segment,case_count
11/9/2017,1,7
11/10/2017,1,5
11/11/2017,1,2
11/12/2017,1,0
11/13/2017,1,4
11/14/2017,1,5
11/15/2017,1,3
11/16/2017,1,4
11/17/2017,1,4
11/18/2017,1,6
11/19/2017,1,3
11/20/2017,1,0
11/21/2017,1,8
11/22/2017,1,5
11/23/2017,1,4
11/24/2017,1,5
11/25/2017,1,3
11/26/2017,1,0
11/27/2017,1,5
11/28/2017,1,7
11/29/2017,1,3
11/30/2017,1,12
12/1/2017,1,0
12/2/2017,1,0
12/3/2017,1,2
12/4/2017,1,4
12/5/2017,1,7
12/6/2017,1,5
12/7/2017,1,10
12/8/2017,1,10
12/9/2017,1,4
12/10/2017,1,1
12/11/2017,1,9
12/12/2017,1,9
12/13/2017,1,6
12/14/2017,1,14
12/15/2017,1,8
12/16/2017,1,5
12/17/2017,1,0
12/18/2017,1,2
12/19/2017,1,12
12/20/2017,1,13
12/21/2017,1,9
12/22/2017,1,15
12/23/2017,1,6
12/24/2017,1,0
12/25/2017,1,1
12/26/2017,1,10
12/27/2017,1,10
12/28/2017,1,17
12/29/2017,1,8
12/30/2017,1,13
12/31/2017,1,41
1/1/2018,1,7
1/2/2018,1,0
1/3/2018,1,0
1/4/2018,1,0
1/5/2018,1,5
1/6/2018,1,2
1/8/2018,1,0
1/9/2018,1,12
1/10/2018,1,7
1/11/2018,1,10
1/12/2018,1,5
1/13/2018,1,11
1/14/2018,1,0
1/15/2018,1,7
1/16/2018,1,19
1/17/2018,1,10
1/18/2018,1,14
1/19/2018,1,11
1/20/2018,1,13
1/21/2018,1,2
1/22/2018,1,8
1/23/2018,1,12
1/24/2018,1,11
1/25/2018,1,5
1/26/2018,1,3
1/27/2018,1,9
1/28/2018,1,2
1/29/2018,1,18
1/30/2018,1,13
1/31/2018,1,40
2/1/2018,1,0
2/2/2018,1,0
2/3/2018,1,0
2/5/2018,1,13
2/6/2018,1,13
2/7/2018,1,14
2/8/2018,1,13
2/9/2018,1,12
2/10/2018,1,10
2/11/2018,1,1
2/12/2018,1,11
2/13/2018,1,4
2/14/2018,1,23
2/15/2018,1,15
2/16/2018,1,15
2/17/2018,1,16
2/18/2018,1,2
2/19/2018,1,12
2/20/2018,1,15
2/21/2018,1,12
2/22/2018,1,14
2/23/2018,1,10
2/24/2018,1,10
2/25/2018,1,0
2/26/2018,1,11
2/27/2018,1,12
2/28/2018,1,38
3/1/2018,1,0
3/3/2018,1,0
3/5/2018,1,3
3/6/2018,1,17
3/7/2018,1,15
3/8/2018,1,15
3/9/2018,1,16
3/10/2018,1,8
3/11/2018,1,0
3/12/2018,1,12
3/13/2018,1,21
3/14/2018,1,11
3/15/2018,1,14
3/16/2018,1,12
3/17/2018,1,14
3/18/2018,1,0
3/19/2018,1,14
3/20/2018,1,10
3/21/2018,1,6
3/22/2018,1,19
3/23/2018,1,18
3/24/2018,1,11
3/25/2018,1,1
3/26/2018,1,14
3/27/2018,1,16
3/28/2018,1,14
3/29/2018,1,12
3/30/2018,1,18
3/31/2018,1,87
4/1/2018,1,0
4/2/2018,1,0
4/3/2018,1,0
4/4/2018,1,0
4/5/2018,1,0
4/6/2018,1,0
4/7/2018,1,0
4/8/2018,1,0
4/9/2018,1,32
4/10/2018,1,0
4/11/2018,1,14
4/12/2018,1,19
4/13/2018,1,24
4/14/2018,1,17
4/15/2018,1,0
4/16/2018,1,2
4/17/2018,1,12
4/18/2018,1,23
4/19/2018,1,18
4/20/2018,1,17
4/21/2018,1,15
4/22/2018,1,3
4/23/2018,1,21
4/24/2018,1,17
4/25/2018,1,14
4/26/2018,1,8
4/27/2018,1,12
4/28/2018,1,8
4/29/2018,1,2
4/30/2018,1,15
5/1/2018,1,0
5/2/2018,1,20
5/3/2018,1,10
5/4/2018,1,15
5/5/2018,1,19
5/6/2018,1,1
5/7/2018,1,6
5/8/2018,1,19
5/9/2018,1,8
5/10/2018,1,18
5/11/2018,1,19
5/12/2018,1,10
5/13/2018,1,3
5/14/2018,1,7
5/15/2018,1,8
5/16/2018,1,15
5/17/2018,1,13
5/18/2018,1,11
5/19/2018,1,13
5/20/2018,1,0
5/21/2018,1,14
5/22/2018,1,17
5/23/2018,1,12
5/24/2018,1,26
5/25/2018,1,18
5/26/2018,1,17
5/27/2018,1,1
5/28/2018,1,17
5/29/2018,1,17
5/30/2018,1,18
5/31/2018,1,31
6/1/2018,1,0
6/2/2018,1,6
6/3/2018,1,0
6/4/2018,1,19
6/5/2018,1,12
6/6/2018,1,26
6/7/2018,1,20
6/8/2018,1,11
6/9/2018,1,19
6/10/2018,1,0
6/11/2018,1,16
6/12/2018,1,13
6/13/2018,1,17
6/14/2018,1,16
6/15/2018,1,0
6/16/2018,1,12
6/17/2018,1,1
6/18/2018,1,13
6/19/2018,1,17
6/20/2018,1,9
6/21/2018,1,14
6/22/2018,1,8
6/23/2018,1,10
6/24/2018,1,0
6/25/2018,1,8
6/26/2018,1,6
6/27/2018,1,20
6/28/2018,1,9
6/29/2018,1,10
6/30/2018,1,12
7/1/2018,1,0
7/2/2018,1,4
7/3/2018,1,14
7/4/2018,1,12
7/5/2018,1,12
7/6/2018,1,14
7/7/2018,1,12
7/8/2018,1,0
7/9/2018,1,14
7/10/2018,1,9
7/11/2018,1,10
7/12/2018,1,12
7/13/2018,1,14
7/14/2018,1,8
7/15/2018,1,0
7/16/2018,1,11
7/17/2018,1,17
7/18/2018,1,13
7/19/2018,1,9
7/20/2018,1,17
7/21/2018,1,11
7/22/2018,1,0
7/23/2018,1,16
7/24/2018,1,13
7/25/2018,1,9
7/26/2018,1,12
7/27/2018,1,16
7/28/2018,1,8
7/29/2018,1,2
7/30/2018,1,17
7/31/2018,1,34
8/1/2018,1,11
8/2/2018,1,0
8/3/2018,1,19
8/4/2018,1,10
8/5/2018,1,6
8/6/2018,1,14
8/7/2018,1,9
8/8/2018,1,18
8/9/2018,1,20
8/10/2018,1,21
8/11/2018,1,15
8/12/2018,1,2
8/13/2018,1,21
8/14/2018,1,14
8/15/2018,1,5
8/16/2018,1,1
8/17/2018,1,6
8/18/2018,1,11
8/19/2018,1,3
8/20/2018,1,21
8/21/2018,1,29
8/22/2018,1,10
8/23/2018,1,29
8/24/2018,1,10
8/25/2018,1,0
8/26/2018,1,4
8/27/2018,1,17
8/28/2018,1,24
8/29/2018,1,18
8/30/2018,1,35
8/31/2018,1,36
9/1/2018,1,0
9/2/2018,1,0
9/3/2018,1,14
9/4/2018,1,21
9/5/2018,1,25
9/6/2018,1,27
9/7/2018,1,25
9/8/2018,1,16
9/9/2018,1,0
9/10/2018,1,1
9/11/2018,1,30
9/12/2018,1,16
9/13/2018,1,26
9/14/2018,1,27
9/15/2018,1,22
9/16/2018,1,0
9/17/2018,1,24
9/18/2018,1,26
9/19/2018,1,18
9/20/2018,1,23
9/21/2018,1,17
9/22/2018,1,20
9/23/2018,1,0
9/24/2018,1,22
9/25/2018,1,16
9/26/2018,1,24
9/27/2018,1,32
9/28/2018,1,33
9/29/2018,1,41
9/30/2018,1,14
10/1/2018,1,5
10/2/2018,1,0
10/3/2018,1,16
10/4/2018,1,22
10/5/2018,1,14
10/6/2018,1,13
10/7/2018,1,2
10/8/2018,1,28
10/9/2018,1,21
10/10/2018,1,21
10/11/2018,1,30
10/12/2018,1,21
10/13/2018,1,21
10/14/2018,1,0
10/15/2018,1,23
10/16/2018,1,26
10/17/2018,1,34
10/18/2018,1,0
10/19/2018,1,20
10/20/2018,1,18
10/21/2018,1,1
10/22/2018,1,18
10/23/2018,1,23
10/24/2018,1,24
10/25/2018,1,23
10/26/2018,1,21
10/27/2018,1,21
10/28/2018,1,3
10/29/2018,1,24
10/30/2018,1,29
10/31/2018,1,70
11/1/2018,1,0
11/2/2018,1,0
11/3/2018,1,20
11/4/2018,1,0
11/5/2018,1,31
11/6/2018,1,14
11/7/2018,1,24
11/8/2018,1,24
11/9/2018,1,23
11/10/2018,1,21
11/11/2018,1,2
11/12/2018,1,25
11/13/2018,1,29
11/14/2018,1,21
11/15/2018,1,21
11/16/2018,1,18
11/17/2018,1,3
11/18/2018,1,0
11/19/2018,1,25
11/20/2018,1,15
11/21/2018,1,19
11/22/2018,1,16
11/23/2018,1,23
11/24/2018,1,20
11/25/2018,1,0
11/26/2018,1,23
11/27/2018,1,13
11/28/2018,1,26
11/29/2018,1,21
11/30/2018,1,45
12/1/2018,1,0
12/2/2018,1,0
12/3/2018,1,17
12/4/2018,1,22
12/5/2018,1,18
12/6/2018,1,14
12/7/2018,1,24
12/8/2018,1,15
12/9/2018,1,0
12/10/2018,1,19
12/11/2018,1,20
12/12/2018,1,14
12/13/2018,1,18
12/14/2018,1,7
12/15/2018,1,6
12/16/2018,1,0
12/17/2018,1,18
12/18/2018,1,22
12/19/2018,1,17
12/20/2018,1,19
12/21/2018,1,22
12/22/2018,1,11
12/23/2018,1,0
12/24/2018,1,29
12/25/2018,1,12
12/26/2018,1,26
12/27/2018,1,26
12/28/2018,1,24
12/29/2018,1,24
12/30/2018,1,11
12/31/2018,1,46
1/1/2019,1,0
1/2/2019,1,20
1/3/2019,1,1
1/4/2019,1,16
1/5/2019,1,21
1/6/2019,1,0
1/7/2019,1,19
1/8/2019,1,4
1/9/2019,1,7
1/10/2019,1,24
1/11/2019,1,28
1/12/2019,1,14
1/13/2019,1,0
1/14/2019,1,18
1/15/2019,1,33
1/16/2019,1,19
1/17/2019,1,29
1/18/2019,1,14
1/19/2019,1,12
1/20/2019,1,0
1/21/2019,1,18
1/22/2019,1,26
1/23/2019,1,18
1/24/2019,1,20
1/25/2019,1,18
1/26/2019,1,2
1/27/2019,1,0
1/28/2019,1,14
1/29/2019,1,19
1/30/2019,1,14
1/31/2019,1,34
2/1/2019,1,0
2/2/2019,1,12
2/3/2019,1,0
2/4/2019,1,10
2/5/2019,1,15
2/6/2019,1,21
2/7/2019,1,20
2/8/2019,1,38
2/9/2019,1,0
2/10/2019,1,0
2/11/2019,1,20
2/12/2019,1,14
2/13/2019,1,7
2/14/2019,1,20
2/15/2019,1,17
2/16/2019,1,16
2/17/2019,1,0
2/18/2019,1,4
2/19/2019,1,16
2/20/2019,1,19
2/21/2019,1,17
2/22/2019,1,12
2/23/2019,1,12
2/24/2019,1,3
2/25/2019,1,25
2/26/2019,1,24
2/27/2019,1,22
2/28/2019,1,27
3/1/2019,1,14
3/2/2019,1,0
3/3/2019,1,1
3/4/2019,1,9
3/5/2019,1,20
3/6/2019,1,16
3/7/2019,1,14
3/8/2019,1,20
3/9/2019,1,17
3/10/2019,1,0
3/11/2019,1,22
3/12/2019,1,25
3/13/2019,1,20
3/14/2019,1,16
3/15/2019,1,26
3/16/2019,1,8
3/17/2019,1,1
3/18/2019,1,29
3/19/2019,1,25
3/20/2019,1,29
3/21/2019,1,25
3/22/2019,1,19
3/23/2019,1,19
3/24/2019,1,0
3/25/2019,1,21
3/26/2019,1,26
3/27/2019,1,30
3/28/2019,1,18
3/29/2019,1,32
3/30/2019,1,39
3/31/2019,1,18
4/1/2019,1,0
4/2/2019,1,13
4/3/2019,1,23
4/4/2019,1,16
4/5/2019,1,15
4/6/2019,1,18
4/7/2019,1,1
4/8/2019,1,25
4/9/2019,1,12
4/10/2019,1,23
4/11/2019,1,27
4/12/2019,1,19
4/13/2019,1,16
4/14/2019,1,1
4/15/2019,1,0
4/16/2019,1,10
4/17/2019,1,18
4/18/2019,1,14
4/19/2019,1,12
4/20/2019,1,15
4/21/2019,1,0
4/22/2019,1,22
4/23/2019,1,1
4/24/2019,1,13
4/25/2019,1,14
4/26/2019,1,28
4/27/2019,1,18
4/28/2019,1,0
4/29/2019,1,20
4/30/2019,1,14
5/1/2019,1,3
5/2/2019,1,13
5/3/2019,1,18
5/4/2019,1,18
5/5/2019,1,0
5/6/2019,1,26
5/7/2019,1,22
5/8/2019,1,19
5/9/2019,1,28
5/10/2019,1,20
5/11/2019,1,16
5/12/2019,1,0
5/13/2019,1,18
5/14/2019,1,28
5/15/2019,1,28
5/16/2019,1,18
5/17/2019,1,19
5/18/2019,1,17
5/19/2019,1,0
5/20/2019,1,28
5/21/2019,1,29
5/22/2019,1,33
5/23/2019,1,17
5/24/2019,1,21
5/25/2019,1,23
5/26/2019,1,6
5/27/2019,1,30
5/28/2019,1,33
5/29/2019,1,35
5/30/2019,1,38
5/31/2019,1,27
6/1/2019,1,9
6/2/2019,1,6
6/3/2019,1,32
6/4/2019,1,38
6/5/2019,1,0
6/6/2019,1,23
6/7/2019,1,22
6/8/2019,1,24
6/9/2019,1,0
6/10/2019,1,21
6/11/2019,1,23
6/12/2019,1,23
6/13/2019,1,26
6/14/2019,1,14
6/15/2019,1,19
6/16/2019,1,0
6/17/2019,1,21
6/18/2019,1,22
6/19/2019,1,26
6/20/2019,1,14
6/21/2019,1,25
6/22/2019,1,17
6/23/2019,1,2
6/24/2019,1,19
6/25/2019,1,26
6/26/2019,1,24
6/27/2019,1,28
6/28/2019,1,29
6/29/2019,1,35
6/30/2019,1,8
7/1/2019,1,31
7/2/2019,1,29
7/3/2019,1,22
7/4/2019,1,21
7/5/2019,1,0
4/1/2017,1,0
4/3/2017,1,0
4/4/2017,1,0
4/5/2017,1,0
4/7/2017,1,0
4/12/2017,1,0
4/13/2017,1,0
4/14/2017,1,0
4/15/2017,1,0
4/16/2017,1,0
4/17/2017,1,0
4/18/2017,1,0
4/19/2017,1,0
4/20/2017,1,0
4/21/2017,1,0
4/22/2017,1,0
4/23/2017,1,0
4/24/2017,1,0
4/25/2017,1,0
4/26/2017,1,0
4/27/2017,1,0
4/28/2017,1,0
4/29/2017,1,0
4/30/2017,1,0
5/1/2017,1,0
5/2/2017,1,0
5/3/2017,1,0
5/4/2017,1,0
5/5/2017,1,0
5/7/2017,1,0
5/8/2017,1,0
5/9/2017,1,0
5/10/2017,1,0
5/11/2017,1,0
5/12/2017,1,0
5/13/2017,1,0
5/14/2017,1,0
5/15/2017,1,0
5/16/2017,1,0
5/17/2017,1,0
5/18/2017,1,0
5/19/2017,1,0
5/20/2017,1,0
5/21/2017,1,0
5/22/2017,1,0
5/23/2017,1,0
5/24/2017,1,0
5/25/2017,1,0
5/26/2017,1,0
5/27/2017,1,0
5/28/2017,1,0
5/29/2017,1,0
5/30/2017,1,0
5/31/2017,1,0
6/1/2017,1,0
6/2/2017,1,0
6/3/2017,1,0
6/4/2017,1,0
6/5/2017,1,0
6/6/2017,1,0
6/7/2017,1,0
6/8/2017,1,0
6/9/2017,1,0
6/10/2017,1,0
6/11/2017,1,0
6/12/2017,1,0
6/13/2017,1,0
6/14/2017,1,0
6/15/2017,1,0
6/16/2017,1,0
6/17/2017,1,0
6/18/2017,1,0
6/19/2017,1,0
6/20/2017,1,0
6/21/2017,1,0
6/22/2017,1,0
6/23/2017,1,0
6/24/2017,1,0
6/25/2017,1,0
6/26/2017,1,0
6/27/2017,1,0
6/28/2017,1,0
6/29/2017,1,0
6/30/2017,1,0
7/1/2017,1,0
7/2/2017,1,0
7/5/2017,1,0
7/6/2017,1,0
7/7/2017,1,0
7/10/2017,1,0
7/11/2017,1,0
7/12/2017,1,0
7/13/2017,1,0
7/14/2017,1,0
7/15/2017,1,0
7/16/2017,1,0
7/17/2017,1,0
7/18/2017,1,0
7/19/2017,1,0
7/20/2017,1,0
7/21/2017,1,0
7/22/2017,1,0
7/23/2017,1,0
7/24/2017,1,0
7/25/2017,1,0
7/26/2017,1,0
7/27/2017,1,0
7/28/2017,1,0
7/29/2017,1,0
7/30/2017,1,0
7/31/2017,1,0
8/1/2017,1,0
8/3/2017,1,0
8/4/2017,1,0
8/5/2017,1,0
8/6/2017,1,0
8/7/2017,1,0
8/8/2017,1,0
8/9/2017,1,0
8/10/2017,1,0
8/11/2017,1,0
8/12/2017,1,0
8/13/2017,1,0
8/14/2017,1,0
8/15/2017,1,0
8/16/2017,1,0
8/17/2017,1,0
8/18/2017,1,0
8/19/2017,1,0
8/20/2017,1,0
8/21/2017,1,0
8/22/2017,1,0
8/23/2017,1,0
8/24/2017,1,0
8/25/2017,1,0
8/26/2017,1,0
8/27/2017,1,0
8/28/2017,1,0
8/29/2017,1,0
8/30/2017,1,0
8/31/2017,1,0
9/4/2017,1,0
9/5/2017,1,0
9/7/2017,1,0
9/8/2017,1,0
9/9/2017,1,0
9/10/2017,1,0
9/11/2017,1,0
9/12/2017,1,0
9/13/2017,1,0
9/14/2017,1,0
9/15/2017,1,0
9/16/2017,1,0
9/17/2017,1,0
9/18/2017,1,0
9/19/2017,1,0
9/20/2017,1,0
9/21/2017,1,0
9/22/2017,1,0
9/23/2017,1,0
9/24/2017,1,0
9/25/2017,1,0
9/26/2017,1,0
9/27/2017,1,0
9/28/2017,1,0
9/29/2017,1,0
9/30/2017,1,0
10/1/2017,1,0
10/2/2017,1,0
10/3/2017,1,0
10/4/2017,1,0
10/5/2017,1,0
10/6/2017,1,0
10/7/2017,1,0
10/8/2017,1,0
10/9/2017,1,0
10/10/2017,1,0
10/11/2017,1,0
10/12/2017,1,0
10/13/2017,1,0
10/14/2017,1,0
10/15/2017,1,0
10/16/2017,1,0
10/17/2017,1,0
10/18/2017,1,0
10/19/2017,1,0
10/20/2017,1,0
10/21/2017,1,0
10/22/2017,1,0
10/23/2017,1,0
10/24/2017,1,0
10/25/2017,1,0
10/26/2017,1,0
10/27/2017,1,0
10/28/2017,1,0
10/29/2017,1,0
10/30/2017,1,0
10/31/2017,1,0
11/1/2017,1,0
11/2/2017,1,0
11/3/2017,1,0
11/4/2017,1,0
11/5/2017,1,0
11/6/2017,1,0
11/7/2017,1,0
11/8/2017,1,0
11/9/2017,1,0
11/10/2017,1,0
11/11/2017,1,0
11/12/2017,1,0
11/13/2017,1,0
11/14/2017,1,0
11/15/2017,1,0
11/16/2017,1,0
11/17/2017,1,0
11/18/2017,1,0
11/19/2017,1,0
11/20/2017,1,0
11/21/2017,1,0
11/22/2017,1,0
11/23/2017,1,0
11/24/2017,1,0
11/25/2017,1,0
11/26/2017,1,0
11/27/2017,1,0
11/28/2017,1,0
11/29/2017,1,0
11/30/2017,1,0
12/1/2017,1,0
12/2/2017,1,0
12/3/2017,1,0
12/4/2017,1,0
12/5/2017,1,0
12/6/2017,1,0
12/7/2017,1,0
12/8/2017,1,0
12/9/2017,1,0
12/10/2017,1,0
12/11/2017,1,0
12/12/2017,1,0
12/13/2017,1,0
12/14/2017,1,0
12/15/2017,1,0
12/16/2017,1,0
12/17/2017,1,0
12/18/2017,1,0
12/19/2017,1,0
12/20/2017,1,0
12/21/2017,1,0
12/22/2017,1,0
12/23/2017,1,0
12/24/2017,1,0
12/25/2017,1,0
12/26/2017,1,0
12/27/2017,1,0
12/28/2017,1,0
12/29/2017,1,0
12/30/2017,1,0
12/31/2017,1,0
1/1/2018,1,0
1/2/2018,1,0
1/3/2018,1,0
1/4/2018,1,0
1/5/2018,1,0
1/6/2018,1,0
1/8/2018,1,0
1/9/2018,1,0
1/10/2018,1,0
1/11/2018,1,0
1/12/2018,1,0
1/13/2018,1,0
1/14/2018,1,0
1/15/2018,1,0
1/16/2018,1,0
1/17/2018,1,0
1/18/2018,1,0
1/19/2018,1,0
1/20/2018,1,0
1/21/2018,1,0
1/22/2018,1,0
1/23/2018,1,0
1/24/2018,1,0
1/25/2018,1,0
1/26/2018,1,0
1/27/2018,1,0
1/28/2018,1,0
1/29/2018,1,0
1/30/2018,1,0
1/31/2018,1,0
2/1/2018,1,0
2/2/2018,1,0
2/3/2018,1,0
2/5/2018,1,0
2/6/2018,1,0
2/7/2018,1,0
2/8/2018,1,0
2/9/2018,1,0
2/10/2018,1,0
2/11/2018,1,0
2/12/2018,1,0
2/13/2018,1,0
2/14/2018,1,0
2/15/2018,1,0
2/16/2018,1,0
2/17/2018,1,0
2/18/2018,1,0
2/19/2018,1,0
2/20/2018,1,0
2/21/2018,1,0
2/22/2018,1,0
2/23/2018,1,0
2/24/2018,1,0
2/25/2018,1,0
2/26/2018,1,0
2/27/2018,1,0
2/28/2018,1,0
3/1/2018,1,0
3/3/2018,1,0
3/5/2018,1,0
3/6/2018,1,0
3/7/2018,1,0
3/8/2018,1,0
3/9/2018,1,0
3/10/2018,1,0
3/11/2018,1,0
3/12/2018,1,0
3/13/2018,1,0
3/14/2018,1,0
3/15/2018,1,0
3/16/2018,1,0
3/17/2018,1,0
3/18/2018,1,0
3/19/2018,1,0
3/20/2018,1,0
3/21/2018,1,0
3/22/2018,1,0
3/23/2018,1,0
3/24/2018,1,0
3/25/2018,1,0
3/26/2018,1,0
3/27/2018,1,0
3/28/2018,1,0
3/29/2018,1,0
3/30/2018,1,0
3/31/2018,1,0
4/1/2018,1,0
4/2/2018,1,0
4/3/2018,1,0
4/4/2018,1,0
4/5/2018,1,0
4/6/2018,1,0
4/7/2018,1,0
4/8/2018,1,0
4/9/2018,1,0
4/10/2018,1,0
4/11/2018,1,0
4/12/2018,1,0
4/13/2018,1,0
4/14/2018,1,0
4/15/2018,1,0
4/16/2018,1,0
4/17/2018,1,0
4/18/2018,1,0
4/19/2018,1,0
4/20/2018,1,0
4/21/2018,1,0
4/22/2018,1,0
4/23/2018,1,0
4/24/2018,1,0
4/25/2018,1,0
4/26/2018,1,0
4/27/2018,1,0
4/28/2018,1,0
4/29/2018,1,0
4/30/2018,1,0
5/1/2018,1,0
5/2/2018,1,0
5/3/2018,1,0
5/4/2018,1,0
5/5/2018,1,0
5/6/2018,1,0
5/7/2018,1,0
5/8/2018,1,0
5/9/2018,1,0
5/10/2018,1,0
5/11/2018,1,0
5/12/2018,1,0
5/13/2018,1,0
5/14/2018,1,0
5/15/2018,1,0
5/16/2018,1,0
5/17/2018,1,0
5/18/2018,1,0
5/19/2018,1,0
5/20/2018,1,0
5/21/2018,1,0
5/22/2018,1,0
5/23/2018,1,0
5/24/2018,1,0
5/25/2018,1,0
5/26/2018,1,0
5/27/2018,1,0
5/28/2018,1,0
5/29/2018,1,0
5/30/2018,1,0
5/31/2018,1,0
6/1/2018,1,0
6/2/2018,1,0
6/3/2018,1,0
6/4/2018,1,0
6/5/2018,1,0
6/6/2018,1,0
6/7/2018,1,0
6/8/2018,1,0
6/9/2018,1,0
6/10/2018,1,0
6/11/2018,1,0
6/12/2018,1,0
6/13/2018,1,0
6/14/2018,1,0
6/15/2018,1,0
6/16/2018,1,0
6/17/2018,1,0
6/18/2018,1,0
6/19/2018,1,0
6/20/2018,1,0
6/21/2018,1,0
6/22/2018,1,0
6/23/2018,1,0
6/24/2018,1,0
6/25/2018,1,0
6/26/2018,1,0
6/27/2018,1,0
6/28/2018,1,0
6/29/2018,1,1
6/30/2018,1,0
7/1/2018,1,0
7/2/2018,1,0
7/3/2018,1,1
7/4/2018,1,0
7/5/2018,1,0
7/6/2018,1,1
7/7/2018,1,0
7/8/2018,1,0
7/9/2018,1,1
7/10/2018,1,0
7/11/2018,1,1
7/12/2018,1,1
7/13/2018,1,1
7/14/2018,1,3
7/15/2018,1,0
7/16/2018,1,2
7/17/2018,1,0
7/18/2018,1,0
7/19/2018,1,3
7/20/2018,1,1
7/21/2018,1,0
7/22/2018,1,0
7/23/2018,1,2
7/24/2018,1,0
7/25/2018,1,1
7/26/2018,1,2
7/27/2018,1,3
7/28/2018,1,1
7/29/2018,1,0
7/30/2018,1,2
7/31/2018,1,2
8/1/2018,1,2
8/2/2018,1,0
8/3/2018,1,1
8/4/2018,1,2
8/5/2018,1,3
8/6/2018,1,4
8/7/2018,1,2
8/8/2018,1,8
8/9/2018,1,6
8/10/2018,1,1
8/11/2018,1,3
8/12/2018,1,2
8/13/2018,1,4
8/14/2018,1,1
8/15/2018,1,0
8/16/2018,1,2
8/17/2018,1,5
8/18/2018,1,4
8/19/2018,1,1
8/20/2018,1,4
8/21/2018,1,4
8/22/2018,1,5
8/23/2018,1,5
8/24/2018,1,4
8/25/2018,1,7
8/26/2018,1,0
8/27/2018,1,1
8/28/2018,1,4
8/29/2018,1,2
8/30/2018,1,8
8/31/2018,1,10
9/1/2018,1,2
9/2/2018,1,0
9/3/2018,1,2
9/4/2018,1,3
9/5/2018,1,3
9/6/2018,1,8
9/7/2018,1,9
9/8/2018,1,6
9/9/2018,1,2
9/10/2018,1,5
9/11/2018,1,7
9/12/2018,1,10
9/13/2018,1,6
9/14/2018,1,8
9/15/2018,1,3
9/16/2018,1,2
9/17/2018,1,4
9/18/2018,1,13
9/19/2018,1,5
9/20/2018,1,6
9/21/2018,1,7
9/22/2018,1,7
9/23/2018,1,4
9/24/2018,1,8
9/25/2018,1,4
9/26/2018,1,5
9/27/2018,1,7
9/28/2018,1,4
9/29/2018,1,3
9/30/2018,1,5
10/1/2018,1,4
10/2/2018,1,0
10/3/2018,1,3
10/4/2018,1,4
10/5/2018,1,5
10/6/2018,1,3
10/7/2018,1,3
10/8/2018,1,8
10/9/2018,1,8
10/10/2018,1,9
10/11/2018,1,13
10/12/2018,1,14
10/13/2018,1,10
10/14/2018,1,13
10/15/2018,1,10
10/16/2018,1,19
10/17/2018,1,21
10/18/2018,1,21
10/19/2018,1,16
10/20/2018,1,10
10/21/2018,1,7
10/22/2018,1,9
10/23/2018,1,14
10/24/2018,1,13
10/25/2018,1,14
10/26/2018,1,11
10/27/2018,1,9
10/28/2018,1,9
10/29/2018,1,11
10/30/2018,1,14
10/31/2018,1,66
11/1/2018,1,0
11/2/2018,1,0
11/3/2018,1,21
11/4/2018,1,35
11/5/2018,1,39
11/6/2018,1,27
11/7/2018,1,12
11/8/2018,1,0
11/9/2018,1,0
11/10/2018,1,11
11/11/2018,1,11
11/12/2018,1,8
11/13/2018,1,7
11/14/2018,1,10
11/15/2018,1,6
11/16/2018,1,5
11/17/2018,1,8
11/18/2018,1,10
11/19/2018,1,10
11/20/2018,1,10
11/21/2018,1,4
11/22/2018,1,13
11/23/2018,1,11
11/24/2018,1,6
11/25/2018,1,4
11/26/2018,1,7
11/27/2018,1,4
11/28/2018,1,6
11/29/2018,1,12
11/30/2018,1,13
12/1/2018,1,5
12/2/2018,1,4
12/3/2018,1,7
12/4/2018,1,10
12/5/2018,1,13
12/6/2018,1,9
12/7/2018,1,10
12/8/2018,1,4
12/9/2018,1,1
12/10/2018,1,9
12/11/2018,1,7
12/12/2018,1,6
12/13/2018,1,15
12/14/2018,1,9
12/15/2018,1,7
12/16/2018,1,6
12/17/2018,1,8
12/18/2018,1,8
12/19/2018,1,7
12/20/2018,1,11
12/21/2018,1,9
12/22/2018,1,13
12/23/2018,1,2
12/24/2018,1,10
12/25/2018,1,14
12/26/2018,1,8
12/27/2018,1,14
12/28/2018,1,13
12/29/2018,1,9
12/30/2018,1,7
12/31/2018,1,22
1/1/2019,1,0
1/2/2019,1,9
1/3/2019,1,13
1/4/2019,1,12
1/5/2019,1,9
1/6/2019,1,9
1/7/2019,1,14
1/8/2019,1,11
1/9/2019,1,7
1/10/2019,1,5
1/11/2019,1,8
1/12/2019,1,18
1/13/2019,1,16
1/14/2019,1,16
1/15/2019,1,13
1/16/2019,1,8
1/17/2019,1,16
1/18/2019,1,16
1/19/2019,1,10
1/20/2019,1,12
1/21/2019,1,9
1/22/2019,1,16
1/23/2019,1,7
1/24/2019,1,13
1/25/2019,1,15
1/26/2019,1,5
1/27/2019,1,8
1/28/2019,1,12
1/29/2019,1,10
1/30/2019,1,12
1/31/2019,1,19
2/1/2019,1,0
2/2/2019,1,8
2/3/2019,1,4
2/4/2019,1,8
2/5/2019,1,12
2/6/2019,1,11
2/7/2019,1,13
2/8/2019,1,19
2/9/2019,1,0
2/10/2019,1,9
2/11/2019,1,12
2/12/2019,1,10
2/13/2019,1,8
2/14/2019,1,19
2/15/2019,1,15
2/16/2019,1,9
2/17/2019,1,7
2/18/2019,1,7
2/19/2019,1,13
2/20/2019,1,15
