predict,0to3,10to15,15to25,25to50,3to6,6to10
10to15,0.052113222,0.448028307,0.201642116,0.049351739,0.047478445,0.20138617
10to15,0.069831299,0.329838852,0.306997387,0.194470216,0.032631852,0.066230394
10to15,0.149031999,0.368224339,0.15711072,0.046976377,0.122912494,0.155744071
10to15,0.024652583,0.421489439,0.29760646,0.025283927,0.040617722,0.190349869
10to15,0.021542082,0.361030209,0.132609281,0.074888523,0.073752695,0.33617721
15to25,0.029907628,0.100914377,0.272673802,0.065549829,0.267664291,0.263290073
15to25,0.014876299,0.397202414,0.446567148,0.05629728,0.014963323,0.070093536
10to15,0.040072053,0.45698157,0.153378326,0.025424117,0.068257744,0.255886191
0to3,0.516052894,0.1559711,0.098613601,0.034180616,0.07754164,0.11764015
15to25,0.012762974,0.380794467,0.410899562,0.0428946,0.030660406,0.121987991
15to25,0.067853394,0.267172309,0.376906776,0.156571036,0.054622727,0.076873757
10to15,0.045934849,0.313628144,0.278996277,0.02778889,0.074292316,0.259359522
15to25,0.01666392,0.284808353,0.375702638,0.024445483,0.041583552,0.256796054
15to25,0.015808137,0.234573529,0.394191725,0.245958706,0.015789083,0.09367882
6to10,0.078380739,0.317267954,0.058825573,0.020301614,0.152106886,0.373117234
10to15,0.042179167,0.285532673,0.252938716,0.28173687,0.038526537,0.099086036
10to15,0.243596566,0.315813384,0.10321912,0.054350469,0.094020832,0.188999629
15to25,0.035046033,0.314703607,0.354676765,0.17766533,0.034609892,0.083298373
15to25,0.018036658,0.28010566,0.515653659,0.121217271,0.014286763,0.050699989
10to15,0.043346899,0.291292018,0.171894464,0.251686008,0.105444757,0.136335854
15to25,0.021873799,0.184593099,0.3393169,0.072409599,0.043767841,0.338038762
15to25,0.0614974,0.139821083,0.431853572,0.208001802,0.061698007,0.097128136
15to25,0.021316965,0.309665219,0.440878016,0.07065624,0.032763925,0.124719635
10to15,0.056868985,0.323027173,0.282109811,0.02663702,0.057588448,0.253768563
10to15,0.036398608,0.44354966,0.085354418,0.041218522,0.046261874,0.347216919
15to25,0.016288192,0.227298205,0.364107219,0.303975976,0.011773313,0.076557094
25to50,0.007815793,0.090075567,0.259926955,0.599003698,0.006601379,0.036576607
15to25,0.028908679,0.160646693,0.439753743,0.04449175,0.137474665,0.18872447
10to15,0.043915542,0.326186239,0.294653965,0.034490972,0.033128948,0.267624335
6to10,0.051469759,0.282799193,0.18954426,0.029923742,0.100632972,0.345630074
6to10,0.048834079,0.269217062,0.253117426,0.064242486,0.061515263,0.303073685
10to15,0.010233996,0.365668047,0.326558525,0.156140142,0.014661493,0.126737797
25to50,0.010738281,0.107299718,0.110234462,0.68863905,0.014292512,0.068795977
15to25,0.077568449,0.292369597,0.356227469,0.133205223,0.058759125,0.081870138
10to15,0.03685279,0.454883003,0.069745497,0.026723884,0.067070745,0.34472408
3to6,0.076395158,0.177209259,0.17082336,0.034447234,0.300801229,0.240323761
6to10,0.084096766,0.298868641,0.159192241,0.047562577,0.107649392,0.302630382
10to15,0.027189891,0.482562117,0.13804658,0.038798229,0.046542228,0.266860955
3to6,0.13423077,0.117004233,0.083805673,0.049950137,0.319534711,0.295474476
0to3,0.363266357,0.113709605,0.096809057,0.021459642,0.223611944,0.181143395
15to25,0.01553363,0.313967959,0.42717653,0.021975834,0.020742456,0.200603591
6to10,0.052742337,0.312946595,0.065207808,0.018649009,0.193641148,0.356813103
10to15,0.073913719,0.30445372,0.205417895,0.033157432,0.181791126,0.201266108
25to50,0.025354758,0.295254641,0.196336079,0.38613412,0.01594791,0.080972492
0to3,0.586693568,0.143798409,0.065006585,0.034285858,0.09490261,0.075312971
6to10,0.026498556,0.255977933,0.263664229,0.08373299,0.053954355,0.316171937
6to10,0.123361355,0.255766867,0.111846357,0.046660944,0.093712834,0.368651644
6to10,0.245675972,0.138862632,0.161561724,0.052820809,0.063793201,0.337285663
15to25,0.065529414,0.253417279,0.408704873,0.045177808,0.07073096,0.156439666
15to25,0.016031452,0.279437449,0.457686337,0.032822959,0.018602422,0.19541938
6to10,0.03684104,0.353221969,0.084204131,0.024653741,0.087671107,0.413408011
10to15,0.067938188,0.383414147,0.237981848,0.042822115,0.090411839,0.177431862
0to3,0.276094805,0.187224055,0.200366682,0.071209955,0.071974903,0.193129599
15to25,0.030979312,0.347154264,0.433381412,0.047218586,0.035770929,0.105495497
25to50,0.007815793,0.090075567,0.259926955,0.599003698,0.006601379,0.036576607
6to10,0.160868792,0.251785625,0.138316047,0.031522141,0.094949436,0.322557959
6to10,0.08552733,0.170564336,0.116029314,0.038708086,0.279664243,0.309506691
15to25,0.015324571,0.357687914,0.472420213,0.071933144,0.014576659,0.068057499
6to10,0.022819769,0.251139897,0.226094344,0.035017203,0.135346324,0.329582463
10to15,0.040869842,0.399348794,0.196010543,0.023429446,0.071244676,0.269096699
10to15,0.038968731,0.359094493,0.132693603,0.061977887,0.075619923,0.331645362
0to3,0.561645149,0.086662048,0.033330069,0.015454244,0.213872503,0.089035987
6to10,0.059838134,0.311458467,0.059173704,0.019717726,0.154543915,0.395268053
25to50,0.00799589,0.169535423,0.305165274,0.44881934,0.008086797,0.060397276
10to15,0.036968449,0.359664037,0.280351536,0.035640701,0.043442436,0.243932841
10to15,0.018951901,0.476893518,0.159706329,0.038327213,0.030430331,0.275690708
3to6,0.104362704,0.078137163,0.046912347,0.030113819,0.630075668,0.1103983
6to10,0.028272286,0.169236026,0.11054564,0.037183795,0.147498247,0.507264006
10to15,0.038759049,0.457189333,0.074434422,0.044829326,0.057290507,0.327497362
15to25,0.011721552,0.262988706,0.528542399,0.03900989,0.018712269,0.139025184
6to10,0.057393701,0.297407568,0.082698446,0.02414287,0.160572053,0.377785362
6to10,0.024399309,0.282056882,0.160116719,0.092000062,0.0983958,0.343031229
10to15,0.029820697,0.491683941,0.133966537,0.034626953,0.052585069,0.257316804
15to25,0.01944125,0.25757548,0.406221884,0.061752164,0.054104617,0.200904604
0to3,0.45182053,0.111301773,0.039897327,0.017069835,0.251635762,0.128274774
15to25,0.01032382,0.281243955,0.40789198,0.177099731,0.013428598,0.110011917
3to6,0.226275847,0.151436246,0.120651815,0.025250316,0.240194694,0.236191081
10to15,0.011476477,0.416555239,0.41171313,0.059670415,0.011031365,0.089553373
10to15,0.042751739,0.334169121,0.265489654,0.042886763,0.051386784,0.263315939
10to15,0.018773679,0.356966615,0.31781908,0.064824432,0.027476024,0.21414017
10to15,0.028739116,0.385597479,0.07321808,0.083813979,0.084924663,0.343706684
15to25,0.027465798,0.2051946,0.420374282,0.240171445,0.033943016,0.072850859
10to15,0.037450702,0.291104294,0.278991063,0.10344741,0.07667574,0.212330791
15to25,0.026189332,0.355707655,0.452576083,0.034884317,0.022682988,0.107959625
10to15,0.01415942,0.433619847,0.409019134,0.050218522,0.017473114,0.075509964
10to15,0.053251035,0.39181199,0.276401202,0.03105944,0.068728362,0.178747972
15to25,0.010238461,0.190896166,0.388291055,0.040861022,0.042819911,0.326893385
6to10,0.170304495,0.22864001,0.088639265,0.035570996,0.069541712,0.407303522
10to15,0.098875329,0.27734311,0.183591678,0.021484283,0.172019397,0.246686202
6to10,0.053917602,0.336693999,0.135194909,0.051947262,0.081479246,0.340766982
10to15,0.131311545,0.341215887,0.174933282,0.048589643,0.054846784,0.249102859
15to25,0.162432534,0.245220202,0.292377682,0.050041031,0.108513709,0.141414842
6to10,0.062658209,0.352892424,0.105206553,0.019009818,0.079900893,0.380332103
6to10,0.256879891,0.124329631,0.081467817,0.024249909,0.220907954,0.292164798
10to15,0.285032405,0.355346424,0.139390724,0.057567376,0.089335251,0.07332782
25to50,0.009297243,0.170154574,0.309293823,0.41015882,0.016161205,0.084934335
0to3,0.535080387,0.093153037,0.103795106,0.032547052,0.18667692,0.048747499
15to25,0.026147258,0.271803171,0.405035271,0.03728073,0.044164289,0.21556928
10to15,0.074876935,0.418254644,0.080167953,0.036001704,0.046816557,0.343882207
10to15,0.103584117,0.230220793,0.230138341,0.032079988,0.182071127,0.221905635
6to10,0.11761052,0.298767503,0.097653293,0.086485116,0.097650033,0.301833534
0to3,0.522374093,0.10578658,0.067631367,0.026012957,0.224789866,0.053405137
6to10,0.024968115,0.249769727,0.136586078,0.031702576,0.172012976,0.384960528
25to50,0.022649477,0.31164993,0.207320831,0.348093098,0.020084693,0.090201972
15to25,0.027368666,0.320826736,0.475371786,0.049047477,0.03456192,0.092823415
10to15,0.043481476,0.383875745,0.344581072,0.044730071,0.060986517,0.122345119
25to50,0.023429935,0.25723263,0.213851893,0.374338899,0.012676148,0.118470495
15to25,0.028092641,0.254305635,0.457799788,0.042823544,0.045629623,0.171348768
6to10,0.195599097,0.243898178,0.104857762,0.028166941,0.091597818,0.335880204
15to25,0.015140062,0.372145594,0.390125882,0.028613281,0.021759654,0.172215528
15to25,0.019140947,0.092386818,0.433964552,0.402469548,0.01333257,0.038705564
10to15,0.033263585,0.437512739,0.091639768,0.044515402,0.048414304,0.344654203
10to15,0.06064749,0.403266709,0.270577417,0.039136976,0.095897514,0.130473894
10to15,0.022794219,0.461312346,0.309030767,0.054185986,0.023027031,0.129649652
3to6,0.059091869,0.110972119,0.094160198,0.027526457,0.368008185,0.340241172
15to25,0.007153974,0.157263664,0.498166154,0.251144583,0.010057673,0.076213952
15to25,0.020050259,0.179296626,0.410932939,0.046977414,0.036527169,0.306215594
6to10,0.200095778,0.131477475,0.041531075,0.024811442,0.277856709,0.32422752
15to25,0.012816383,0.3147757,0.505821145,0.039818864,0.027881839,0.098886069
10to15,0.028411354,0.501151786,0.285261394,0.034373694,0.024679766,0.126122006
0to3,0.483170092,0.182981686,0.098809808,0.030266336,0.076015235,0.128756844
6to10,0.220836804,0.113356591,0.03983271,0.0147826,0.280036866,0.331154429
10to15,0.046952792,0.386942142,0.10431066,0.032740145,0.077608893,0.351445367
0to3,0.484420211,0.170079228,0.105471102,0.029836808,0.087309735,0.122882917
0to3,0.258041043,0.168069719,0.220849365,0.06160175,0.083697779,0.207740344
10to15,0.040088697,0.400095238,0.314480986,0.058061957,0.054738515,0.132534608
15to25,0.063881562,0.302919585,0.39946102,0.084288672,0.059538497,0.089910664
6to10,0.29424412,0.121424636,0.047246753,0.023495715,0.199303021,0.314285754
15to25,0.046612291,0.211063345,0.445101329,0.048736073,0.066877487,0.181609473
25to50,0.007664521,0.065492283,0.102113028,0.747618675,0.00770444,0.069407052
10to15,0.072449552,0.387636295,0.142960921,0.036477276,0.076059465,0.284416491
10to15,0.028734354,0.433141314,0.09016371,0.024011441,0.045768959,0.378180222
0to3,0.50942218,0.165627608,0.098983586,0.034337337,0.070682211,0.120947078
10to15,0.051652403,0.411803453,0.31952536,0.047628297,0.053093704,0.116296784
6to10,0.041545815,0.357627192,0.097168662,0.025361222,0.069741811,0.408555298
10to15,0.178499077,0.330777668,0.176966923,0.050263321,0.090003497,0.173489514
6to10,0.099922375,0.271550531,0.121884204,0.022942204,0.190928794,0.292771892
0to3,0.369526221,0.089705981,0.071598141,0.019537734,0.249526667,0.200105255
15to25,0.055977348,0.159420625,0.290280934,0.265856116,0.072900528,0.155564449
6to10,0.038469619,0.215336224,0.055471734,0.040526589,0.307231567,0.342964267
10to15,0.016782868,0.335158983,0.254364821,0.0507556,0.01638918,0.326548548
10to15,0.058586903,0.433752158,0.136694824,0.034449789,0.063850607,0.272665718
10to15,0.027049369,0.322969551,0.252735567,0.026752555,0.091278074,0.279214884
10to15,0.027319415,0.440464206,0.080635078,0.031840158,0.039004911,0.380736231
15to25,0.02166066,0.369404066,0.396412713,0.092474662,0.028551086,0.091496813
25to50,0.017290879,0.128373506,0.152240109,0.625760042,0.014191694,0.06214377
6to10,0.109743865,0.269210398,0.090950753,0.023905675,0.17496837,0.33122094
6to10,0.185390499,0.239332712,0.161167725,0.036466568,0.079633877,0.298008619
10to15,0.020542154,0.378322223,0.341673614,0.137257639,0.016524252,0.105680118
15to25,0.012625775,0.311247555,0.331749126,0.108408036,0.019085436,0.216884072
10to15,0.034733575,0.468960994,0.173555449,0.054118951,0.039252093,0.229378939
10to15,0.114569693,0.376901028,0.082064938,0.031999254,0.068704,0.325761087
0to3,0.382863808,0.113347302,0.069023394,0.019976331,0.315427946,0.099361218
15to25,0.010077492,0.312083158,0.539201646,0.058458349,0.013795639,0.066383715
10to15,0.103246114,0.386966428,0.146884217,0.045977289,0.073626621,0.243299331
10to15,0.056805678,0.361418441,0.170765569,0.026817492,0.086573666,0.297619154
25to50,0.017207396,0.13716509,0.346611266,0.417380099,0.013010584,0.068625564
15to25,0.039317089,0.235851217,0.305142464,0.20975923,0.065247467,0.144682533
10to15,0.05779458,0.464101849,0.231232033,0.03413703,0.048929676,0.163804832
25to50,0.019610329,0.062797069,0.309741181,0.499513692,0.040309113,0.068028614
15to25,0.014984491,0.187660038,0.428504826,0.289818873,0.02270541,0.056326362
25to50,0.010613381,0.091492399,0.262595343,0.576957451,0.01599891,0.042342516
15to25,0.016070946,0.253597157,0.376307678,0.249974249,0.014202021,0.089847949
0to3,0.495103184,0.135535834,0.155239625,0.039463657,0.096878499,0.077779201
6to10,0.080255657,0.304723628,0.115115286,0.033034159,0.15087523,0.315996039
15to25,0.072832053,0.203271439,0.264605802,0.036927784,0.221264426,0.201098497
15to25,0.015887681,0.378398271,0.399207174,0.048761431,0.030590014,0.127155428
25to50,0.006131571,0.058691484,0.076989203,0.811169026,0.006970416,0.0400483
25to50,0.020000469,0.071873852,0.262967397,0.604930113,0.011214678,0.029013492
10to15,0.048906224,0.448925241,0.215590056,0.085470891,0.04245817,0.158649418
10to15,0.03664991,0.36877637,0.087766011,0.041896241,0.099896278,0.36501519
10to15,0.052719598,0.413928207,0.071923457,0.031604697,0.076756978,0.353067064
15to25,0.012624292,0.313256935,0.46167835,0.067351323,0.018595759,0.126493342
6to10,0.123085437,0.2131229,0.145024798,0.046567992,0.098825721,0.373373152
15to25,0.037281666,0.115155595,0.300306828,0.152582455,0.190439973,0.204233482
10to15,0.036406944,0.385878706,0.304322483,0.059379909,0.037136681,0.176875277
0to3,0.554860948,0.078840827,0.05631753,0.020167628,0.225832361,0.063980706
6to10,0.042545452,0.3245077,0.131072668,0.020149977,0.101786075,0.379938127
0to3,0.775389157,0.04002211,0.054128156,0.018029603,0.071692032,0.040738941
10to15,0.073303466,0.341624941,0.142678952,0.023973085,0.174251384,0.244168172
6to10,0.019152629,0.367799591,0.085983252,0.052890442,0.052775945,0.421398142
15to25,0.012454545,0.122787862,0.523471983,0.313096647,0.009139107,0.019049856
6to10,0.067724984,0.219821713,0.245835858,0.062755657,0.054094334,0.349767454
15to25,0.008290016,0.22053993,0.389954729,0.270534389,0.01117067,0.099510266
6to10,0.053515022,0.307141351,0.113754796,0.020357424,0.118221189,0.387010217
10to15,0.024671257,0.313824116,0.150084957,0.030503772,0.197989313,0.282926585
6to10,0.10698659,0.248517688,0.089766559,0.036627238,0.126554013,0.391547912
15to25,0.050442563,0.312049738,0.407900939,0.054718184,0.075874544,0.099014031
15to25,0.038794539,0.348224599,0.416234985,0.090625492,0.027075517,0.079044868
0to3,0.288030083,0.252154228,0.104925776,0.043027353,0.110259704,0.201602856
15to25,0.016536414,0.24381019,0.487594126,0.16866721,0.014668354,0.068723707
15to25,0.048187446,0.23408438,0.465515984,0.143077298,0.037567233,0.071567659
15to25,0.012247093,0.25358366,0.493484046,0.041555888,0.015453418,0.183675895
15to25,0.025762605,0.274844641,0.350206449,0.071443192,0.086198966,0.191544146
10to15,0.022241579,0.478936911,0.11163977,0.033356386,0.07614658,0.277678774
6to10,0.04289604,0.283748627,0.237909476,0.055543417,0.064336167,0.315566272
6to10,0.041876409,0.326273297,0.06293897,0.019631929,0.152669135,0.39661026
10to15,0.040719893,0.351428386,0.218983913,0.023268309,0.082913694,0.282685804
15to25,0.01854079,0.213915334,0.485871705,0.103506682,0.049075038,0.129090451
3to6,0.15191637,0.125508809,0.068029911,0.023322179,0.333029513,0.298193218
15to25,0.023557093,0.192491349,0.409482061,0.272865831,0.039916726,0.06168694
15to25,0.020064625,0.077869673,0.581283917,0.22957042,0.022929043,0.068282322
15to25,0.028274844,0.182908003,0.51627889,0.203818589,0.02108157,0.047638103
15to25,0.022620528,0.279220237,0.406108891,0.171058887,0.019538959,0.101452497
10to15,0.076447312,0.436960824,0.078926887,0.035452061,0.045980786,0.32623213
10to15,0.043766229,0.326660453,0.277785588,0.042075406,0.052606182,0.257106143
15to25,0.032392727,0.352975662,0.442328276,0.036616859,0.038722361,0.096964115
3to6,0.161393951,0.096721131,0.099307328,0.044696545,0.426116981,0.171764063
10to15,0.0311372,0.445773374,0.121871876,0.060343443,0.037877787,0.302996321
25to50,0.025551701,0.205763256,0.296710991,0.343303219,0.030832515,0.097838319
6to10,0.054214471,0.239308004,0.074567709,0.022583281,0.198866265,0.410460271
15to25,0.040101139,0.319713351,0.447336287,0.04366541,0.053425808,0.095758005
25to50,0.0324875,0.159160011,0.182260261,0.503657273,0.03083132,0.091603634
10to15,0.051395821,0.315827954,0.228275253,0.028276927,0.162136291,0.214087755
10to15,0.077911311,0.418855595,0.1255337,0.038333324,0.074172244,0.265193825
15to25,0.041119803,0.315563705,0.36362185,0.11155542,0.050719971,0.117419251
10to15,0.26446346,0.330138985,0.17731632,0.050824748,0.095366175,0.081890312
15to25,0.008972285,0.246123949,0.44275576,0.03262572,0.019748128,0.249774158
10to15,0.103023946,0.370112771,0.143500387,0.046728337,0.117830796,0.218803763
15to25,0.011392078,0.300434899,0.40414396,0.138020729,0.014495408,0.131512925
10to15,0.029686275,0.346619696,0.244512558,0.023141183,0.067459388,0.2885809
15to25,0.043113219,0.361306913,0.382235388,0.038130445,0.064498207,0.110715829
