ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage
F00084012,2542,0,1,2,10,32,21,3,A
F00084017,2541,0,1,2,20,20,26,3,A
F00084020,2541,0,1,2,20,48,1,3,A
F00084021,2541,0,1,2,30,20,32,2,A
F00084022,2542,0,1,2,30,25,28,3,A
F00084025,2541,0,1,2,40,45,9,1,A
F00084026,2542,0,1,2,40,50,1,3,A
F00084030,2541,0,1,2,60,33,18,1,A
F00084031,2541,0,1,2,60,,14,2,A
F00084032,2541,0,1,2,60,54,1,1,A
F00084034,2541,0,1,2,20,32,20,3,B
F00084035,2542,0,1,2,40,40,15,2,B
F00084036,2541,0,1,2,60,40,16,2,B
F00084037,2688,0,1,2,5,20,27,2,A
F00084038,2687,0,1,2,10,24,27,2,A
F00084040,2688,0,1,2,15,31,22,2,A
F00084043,2688,0,1,2,30,,37,1,A
F00084044,2688,0,1,2,30,37,20,1,A
F00084047,2688,0,1,2,40,19,32,1,A
F00084055,2840,0,1,2,15,49,8,1,A
F00084057,2840,0,1,2,5,41,18,3,A
F00084059,2840,0,1,2,10,23,20,1,A
F00084061,2840,0,1,2,15,26,18,2,A
F00084063,2840,0,1,2,20,,27,1,A
F00084065,2840,0,1,2,20,25,31,2,A
F00084066,2840,0,1,2,20,35,18,2,A
F00084068,2840,0,1,2,20,42,5,1,A
F00084071,2840,0,1,2,30,38,10,2,A
F00084073,2840,0,1,2,40,28,29,1,A
F00084074,2840,0,1,2,60,38,19,1,A
F00084075,2840,0,1,2,20,34,21,2,B
F00084076,2840,0,1,2,40,40,15,1,B
F00084080,2999,0,1,2,20,6,44,3,A
F00084082,2999,0,1,2,20,30,26,1,A
F00084083,2999,0,1,2,20,35,16,2,A
F00084084,2999,0,1,2,20,40,17,2,A
F00084089,2999,0,1,2,30,53,4,1,A
F00084090,2999,0,1,2,30,54,4,1,A
F00084092,2999,0,1,2,40,35,21,2,A
F00084094,2999,0,1,2,50,37,11,2,B
F00084095,2999,0,1,2,15,55,5,2,B
F00084096,2999,0,1,2,20,21,21,1,B
F00084098,2999,0,1,2,30,46,11,1,B
F00084099,2999,0,1,2,60,22,34,2,B
F00084100,2999,0,1,2,20,45,15,2,B
F00084101,3165,0,1,2,10,41,15,1,A
F00084102,3165,0,1,2,20,33,24,2,A
F00084109,3164,0,1,2,10,17,36,1,B
F00084110,3164,0,1,2,20,15,37,1,B
F00084113,3164,0,1,2,20,45,7,2,B
F00084114,3164,0,1,2,60,46,11,1,C
F00084118,3337,0,1,2,10,32,24,1,A
F00084119,3337,0,1,2,20,26,20,1,A
F00084120,3337,0,1,2,20,40,7,3,A
F00084121,3337,0,1,2,20,51,10,2,A
F00084122,3337,0,1,2,30,48,11,2,A
F00084123,3337,0,1,2,40,,26,1,A
F00084124,3337,0,1,2,40,40,15,2,A
F00084125,3337,0,1,2,45,41,19,2,A
F00084131,3516,0,1,2,20,20,27,1,A
F00084132,3516,0,1,2,10,31,29,3,A
F00084136,3516,0,1,2,30,35,25,3,A
F00084137,3515,0,1,2,40,30,22,1,A
F00084138,3516,0,1,2,50,38,14,3,A
F00084139,3516,0,1,2,20,35,22,2,B
F00084140,3702,0,1,2,20,33,23,2,A
F00084144,3702,0,1,2,20,,18,3,B
F00084146,3702,0,1,2,30,30,25,1,B
F00084147,3702,0,1,2,40,24,26,2,B
F00084148,3702,0,1,2,20,47,13,3,B
F00084149,3896,0,1,2,5,5,47,3,A
F00084150,3896,0,1,2,20,34,23,2,A
F00084151,3895,0,1,2,20,,20,2,A
F00084153,3896,0,1,2,20,31,29,2,B
F00084155,4096,0,1,2,40,43,20,1,A
F00084158,169,1,0,2,20,,1,2,A
F00084160,168,1,0,2,45,,6,3,A
F00084162,188,1,0,2,15,12,7,1,A
F00084164,209,1,0,2,20,12,8,2,A
F00084166,231,1,0,2,10,11,9,3,A
F00084167,231,1,0,2,20,14,6,2,A
F00084168,232,1,0,2,30,27,1,1,A
F00084172,283,1,0,2,10,14,9,1,A
F00084176,283,1,0,2,20,20,6,2,A
F00084177,283,1,0,2,30,21,1,2,A
F00084179,311,1,0,2,5,25,2,1,A
F00084181,312,1,0,2,30,16,10,2,A
F00084184,342,1,0,2,10,13,12,3,A
F00084185,342,1,0,2,10,19,7,1,A
F00084187,342,1,0,2,20,23,4,2,A
F00084189,342,1,0,2,45,,7,2,A
F00084191,375,1,0,2,10,,11,3,A
F00084192,375,1,0,2,10,27,3,1,A
F00084193,375,1,0,2,20,,11,1,A
F00084196,375,1,0,2,20,22,8,2,A
F00084199,375,1,0,2,40,20,0,2,A
F00084200,375,1,0,2,40,20,10,3,A
F00084201,375,1,0,2,40,24,5,2,A
F00084204,410,1,0,2,5,,0,2,A
F00084208,410,1,0,2,10,20,1,2,A
F00084209,410,1,0,2,15,10,10,2,A
F00084210,411,1,0,2,15,17,9,1,A
F00084211,410,1,0,2,20,5,15,3,A
F00084213,410,1,0,2,20,11,15,2,A
F00084214,410,1,0,2,20,14,10,3,A
F00084215,410,1,0,2,20,15,15,2,A
F00084219,410,1,0,2,25,17,10,1,A
F00084220,411,1,0,2,30,15,1,2,A
F00084221,410,1,0,2,30,17,14,2,A
F00084224,448,1,0,2,5,12,14,1,A
F00084225,448,1,0,2,5,19,11,1,A
F00084228,448,1,0,2,20,,0,2,A
F00084230,448,1,0,2,20,27,0,2,A
F00084232,448,1,0,2,30,,13,1,A
F00084235,488,1,0,2,5,11,6,1,A
F00084236,489,1,0,2,10,11,12,1,A
F00084237,488,1,0,2,10,,17,1,A
F00084238,488,1,0,2,10,18,13,1,A
F00084241,488,1,0,2,15,24,9,2,A
F00084242,488,1,0,2,20,6,13,1,A
F00084245,489,1,0,2,20,16,3,1,A
F00084246,488,1,0,2,20,28,3,1,A
F00084249,488,1,0,2,30,19,9,1,A
F00084250,488,1,0,2,30,,3,1,A
F00084251,488,1,0,2,30,,1,2,A
F00084254,488,1,0,2,40,15,16,2,A
F00084256,488,1,0,2,50,24,7,3,A
F00084257,531,1,0,2,5,20,1,2,A
F00084259,531,1,0,2,20,23,4,2,A
F00084260,531,1,0,2,20,28,2,1,A
F00084266,577,1,0,2,5,12,11,2,A
F00084270,577,1,0,2,10,15,13,2,A
F00084271,577,1,0,2,10,26,5,2,A
F00084272,577,1,0,2,10,31,3,2,A
F00084273,577,1,0,2,15,10,1,1,A
F00084275,577,1,0,2,20,28,7,1,A
F00084279,577,1,0,2,25,23,6,2,A
F00084280,577,1,0,2,30,10,18,2,A
F00084281,577,1,0,2,30,33,2,2,A
F00084282,577,1,0,2,40,18,13,1,A
F00084284,626,1,0,2,5,10,10,1,A
F00084285,625,1,0,2,10,11,19,2,A
F00084287,625,1,0,2,10,13,15,2,A
F00084288,625,1,0,2,10,14,15,2,A
F00084289,626,1,0,2,10,15,11,2,A
F00084290,625,1,0,2,10,15,15,2,A
F00084295,625,1,0,2,15,20,13,2,A
F00084296,625,1,0,2,20,12,15,2,A
F00084297,625,1,0,2,20,15,20,2,A
F00084299,626,1,0,2,20,20,8,2,A
F00084301,625,1,0,2,25,12,1,1,A
F00084302,625,1,0,2,30,20,1,1,A
F00084304,626,1,0,2,30,,10,2,A
F00084307,625,1,0,2,40,28,4,2,A
F00084308,625,1,0,2,50,31,3,2,A
F00084310,677,1,0,2,5,10,13,3,A
F00084312,677,1,0,2,5,15,18,2,A
F00084313,677,1,0,2,5,27,8,1,A
F00084315,677,1,0,2,10,13,17,1,A
F00084316,677,1,0,2,10,13,18,1,A
F00084318,677,1,0,2,10,24,11,3,A
F00084321,677,1,0,2,15,20,12,3,A
F00084322,677,1,0,2,20,7,9,2,A
F00084323,677,1,0,2,20,10,17,1,A
F00084324,677,1,0,2,20,13,20,2,A
F00084329,677,1,0,2,20,30,7,2,A
F00084331,677,1,0,2,30,21,13,1,A
F00084333,677,1,0,2,50,31,2,1,A
F00084336,677,1,0,2,60,20,11,2,A
F00084337,677,1,0,2,60,27,3,2,A
F00084340,731,1,0,2,10,,14,2,A
F00084341,731,1,0,2,10,21,12,2,A
F00084343,731,1,0,2,15,20,2,2,A
F00084347,731,1,0,2,20,28,1,2,A
F00084348,732,1,0,2,25,25,2,1,A
F00084349,732,1,0,2,30,16,14,2,A
F00084350,732,1,0,2,30,21,12,1,A
F00084351,732,1,0,2,30,24,3,2,A
F00084352,731,1,0,2,50,22,15,2,A
F00084354,731,1,0,2,60,18,18,2,A
F00084357,732,1,0,2,30,22,14,3,B
F00084358,789,1,0,2,5,10,21,2,A
F00084359,789,1,0,2,5,25,8,3,A
F00084360,789,1,0,2,10,10,1,1,A
F00084361,790,1,0,2,10,13,23,3,A
F00084363,790,1,0,2,10,18,18,2,A
F00084364,789,1,0,2,10,18,20,1,A
F00084366,789,1,0,2,10,20,18,2,A
F00084368,789,1,0,2,20,19,20,1,A
F00084369,789,1,0,2,20,20,0,3,A
F00084370,789,1,0,2,20,21,13,2,A
F00084371,790,1,0,2,20,24,9,2,A
F00084372,789,1,0,2,20,25,16,2,A
F00084374,789,1,0,2,20,,6,2,A
F00084375,789,1,0,2,40,15,18,2,A
F00084377,789,1,0,2,80,,4,2,A
F00084378,789,1,0,2,5,21,18,2,B
F00084379,851,1,0,2,5,5,11,2,A
F00084381,850,1,0,2,5,38,0,2,A
F00084382,851,1,0,2,10,20,15,1,A
F00084387,850,1,0,2,20,15,3,3,A
F00084388,850,1,0,2,20,18,16,3,A
F00084391,851,1,0,2,20,30,14,2,A
F00084392,850,1,0,2,25,27,9,2,A
F00084393,851,1,0,2,30,,15,1,A
F00084395,850,1,0,2,30,30,2,3,A
F00084396,851,1,0,2,40,11,24,1,A
F00084398,850,1,0,2,60,20,13,2,A
F00084399,916,1,0,2,5,7,13,2,A
F00084400,915,1,0,2,5,9,25,2,A
F00084401,915,1,0,2,5,15,21,1,A
F00084402,915,1,0,2,5,15,25,3,A
F00084405,916,1,0,2,5,27,10,2,A
F00084408,915,1,0,2,10,18,15,2,A
F00084409,916,1,0,2,10,23,11,2,A
F00084410,916,1,0,2,10,28,0,2,A
F00084411,916,1,0,2,10,34,7,2,A
F00084414,915,1,0,2,20,10,18,2,A
F00084415,915,1,0,2,20,15,8,3,A
F00084416,915,1,0,2,20,16,20,2,A
F00084417,915,1,0,2,20,,4,2,A
F00084418,916,1,0,2,20,,16,2,A
F00084419,915,1,0,2,20,23,15,3,A
F00084421,915,1,0,2,20,,1,2,A
F00084422,916,1,0,2,20,,0,3,A
F00084423,916,1,0,2,30,9,25,1,A
F00084425,915,1,0,2,30,40,0,3,A
F00084428,916,1,0,2,40,28,8,3,A
F00084430,916,1,0,2,45,,14,1,A
F00084431,916,1,0,2,80,32,7,2,A
F00084432,916,1,0,2,15,37,5,3,B
F00084437,984,1,0,2,10,25,6,1,A
F00084439,984,1,0,2,10,27,8,2,A
F00084442,984,1,0,2,10,37,1,1,A
F00084443,984,1,0,2,15,15,6,3,A
F00084445,984,1,0,2,15,16,15,2,A
F00084449,984,1,0,2,20,7,15,2,A
F00084450,984,1,0,2,20,12,17,1,A
F00084453,984,1,0,2,20,31,6,3,A
F00084454,984,1,0,2,25,38,6,3,A
F00084456,984,1,0,2,30,,17,2,A
F00084457,984,1,0,2,30,30,0,2,A
F00084458,984,1,0,2,30,30,8,1,A
F00084460,984,1,0,2,30,36,0,1,A
F00084462,984,1,0,2,40,27,3,3,A
F00084463,984,1,0,2,40,37,5,2,A
F00084465,984,1,0,2,40,39,2,3,A
F00084466,984,1,0,2,50,38,1,2,A
F00084468,1056,1,0,2,50,15,13,1,A
F00084469,1056,1,0,2,5,5,15,1,A
F00084473,1056,1,0,2,10,31,4,2,A
F00084474,1056,1,0,2,15,6,20,1,A
F00084478,1056,1,0,2,20,19,22,1,A
F00084480,1056,1,0,2,20,21,11,2,A
F00084481,1056,1,0,2,20,,16,2,A
F00084483,1056,1,0,2,20,40,2,1,A
F00084485,1056,1,0,2,40,21,15,1,A
F00084486,1056,1,0,2,40,24,13,2,A
F00084487,1056,1,0,2,40,24,24,3,A
F00084488,1056,1,0,2,40,32,6,1,A
F00084489,1056,1,0,2,50,35,6,2,A
F00084491,1132,1,0,2,20,17,23,1,A
F00084493,1132,1,0,2,5,22,16,2,A
F00084496,1132,1,0,2,10,41,3,2,A
F00084497,1132,1,0,2,15,17,23,1,A
F00084498,1132,1,0,2,15,25,15,1,A
F00084499,1132,1,0,2,20,14,25,1,A
F00084501,1132,1,0,2,25,20,20,2,A
F00084503,1132,1,0,2,30,9,9,2,A
F00084505,1132,1,0,2,30,22,6,1,A
F00084507,1132,1,0,2,35,32,8,2,A
F00084511,1212,1,0,2,5,7,29,1,A
F00084512,1212,1,0,2,5,9,9,3,A
F00084516,1212,1,0,2,15,,14,2,A
F00084517,1212,1,0,2,20,10,9,1,A
F00084519,1212,1,0,2,20,10,20,1,A
F00084520,1212,1,0,2,20,18,24,2,A
F00084521,1212,1,0,2,20,20,7,3,A
F00084522,1212,1,0,2,20,24,16,1,A
F00084524,1212,1,0,2,20,29,14,2,A
F00084525,1212,1,0,2,20,30,1,2,A
F00084528,1212,1,0,2,30,19,29,2,A
F00084530,1212,1,0,2,40,22,17,1,A
F00084531,1212,1,0,2,60,30,9,1,A
F00084533,1296,1,0,2,5,24,1,1,A
F00084534,1297,1,0,2,5,31,5,3,A
F00084536,1296,1,0,2,10,5,15,2,A
F00084537,1297,1,0,2,10,16,14,3,A
F00084538,1297,1,0,2,10,,3,3,A
F00084539,1296,1,0,2,10,20,16,2,A
F00084540,1296,1,0,2,10,41,1,3,A
F00084543,1296,1,0,2,20,12,22,3,A
F00084544,1296,1,0,2,20,,29,1,A
F00084547,1297,1,0,2,20,34,10,2,A
F00084548,1296,1,0,2,20,,0,2,A
F00084549,1297,1,0,2,30,33,0,2,A
F00084550,1297,1,0,2,30,36,6,2,A
F00084551,1296,1,0,2,40,13,26,2,A
F00084555,1385,1,0,2,5,10,16,2,A
F00084560,1385,1,0,2,10,22,18,2,A
F00084567,1385,1,0,2,20,26,13,1,A
F00084568,1385,1,0,2,20,32,10,2,A
F00084569,1385,1,0,2,20,33,7,1,A
F00084570,1385,1,0,2,20,39,1,2,A
F00084572,1385,1,0,2,30,25,19,1,A
F00084573,1385,1,0,2,30,,12,2,A
F00084575,1385,1,0,2,30,42,3,1,A
F00084576,1385,1,0,2,40,20,3,3,A
F00084581,1385,1,0,2,70,28,17,1,A
F00084582,1478,1,0,2,20,30,12,1,A
F00084589,1478,1,0,2,10,22,19,1,A
F00084592,1478,1,0,2,15,13,29,2,A
F00084593,1478,1,0,2,15,15,2,1,A
F00084595,1478,1,0,2,20,5,25,2,A
F00084597,1478,1,0,2,20,21,17,2,A
F00084598,1478,1,0,2,20,21,28,2,A
F00084599,1478,1,0,2,20,28,7,2,A
F00084600,1478,1,0,2,20,35,12,3,A
F00084601,1478,1,0,2,30,34,4,2,A
F00084605,1575,1,0,2,5,33,10,2,A
F00084607,1576,1,0,2,5,9,23,2,A
F00084608,1576,1,0,2,5,9,32,3,A
F00084610,1576,1,0,2,10,22,11,1,A
F00084611,1576,1,0,2,10,22,28,2,A
F00084613,1576,1,0,2,10,34,14,2,A
F00084615,1576,1,0,2,20,26,14,2,A
F00084616,1576,1,0,2,20,37,9,2,A
F00084617,1576,1,0,2,20,40,0,3,A
F00084620,1575,1,0,2,20,43,0,1,A
F00084621,1576,1,0,2,30,41,2,2,A
F00084622,1576,1,0,2,40,27,16,2,A
F00084625,1576,1,0,2,20,30,1,2,B
F00084628,1678,1,0,2,5,18,16,2,A
F00084630,1678,1,0,2,10,10,29,3,A
F00084633,1678,1,0,2,10,33,4,2,A
F00084635,1678,1,0,2,10,44,5,3,A
F00084637,1678,1,0,2,15,17,29,2,A
F00084641,1678,1,0,2,20,40,11,2,A
F00084644,1678,1,0,2,20,49,1,2,A
F00084645,1678,1,0,2,30,37,10,1,A
F00084646,1678,1,0,2,60,32,16,2,A
F00084648,1678,1,0,2,10,,19,2,B
F00084651,1785,1,0,2,10,,25,1,A
F00084652,1786,1,0,2,10,41,5,3,A
F00084653,1786,1,0,2,20,16,28,1,A
F00084654,1785,1,0,2,20,21,16,2,A
F00084655,1786,1,0,2,20,26,23,3,A
F00084657,1785,1,0,2,20,45,1,2,A
F00084659,1786,1,0,2,40,18,7,1,A
F00084662,1898,1,0,2,5,24,20,2,A
F00084666,1898,1,0,2,10,32,16,2,A
F00084667,1898,1,0,2,10,36,13,3,A
F00084668,1898,1,0,2,15,17,34,2,A
F00084671,1898,1,0,2,20,15,31,1,A
F00084672,1898,1,0,2,20,34,16,2,A
F00084677,1898,1,0,2,30,18,26,2,A
F00084679,1898,1,0,2,30,48,2,3,A
F00084680,1898,1,0,2,35,20,30,2,A
F00084681,1898,1,0,2,40,40,11,2,A
F00084687,2016,1,0,2,10,40,10,1,A
F00084688,2016,1,0,2,15,17,10,2,A
F00084690,2016,1,0,2,20,19,9,1,A
F00084692,2015,1,0,2,20,25,22,3,A
F00084693,2015,1,0,2,20,28,17,2,A
F00084694,2016,1,0,2,20,43,6,2,A
F00084695,2015,1,0,2,20,51,8,2,A
F00084697,2015,1,0,2,30,40,12,2,B
F00084699,2139,1,0,2,5,22,29,2,A
F00084700,2139,1,0,2,10,,38,2,A
F00084701,2139,1,0,2,10,12,38,2,A
F00084702,2139,1,0,2,10,23,13,2,A
F00084703,2139,1,0,2,10,33,9,1,A
F00084704,2139,1,0,2,15,49,1,2,A
F00084705,2138,1,0,2,20,21,12,2,A
F00084706,2139,1,0,2,20,,20,3,A
F00084708,2138,1,0,2,30,10,33,1,A
F00084709,2139,1,0,2,40,23,28,1,A
F00084711,2138,1,0,2,40,54,6,2,A
F00084716,2267,1,0,2,10,31,7,3,A
F00084717,2267,1,0,2,10,39,14,2,A
F00084719,2267,1,0,2,15,33,19,3,A
F00084720,2267,1,0,2,20,32,14,1,A
F00084723,2267,1,0,2,20,49,3,1,A
F00084724,2267,1,0,2,30,18,9,2,A
F00084725,2267,1,0,2,30,38,11,2,A
F00084727,2401,1,0,2,5,35,18,2,A
F00084730,2401,1,0,2,10,43,8,2,A
F00084734,2401,1,0,2,20,33,15,3,A
F00084740,2401,1,0,2,40,33,7,2,A
F00084743,2402,1,0,2,10,31,20,2,B
F00084747,2542,1,0,2,10,29,12,2,A
F00084749,2542,1,0,2,10,45,11,2,A
F00084751,2542,1,0,2,20,10,11,1,A
F00084752,2542,1,0,2,20,,1,1,A
F00084754,2541,1,0,2,30,49,2,1,B
F00084757,2688,1,0,2,10,17,38,2,A
F00084759,2688,1,0,2,10,38,4,2,A
F00084761,2688,1,0,2,20,23,25,2,A
F00084765,2688,1,0,2,20,10,15,2,B
F00084766,2687,1,0,2,40,36,21,2,B
F00084768,2840,1,0,2,10,19,33,2,A
F00084769,2840,1,0,2,10,,6,3,A
F00084772,2840,1,0,2,10,,13,2,A
F00084773,2840,1,0,2,20,18,30,1,A
F00084774,2840,1,0,2,20,35,3,3,A
F00084775,2840,1,0,2,20,48,3,2,A
F00084777,2840,1,0,2,20,53,3,1,A
F00084779,2840,1,0,2,5,13,40,3,B
F00084780,2840,1,0,2,10,,16,1,B
F00084782,2999,1,0,2,15,,44,2,A
F00084783,2999,1,0,2,15,37,12,2,A
F00084787,3165,1,0,2,5,39,14,3,A
F00084788,3164,1,0,2,5,40,13,1,A
F00084790,3165,1,0,2,10,30,1,2,A
F00084793,3164,1,0,2,5,,10,1,B
F00084794,3337,1,0,2,5,,6,2,A
F00084796,3337,1,0,2,20,,26,3,A
F00084797,3337,1,0,2,5,53,11,1,B
F00084799,3516,1,0,2,10,24,37,1,A
F00084800,3516,1,0,2,10,30,27,3,A
F00084802,3515,1,0,2,20,17,22,1,A
F00084803,3516,1,0,2,20,19,23,2,A
F00084804,3515,1,0,2,60,23,33,2,A
F00084809,3702,1,0,2,20,45,15,2,A
F00084810,3896,1,0,2,10,10,19,1,A
F00084811,3896,1,0,2,20,31,29,2,A
F00084812,4096,1,0,2,5,30,30,2,A
F00084813,150,0,0,1,0,0,0,2,B
F00084814,188,1,1,1,0,0,0,2,B
F00084817,232,1,0,1,0,0,0,1,A
F00084818,283,1,1,1,0,0,0,2,A
F00084820,342,1,0,1,0,0,0,2,B
F00084824,448,1,1,1,0,0,0,2,B
F00084826,531,1,1,1,0,0,0,2,B
F00084827,577,0,0,1,0,,0,2,B
F00084828,577,1,0,1,0,0,0,1,B
F00084833,789,1,1,1,0,0,0,2,B
F00084834,851,0,1,1,0,0,0,3,B
F00084835,1056,0,1,1,0,0,0,1,B
F00084837,1132,0,0,1,0,0,0,2,B
F00084839,1297,0,1,1,0,0,0,3,C
F00084840,1297,1,0,1,0,0,0,2,B
F00084846,1575,0,1,1,0,0,0,1,C
F00084847,1576,1,0,1,0,0,0,1,B
F00084848,1575,1,1,1,0,0,0,1,C
F00084850,1898,1,1,1,0,0,0,1,C
F00084852,2402,0,0,1,0,0,0,1,A
F00084853,2401,1,1,1,0,,0,3,B
F00084854,2541,0,0,1,0,0,0,2,A
F00084855,2541,1,1,1,0,0,0,2,C
F00084857,2840,1,1,1,0,0,0,2,C
F00084864,150,0,0,3,40,15,0,2,A
F00084865,151,0,1,3,25,,0,1,A
F00084870,188,0,0,3,60,,0,2,A
F00084872,209,0,1,3,5,12,0,1,A
F00084873,209,0,1,3,15,18,0,1,A
F00084875,209,0,1,3,40,,0,2,A
F00084877,209,0,1,3,95,24,0,1,A
F00084881,232,0,0,3,60,22,0,2,A
F00084882,232,0,0,3,60,24,0,2,A
F00084883,231,0,1,3,15,9,0,2,A
F00084884,232,0,1,3,40,12,0,2,A
F00084885,257,0,0,3,20,,0,2,A
F00084886,256,0,1,3,10,27,0,2,A
F00084887,257,0,1,3,25,,0,2,A
F00084890,283,0,0,3,10,25,0,3,A
F00084891,283,0,0,3,15,25,0,1,A
F00084894,283,0,0,3,20,30,0,1,A
F00084897,283,0,1,3,60,25,0,1,A
F00084898,311,0,0,3,5,26,0,3,A
F00084899,311,0,0,3,5,30,0,2,A
F00084901,312,0,1,3,5,,0,1,A
F00084902,312,0,1,3,20,24,0,3,A
F00084903,311,0,1,3,30,28,0,1,A
F00084905,342,0,0,3,20,25,0,3,A
F00084907,342,0,0,3,25,24,0,2,A
F00084908,342,0,1,3,15,23,0,2,A
F00084911,342,0,1,3,20,28,0,1,B
F00084912,375,0,0,3,10,21,0,3,A
F00084914,375,0,0,3,10,34,0,2,A
F00084915,375,0,0,3,25,25,0,2,A
F00084918,375,0,0,3,20,,0,1,C
F00084919,375,0,1,3,15,24,0,2,A
F00084920,375,0,1,3,20,19,0,2,A
F00084921,375,0,1,3,60,31,0,2,A
F00084924,410,0,0,3,30,8,0,1,A
F00084925,410,0,0,3,30,35,0,2,A
F00084927,411,0,0,3,20,20,0,2,C
F00084929,410,0,1,3,40,15,0,3,A
F00084930,410,0,1,3,40,35,0,2,A
F00084931,410,0,1,3,60,37,0,2,A
F00084933,448,0,0,3,5,29,0,1,A
F00084935,448,0,0,3,20,35,0,2,A
F00084936,448,0,0,3,25,22,0,3,A
F00084937,448,0,0,3,35,17,0,1,A
F00084939,448,0,0,3,40,27,0,1,A
F00084940,448,0,0,3,40,37,0,2,A
F00084941,448,0,0,3,45,29,0,2,A
F00084944,448,0,1,3,10,5,0,1,A
F00084945,448,0,1,3,20,22,0,3,A
F00084946,448,0,1,3,25,14,0,3,A
F00084947,448,0,1,3,25,25,0,1,A
F00084948,448,0,1,3,25,,0,1,A
F00084950,448,0,1,3,25,33,0,3,A
F00084951,448,0,1,3,40,24,0,2,A
F00084954,488,0,0,3,20,18,0,2,A
F00084957,488,0,0,3,40,27,0,3,B
F00084959,488,0,1,3,15,,0,1,A
F00084960,488,0,1,3,15,35,0,2,A
F00084961,489,0,1,3,35,26,0,1,A
F00084964,488,0,1,3,50,,0,1,A
F00084965,488,0,1,3,50,30,0,2,A
F00084970,531,0,0,3,40,35,0,1,A
F00084972,531,0,1,3,5,,0,2,A
F00084974,531,0,1,3,10,28,0,3,A
F00084975,531,0,1,3,10,31,0,2,A
F00084977,531,0,1,3,20,15,0,2,A
F00084978,531,0,1,3,30,23,0,2,A
F00084979,531,0,1,3,35,20,0,1,A
F00084980,531,0,1,3,35,23,0,1,A
F00084982,531,0,1,3,70,31,0,2,A
F00084983,531,0,1,3,90,30,0,2,A
F00084985,577,0,0,3,5,34,0,3,A
F00084988,577,0,0,3,15,27,0,2,A
F00084989,577,0,0,3,15,29,0,2,A
F00084992,577,0,0,3,25,26,0,1,A
F00084993,577,0,0,3,35,16,0,2,A
F00084996,577,0,0,3,20,31,0,1,B
F00084997,577,0,1,3,5,28,0,1,A
F00084998,577,0,1,3,5,34,0,2,A
F00084999,577,0,1,3,10,,0,2,A
F00085001,577,0,1,3,20,9,0,2,A
F00085004,577,0,1,3,80,35,0,2,A
F00085005,625,0,0,3,20,10,0,2,A
F00085006,625,0,0,3,20,35,0,1,A
F00085007,625,0,0,3,20,39,0,2,A
F00085009,625,0,0,3,25,30,0,2,A
F00085010,625,0,0,3,25,31,0,2,A
F00085013,625,0,1,3,25,25,0,1,A
F00085017,626,0,1,3,80,34,0,3,A
F00085021,677,0,0,3,20,13,0,1,A
F00085022,677,0,0,3,20,26,0,2,A
F00085023,677,0,0,3,20,31,0,2,A
F00085024,677,0,0,3,20,42,0,2,A
F00085026,677,0,0,3,30,16,0,1,A
F00085027,677,0,0,3,35,25,0,2,A
F00085029,677,0,0,3,45,33,0,1,A
F00085031,677,0,0,3,60,38,0,3,A
F00085032,677,0,0,3,80,38,0,1,A
F00085033,677,0,0,3,20,33,0,2,B
F00085035,677,0,0,3,40,,0,1,B
F00085036,677,0,1,3,5,37,0,1,A
F00085037,677,0,1,3,20,9,0,1,A
F00085038,677,0,1,3,20,25,0,2,A
F00085039,677,0,1,3,25,30,0,2,A
F00085043,677,0,1,3,35,15,0,2,A
F00085044,677,0,1,3,35,29,0,1,A
F00085047,677,0,1,3,50,,0,3,A
F00085052,731,0,0,3,10,29,0,2,A
F00085053,731,0,0,3,10,35,0,3,A
F00085055,732,0,0,3,10,44,0,2,A
F00085056,731,0,0,3,15,20,0,2,A
F00085057,732,0,0,3,25,36,0,2,A
F00085058,731,0,0,3,30,27,0,1,A
F00085060,731,0,0,3,40,33,0,3,A
F00085064,731,0,0,3,25,35,0,2,B
F00085068,731,0,1,3,25,33,0,3,A
F00085069,731,0,1,3,25,37,0,3,A
F00085070,731,0,1,3,25,38,0,2,A
F00085071,732,0,1,3,40,24,0,2,A
F00085072,731,0,1,3,90,36,0,1,A
F00085074,732,0,1,3,20,25,0,2,B
F00085075,732,0,1,3,30,35,0,3,C
F00085077,789,0,0,3,15,31,0,2,A
F00085078,790,0,0,3,20,33,0,1,A
F00085079,789,0,0,3,25,38,0,2,A
F00085080,789,0,0,3,45,,0,3,A
F00085083,789,0,0,3,30,36,0,2,B
F00085086,789,0,1,3,20,30,0,2,A
F00085087,790,0,1,3,20,31,0,2,A
F00085088,789,0,1,3,25,35,0,2,A
F00085089,789,0,1,3,25,40,0,2,A
F00085090,789,0,1,3,25,,0,1,A
F00085092,789,0,1,3,40,22,0,2,A
F00085094,789,0,1,3,45,39,0,2,A
F00085095,789,0,1,3,80,,0,1,A
F00085096,789,0,1,3,10,37,0,2,B
F00085097,789,0,1,3,20,10,0,3,B
F00085102,851,0,0,3,30,44,0,2,A
F00085103,851,0,0,3,40,31,0,2,A
F00085104,850,0,0,3,40,35,0,3,A
F00085107,851,0,0,3,40,30,0,2,B
F00085108,851,0,0,3,20,34,0,2,B
F00085111,851,0,1,3,30,29,0,2,A
F00085115,851,0,1,3,60,34,0,2,A
F00085117,915,0,0,3,5,39,0,3,A
