"Severity","Safety_Score","Days_Since_Inspection","Total_Safety_Complaints","Control_Metric","Turbulence_In_gforces","Cabin_Temperature","Accident_Type_Code","Max_Elevation","Violations","Adverse_Weather_Metric","Accident_ID"
"Minor_Damage_And_Injuries",38.4474885844749,17,18,56.6545123062899,0.404104579877389,77.01,2,46974.390404833,1,0.637457086688145,1722
"Significant_Damage_And_Serious_Injuries",54.8401826484018,9,40,73.1540565177758,0.337750450775333,77.85,6,45751.9834127951,2,0.0119400602625915,12172
"Significant_Damage_And_Serious_Injuries",31.324200913242,15,2,71.1941659070192,0.438363505228994,79.31,7,35247.2887973971,3,0.00307549916899895,5553
"Significant_Damage_And_Serious_Injuries",44.7488584474886,11,7,68.915223336372,0.413841327082582,76.13,4,29545.4263401468,2,0.0529759992897854,11162
"Minor_Damage_And_Injuries",45.3424657534247,15,14,66.8641750227894,0.29591849981969,81.26,2,32301.4341762744,2,0.435983529967462,5010
"Highly_Fatal_And_Damaging",42.648401826484,9,0,68.1859617137648,0.35686332491886,83.58,1,33963.8106036965,2,1.24933997725514,5299
"Significant_Damage_And_Serious_Injuries",72.0091324200913,9,7,46.6271649954421,0.483801658853228,81.12,5,8981.31545951776,1,0.00868877979364907,859
"Minor_Damage_And_Injuries",54.7945205479452,12,2,73.4275296262534,0.311064551027768,83.6,2,18147.483466394,2,0.251138572994527,2918
"Highly_Fatal_And_Damaging",29.5890410958904,13,8,73.3819507748405,0.317195095564371,79.51,4,27348.7440760258,2,0.0503793565096615,800
"Highly_Fatal_And_Damaging",32.7397260273973,12,6,58.4776663628077,0.309622069960331,83.56,4,25813.3805437588,2,0.0471095016808403,6987
"Highly_Fatal_And_Damaging",16.0730593607306,17,12,87.693710118505,0.218745762711864,83.54,4,38100.9704663852,2,0.0698193987426945,8994
"Significant_Damage_And_Fatalities",75.5707762557078,9,6,62.0328167730173,0.342799134511359,79.43,7,30951.0633871869,2,0.00259978665309837,8650
"Minor_Damage_And_Injuries",34.7945205479452,15,0,51.3673655423883,0.421414352686621,77.39,6,31450.5945994523,4,0.00781118094172816,1098
"Significant_Damage_And_Serious_Injuries",35.7990867579909,14,8,57.9762989972653,0.505438874864767,84.82,3,30708.3381124411,3,0.153105656109876,9085
"Significant_Damage_And_Serious_Injuries",49.5890410958904,10,3,71.0118505013674,0.279329967544176,79.09,4,45571.1193295612,3,0.0827923767001147,11578
"Significant_Damage_And_Fatalities",32.5114155251142,12,8,52.3245214220602,0.254447169130905,78.43,1,14840.4652848946,2,0.518572471316774,869
"Minor_Damage_And_Injuries",38.7671232876712,17,20,66.9097538742024,0.295197259285972,80.04,2,40101.9196560567,1,0.542720465498432,1919
"Significant_Damage_And_Serious_Injuries",48.4931506849315,10,1,63.2634457611668,0.332701767039307,77.09,3,20581.6075298771,1,0.101519827745638,7564
"Minor_Damage_And_Injuries",22.9223744292237,23,6,80.9936189608022,0.291591056617381,80.47,4,27037.416414391,2,0.0490861678801767,9137
"Highly_Fatal_And_Damaging",36.7579908675799,11,10,67.4111212397448,0.245071042192571,80.43,5,23467.0817843707,2,0.0154972430753475,6847
"Significant_Damage_And_Fatalities",25.296803652968,14,0,48.0856882406563,0.429347998557519,80.59,2,27506.8489311607,3,0.372264719104535,569
"Significant_Damage_And_Fatalities",34.0639269406393,11,7,56.7912488605287,0.538976559682654,86.47,4,35962.0053171007,4,0.0665145741903083,6144
"Minor_Damage_And_Injuries",59.1324200913242,11,10,59.0701914311759,0.335947349441038,80.26,2,37411.153141132,1,0.504146550036542,8234
"Significant_Damage_And_Serious_Injuries",79.6803652968037,8,22,45.897903372835,0.721450414713307,78.5,7,31898.6401662182,3,0.00283676253405104,802
"Significant_Damage_And_Serious_Injuries",41.7808219178082,12,17,73.3363719234275,0.432954201226109,77,3,49040.7161051711,1,0.241592300449702,7038
"Significant_Damage_And_Fatalities",63.972602739726,13,0,72.971741112124,0.492817165524703,82.67,2,40494.3158720077,2,0.546221486814704,4106
"Highly_Fatal_And_Damaging",32.1461187214612,12,8,84.2752962625342,0.433675441759827,82.53,1,29021.2749490607,0,1.06635953548775,9448
"Significant_Damage_And_Fatalities",60.5479452054795,14,25,78.0309936189608,0.19133862243058,79.35,4,19550.4236118066,2,0.035517130695692,4663
"Significant_Damage_And_Serious_Injuries",46.1643835616438,18,0,45.8067456700091,0.657981247746123,81.42,7,47433.0162389743,2,0.00460952595186691,1843
"Significant_Damage_And_Fatalities",82.7853881278539,8,11,62.5341841385597,0.278608727010458,77.05,3,18924.3797701407,1,0.0945616410103572,8535
"Significant_Damage_And_Serious_Injuries",31.1415525114155,16,0,70.510483135825,0.251922827262892,84.4,3,18418.6699875871,2,0.0900636948470218,6469
"Significant_Damage_And_Fatalities",60.365296803653,14,11,73.0173199635369,0.39292535160476,79.39,7,31652.7562487891,3,0.00285419654463286,2176
"Significant_Damage_And_Serious_Injuries",36.8949771689498,14,4,72.151321786691,0.294836639019113,79.28,6,29519.010231283,3,0.00743860219406398,2973
"Significant_Damage_And_Serious_Injuries",31.1872146118721,16,1,71.1941659070192,0.54763144608727,84.6,2,20228.1228705605,1,0.27379814127354,6005
"Significant_Damage_And_Serious_Injuries",65.8904109589041,9,37,42.0692798541477,0.606412549585286,79.88,7,48367.5893217614,2,0.00454671815180665,10214
"Significant_Damage_And_Fatalities",29.9543378995434,13,11,53.7830446672744,0.405186440677966,78.62,1,27865.4680761156,2,1.01036207837383,12494
"Highly_Fatal_And_Damaging",22.9223744292237,14,2,61.9416590701914,0.246513523260007,79.49,2,24854.1018365485,1,0.337996374568915,3245
"Significant_Damage_And_Serious_Injuries",37.3972602739726,14,1,80.1731996353692,0.355060223584565,78.39,6,50402.8810491369,2,0.0122725648420376,12289
"Significant_Damage_And_Serious_Injuries",31.7351598173516,15,0,82.1330902461258,0.238940497655968,81.2,3,22036.1723032917,2,0.110911641223805,9170
"Minor_Damage_And_Injuries",40.6849315068493,16,7,60.1640838650866,0.315752614496934,79.56,2,28787.1727151921,3,0.388261185483228,10105
"Highly_Fatal_And_Damaging",43.7899543378995,8,6,87.0556061987238,0.264183916336098,82.43,1,41205.6890305526,3,1.52229250928503,1988
"Minor_Damage_And_Injuries",53.9269406392694,12,7,61.9416590701914,0.352175261449693,75.33,2,46273.2400084029,0,0.623420577171322,2110
"Significant_Damage_And_Fatalities",54.7488584474886,16,33,64.8131267092069,0.551598269022719,81.75,7,33915.180313015,2,0.00323435392509764,4593
"Minor_Damage_And_Injuries",45.296803652968,15,0,76.7547857793984,0.215500180310133,79.27,2,22004.4704078618,3,0.30011361651155,9258
"Highly_Fatal_And_Damaging",42.648401826484,9,10,70.2825888787603,0.346765957446808,80.71,4,25227.6087401299,3,0.0452453456509353,8573
"Highly_Fatal_And_Damaging",16.1187214611872,17,12,71.3764813126709,0.258053371799495,79.85,4,36662.2802611695,2,0.0670921890387285,6510
"Significant_Damage_And_Serious_Injuries",57.0776255707762,15,5,56.1531449407475,0.405186440677966,83.6,7,54660.6342971425,1,0.00449290359555931,282
"Minor_Damage_And_Injuries",62.283105022831,10,10,65.9981768459435,0.309982690227191,78.49,5,29593.8930095095,2,0.0199273006311425,9845
"Significant_Damage_And_Fatalities",62.6940639269406,13,3,75.0683682771194,0.244710421925712,78.56,5,13696.9970624703,3,0.00259797974810656,4644
"Highly_Fatal_And_Damaging",42.7853881278539,9,22,64.3117593436645,0.445215290299315,79.42,5,38068.0704053001,2,0.0266123032873258,1724
"Minor_Damage_And_Injuries",48.4474885844749,14,1,58.4776663628077,0.42898737829066,77.3,1,31052.2766021659,2,1.14234941635059,3113
"Significant_Damage_And_Serious_Injuries",50,10,2,88.6508659981769,0.17330760908763,81.78,6,24292.3426083081,1,0.00605108745987546,4884
"Highly_Fatal_And_Damaging",49.7260273972603,7,5,61.3035551504102,0.426102416155788,88.78,5,29247.4908093916,1,0.0199263679642517,5324
"Significant_Damage_And_Fatalities",13.37899543379,18,3,48.7693710118505,0.590545257843491,79.97,4,38484.6290564965,5,0.0708873270749383,10219
"Minor_Damage_And_Injuries",48.2648401826484,10,13,43.5278030993619,0.782395239812477,79.13,5,24798.3540796078,2,0.0170823495653645,5030
"Significant_Damage_And_Serious_Injuries",39.9086757990868,13,1,71.8778486782133,0.42177497295348,78.23,2,28523.7110261133,2,0.383873272536627,3314
"Highly_Fatal_And_Damaging",16.1187214611872,17,5,80.9936189608022,0.358305805986296,86.43,4,35728.3005695812,1,0.0648203926610396,11027
"Minor_Damage_And_Injuries",35.5251141552511,18,0,74.7493163172288,0.281133068878471,76.12,4,32791.8421914493,3,0.060013008820757,3095
"Minor_Damage_And_Injuries",38.0365296803653,17,0,69.5989061075661,0.355060223584565,84.1,3,47530.9062148968,3,0.237190414799633,10217
"Significant_Damage_And_Fatalities",91.1872146118722,5,2,60.665451230629,0.368403173458348,81.15,2,30028.2840811135,2,0.404487468588732,1522
"Highly_Fatal_And_Damaging",13.7899543378995,17,3,76.3445761166819,0.29591849981969,76.61,4,30384.1142456733,1,0.0557082103084701,8595
"Minor_Damage_And_Injuries",73.37899543379,7,2,70.0546946216956,0.381746123332131,77.34,2,31638.629323934,3,0.429074922493588,688
"Significant_Damage_And_Serious_Injuries",86.4840182648402,6,21,55.0592525068368,0.436560403894699,84.27,7,33757.0053641767,1,0.00333988647036586,7558
"Highly_Fatal_And_Damaging",38.2648401826484,10,1,67.8213309024613,0.421053732419762,83.22,3,25829.3853916475,3,0.128263029713891,4900
"Minor_Damage_And_Injuries",41.324200913242,13,10,50.8659981768459,0.538976559682654,80.99,2,45105.8414366345,3,0.617217585058776,7780
"Highly_Fatal_And_Damaging",42.5570776255708,9,1,63.947128532361,0.264183916336098,79.26,4,37065.4837499923,2,0.0673084209630457,4941
"Significant_Damage_And_Serious_Injuries",79.4977168949772,8,13,45.897903372835,0.63021348719798,78.5,7,31544.5869936275,1,0.00288635775833638,9941
"Significant_Damage_And_Serious_Injuries",51.4155251141552,10,16,71.9690063810392,0.381024882798413,78.51,6,35851.210781326,2,0.00908337648476575,10639
"Significant_Damage_And_Serious_Injuries",37.1689497716895,14,7,66.6362807657247,0.373451857194374,81.84,4,31993.458888341,2,0.0593813308679131,6718
"Significant_Damage_And_Serious_Injuries",35.7077625570776,14,5,72.3792160437557,0.314310133429499,81.53,1,29596.4642229924,0,1.09257988690076,2077
"Minor_Damage_And_Injuries",64.5662100456621,9,2,91.2032816773017,0.297000360620267,83.53,6,30207.8523138926,1,0.0072546048634942,1359
"Highly_Fatal_And_Damaging",43.7899543378995,8,6,60.6198723792161,0.544746483952398,77.25,1,10587.3525848917,2,0.3894869352415,11329
"Minor_Damage_And_Injuries",25.662100456621,21,1,58.3865086599818,0.282214929679048,78.11,1,27678.5183953478,1,1.02511328238221,7277
"Minor_Damage_And_Injuries",33.0593607305936,15,15,51.640838650866,0.258053371799495,76.49,2,18614.2680854717,0,0.262284440356596,1706
"Highly_Fatal_And_Damaging",33.7899543378995,11,1,70.1914311759344,0.272838802740714,79.92,4,27619.7064200209,2,0.0505580952090882,6096
"Significant_Damage_And_Fatalities",33.8356164383562,11,1,41.5223336371923,0.409874504147133,74.95,4,19872.4691787797,2,0.035517130695692,6735
"Significant_Damage_And_Serious_Injuries",34.0639269406393,15,43,61.3947128532361,0.292672917417959,78.7,7,37917.1797061165,2,0.00351241302831694,6610
"Significant_Damage_And_Serious_Injuries",46.5753424657534,11,2,53.6007292616226,0.621558600793364,78.73,3,27053.4458792123,2,0.133099569852491,2626
"Significant_Damage_And_Serious_Injuries",49.1780821917808,10,4,58.4320875113947,0.39292535160476,80.9,6,47462.7280298216,2,0.0116123239444989,7850
"Highly_Fatal_And_Damaging",41.1415525114155,9,12,60.9845031905196,0.267790119004688,80.77,3,32629.2975573198,1,0.16258386348284,744
"Highly_Fatal_And_Damaging",31.7808219178082,12,1,62.7164995442115,0.443772809231878,82.73,3,36749.152662344,1,0.182930118985126,3040
"Minor_Damage_And_Injuries",49.041095890411,14,4,68.0948040109389,0.369845654525784,79.09,2,43971.7104530714,1,0.592421266424541,8071
"Significant_Damage_And_Fatalities",20.1826484018265,15,0,53.9197812215132,0.345684096646231,78.66,1,16868.7507825344,2,0.664870453860243,12148
"Significant_Damage_And_Fatalities",23.4703196347032,14,0,46.0346399270738,0.610739992787594,82.72,3,38476.5659567678,2,0.189891852323305,1068
"Minor_Damage_And_Injuries",46.8949771689498,14,8,72.8805834092981,0.352535881716553,79.8,2,42622.3715192289,0,0.579229481985553,8766
"Minor_Damage_And_Injuries",63.5159817351598,10,2,63.5824977210575,0.258413992066354,78.96,2,29333.0700005052,3,0.397706337034966,2822
"Highly_Fatal_And_Damaging",55.5707762557078,12,21,55.8340929808569,0.568186801298233,83.6,2,26042.9934430378,2,0.351388022143726,8192
"Highly_Fatal_And_Damaging",29.4063926940639,13,19,60.9845031905196,0.448460872701046,78.66,6,15252.2217803697,1,0.00316250427677456,3397
"Highly_Fatal_And_Damaging",39.8173515981735,9,4,54.922515952598,0.307097728092319,80.64,6,22017.9352065084,2,0.00544196944099981,11700
"Significant_Damage_And_Serious_Injuries",29.2237442922374,16,3,66.2260711030082,0.355420843851424,84.62,6,34255.7043624546,3,0.00926439171560809,3945
"Minor_Damage_And_Injuries",42.9680365296804,15,25,77.4384685505925,0.450263974035341,82.13,5,32803.7517033394,1,0.0212246538797448,5162
"Minor_Damage_And_Injuries",32.7853881278539,15,1,35.6882406563355,0.705583122971511,78.46,7,18661.7138068118,2,0.00183581023428451,2010
"Minor_Damage_And_Injuries",47.9908675799087,14,19,82.0419325432999,0.158882798413271,82.46,2,17287.2556177208,5,0.231292269047612,12391
"Highly_Fatal_And_Damaging",39.8173515981735,10,2,66.5907019143118,0.460721961774252,78.68,2,48251.5866215288,2,0.653900333012144,1168
"Significant_Damage_And_Serious_Injuries",37.8082191780822,14,5,71.9234275296263,0.183044356292824,76.39,3,47141.2263132954,1,0.234985280834006,5544
"Minor_Damage_And_Injuries",20.0456621004566,19,12,47.9489516864175,0.493899026325279,80.51,3,36997.329884366,1,0.183959103652925,7698
"Significant_Damage_And_Serious_Injuries",38.675799086758,13,10,64.3573381950775,0.332701767039307,77.34,3,28814.0737967906,1,0.141526014290169,10080
"Significant_Damage_And_Serious_Injuries",26.5753424657534,17,1,89.1066545123063,0.334504868373603,77.36,3,40674.112655783,1,0.201586739441268,2538
"Significant_Damage_And_Fatalities",58.8584474885845,14,2,58.8422971741112,0.467213126577713,81.74,7,35634.8941329161,2,0.00312164948656344,1435
"Significant_Damage_And_Serious_Injuries",36.8493150684931,14,3,62.6253418413856,0.325128741435269,82.53,3,41413.121702732,2,0.205286208938162,4072
"Minor_Damage_And_Injuries",45.8904109589041,11,1,55.6517775752051,0.578644789037144,83.72,6,8645.35570372917,3,0.00279254182406123,4265
"Significant_Damage_And_Fatalities",50.2283105022831,16,0,57.7484047402006,0.403383339343671,79.6,7,31639.1855021958,3,0.00278932339913356,7164
"Significant_Damage_And_Fatalities",72.1461187214612,11,11,71.4676390154968,0.245071042192571,78.14,7,42627.7631749649,3,0.00395710657286073,12492
"Highly_Fatal_And_Damaging",14.8858447488584,17,10,61.2579762989973,0.501472051929318,81,1,10115.9216675063,0,0.439207928563992,9050
"Significant_Damage_And_Serious_Injuries",56.8949771689498,8,7,74.4302643573382,0.435478543094122,87.47,3,37489.8125581997,3,0.186318355278325,215
"Significant_Damage_And_Serious_Injuries",38.675799086758,14,9,62.9443938012762,0.321522538766679,80.49,4,19243.1330905624,2,0.0356172029643824,1185
"Highly_Fatal_And_Damaging",33.7442922374429,11,5,61.7593436645397,0.444133429498738,79.33,2,35004.0541195592,1,0.475322665637944,6852
"Minor_Damage_And_Injuries",45.6164383561644,15,2,65.8158614402917,0.224515686981608,80.09,2,34076.4536138475,0,0.462538700847881,136
"Minor_Damage_And_Injuries",70.5479452054795,7,44,62.5341841385597,0.352535881716553,79.49,2,34608.2943986072,1,0.469625726447576,912
"Highly_Fatal_And_Damaging",4.79452054794521,20,1,68.915223336372,0.23100685178507,78.5,7,15246.0930451473,3,0.00135636474701727,6930
"Significant_Damage_And_Serious_Injuries",76.3926940639269,9,3,55.9252506836828,0.363354489722322,83.72,7,27305.7293869438,1,0.00250158912835895,8356
"Highly_Fatal_And_Damaging",70.1369863013699,7,17,42.0237010027347,0.584054093040028,79.81,2,40343.5706342527,2,0.548030970801103,7593
"Significant_Damage_And_Serious_Injuries",66.5753424657534,5,30,63.3090246125798,0.258413992066354,80.48,6,38341.4628028992,1,0.010121604078669,5264
"Minor_Damage_And_Injuries",51.9178082191781,13,11,81.4494074749317,0.392204111071042,82.08,5,37477.5074617678,1,0.0242450616027844,3263
"Minor_Damage_And_Injuries",47.4885844748858,11,16,55.6973564266181,0.333062387306166,85.61,6,52015.7944241626,2,0.0128950518817826,7895
"Significant_Damage_And_Serious_Injuries",27.945205479452,17,5,67.3199635369189,0.377418680129823,79.26,1,26616.837265357,2,0.978454626515347,11963
"Significant_Damage_And_Fatalities",59.6803652968037,14,5,66.3172288058341,0.376336819329246,74.82,3,38880.4007290491,1,0.193613017863946,2913
"Significant_Damage_And_Fatalities",48.6301369863014,17,1,69.7356426618049,0.30313090515687,82.66,7,36566.3964795644,2,0.0032646245817578,7344
"Minor_Damage_And_Injuries",41.0502283105023,16,3,58.8422971741112,0.204320952037505,81.32,2,26210.1922272661,3,0.35571645860377,11372
"Significant_Damage_And_Fatalities",59.2694063926941,14,2,66.40838650866,0.283296790479625,80.77,7,11938.9093113064,3,0.00147995965828901,9597
"Significant_Damage_And_Serious_Injuries",36.8493150684931,14,0,79.8085688240656,0.275723764875586,79.71,1,29216.4159909021,2,1.08869848224258,2900
"Significant_Damage_And_Fatalities",24.6575342465753,14,2,54.8313582497721,0.34965091958168,81.58,4,31864.7898725408,3,0.0583398233039638,7756
"Highly_Fatal_And_Damaging",46.4840182648402,15,13,50.0911577028259,0.745972592859718,76.86,3,42536.9610561116,3,0.211178175574612,6618
"Highly_Fatal_And_Damaging",54.4292237442922,12,8,55.9252506836828,0.390761630003606,81.43,7,40605.9159409807,2,0.00355401758737832,4374
"Minor_Damage_And_Injuries",47.945205479452,14,8,66.0893345487694,0.337750450775333,79.35,1,45541.2367525593,2,1.66043195531517,9893
"Highly_Fatal_And_Damaging",35.9360730593607,11,3,86.918869644485,0.198911648034619,78.54,2,46043.9858100506,0,0.62216520436786,7812
"Significant_Damage_And_Serious_Injuries",57.1689497716895,8,3,67.3655423883318,0.416005048683736,79.45,6,27093.5445642043,4,0.00684331444711715,256
"Significant_Damage_And_Serious_Injuries",38.310502283105,14,0,79.7629899726527,0.289427335016228,81.03,3,22597.0959547712,3,0.111288342389772,1424
