ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
466341,Male,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_5,C
459397,Male,Yes,59,Yes,Artist,3.0,Average,2.0,Cat_6,B
460888,Male,Yes,42,No,Homemaker,8.0,Low,1.0,Cat_6,A
460272,Female,No,86,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
460612,Male,No,33,Yes,Entertainment,9.0,Low,4.0,Cat_3,C
462530,Female,Yes,37,Yes,Artist,,High,2.0,Cat_6,A
462227,Male,Yes,49,No,Executive,3.0,High,5.0,Cat_7,B
459684,Male,Yes,52,Yes,Entertainment,,Average,3.0,Cat_6,B
459568,Male,No,41,Yes,Artist,,Low,3.0,Cat_6,C
464517,Male,No,26,Yes,Healthcare,1.0,Low,,Cat_5,D
467892,Male,No,23,No,Doctor,1.0,Low,5.0,Cat_6,D
461012,Male,No,35,No,Doctor,1.0,Low,3.0,Cat_3,D
463003,Male,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,C
467592,Male,Yes,43,Yes,Entertainment,7.0,Low,2.0,Cat_6,A
462366,Male,Yes,50,No,Engineer,1.0,Low,2.0,Cat_6,D
465908,Female,No,50,No,Engineer,1.0,Low,1.0,Cat_6,A
466759,Female,No,26,No,Healthcare,3.0,Low,,Cat_6,D
463400,Female,No,20,No,Healthcare,8.0,Low,3.0,Cat_1,D
467075,Female,Yes,31,No,Homemaker,9.0,Average,2.0,Cat_6,A
462087,Female,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_2,A
462522,Male,Yes,41,No,Executive,1.0,Average,5.0,Cat_4,B
459615,Male,Yes,84,No,Lawyer,1.0,Low,1.0,Cat_6,A
464899,Female,No,22,,Healthcare,8.0,Low,5.0,Cat_4,D
460157,Male,Yes,57,No,,1.0,Low,5.0,Cat_4,D
467794,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_3,D
461040,Female,Yes,69,No,Lawyer,0.0,Low,1.0,Cat_3,D
466443,Female,Yes,68,Yes,Artist,4.0,Low,2.0,Cat_6,B
463975,Female,No,30,No,Healthcare,8.0,Low,4.0,Cat_4,B
464063,Female,No,26,Yes,Doctor,1.0,Low,1.0,Cat_6,D
461917,Male,Yes,79,,Lawyer,1.0,Low,1.0,Cat_6,D
464055,Male,Yes,32,Yes,Doctor,0.0,Low,,,D
461326,Female,No,36,Yes,Artist,1.0,Low,1.0,Cat_6,C
467196,Male,No,18,No,Entertainment,0.0,Low,5.0,Cat_6,C
461633,Male,No,30,Yes,Healthcare,8.0,Low,4.0,Cat_7,D
462045,Female,No,46,Yes,Artist,9.0,Low,1.0,Cat_6,B
466264,Male,Yes,33,Yes,,0.0,Low,2.0,Cat_3,D
466289,Male,No,19,No,Healthcare,2.0,Low,5.0,Cat_2,D
463562,Male,No,33,Yes,Entertainment,0.0,Low,4.0,Cat_6,C
460089,Female,Yes,65,Yes,Artist,13.0,Low,1.0,Cat_6,B
459336,Male,Yes,26,Yes,Artist,6.0,Average,2.0,Cat_6,A
467350,Female,No,30,Yes,Homemaker,6.0,Low,1.0,Cat_6,D
463565,Female,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_6,D
463905,Female,Yes,27,Yes,Engineer,0.0,Average,4.0,Cat_7,A
467269,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
464934,Male,Yes,77,No,Lawyer,1.0,Low,2.0,Cat_4,D
463923,Female,No,20,No,Engineer,0.0,Low,4.0,Cat_6,D
465445,Female,No,27,Yes,Homemaker,6.0,Low,7.0,Cat_6,B
460517,Male,Yes,78,,Lawyer,,Low,,Cat_3,C
463661,Female,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6,B
459370,Male,No,18,No,Healthcare,13.0,Low,4.0,Cat_6,D
466019,Female,Yes,63,Yes,Artist,5.0,Low,1.0,Cat_3,C
467107,Male,Yes,36,Yes,Engineer,1.0,Average,3.0,Cat_4,B
461683,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,B
459053,Male,Yes,46,Yes,Executive,0.0,High,4.0,Cat_6,C
466894,Male,No,51,Yes,Artist,0.0,Low,3.0,Cat_6,B
460005,Male,No,43,Yes,Engineer,0.0,Low,1.0,Cat_6,A
467969,Female,Yes,43,Yes,Artist,0.0,Average,2.0,Cat_6,C
463120,Female,No,37,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
466106,Female,Yes,63,No,Artist,0.0,Average,5.0,Cat_6,C
467644,Male,No,30,No,Doctor,,Low,5.0,Cat_6,D
461976,Female,Yes,37,Yes,Entertainment,5.0,Average,2.0,Cat_3,B
460885,Male,Yes,53,No,Artist,8.0,Average,3.0,Cat_6,B
463692,Female,Yes,26,Yes,Healthcare,6.0,High,7.0,Cat_2,D
467674,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6,C
465982,Male,Yes,41,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
464349,Male,Yes,66,Yes,Artist,2.0,Low,1.0,Cat_6,C
467113,Male,Yes,80,Yes,Lawyer,,Low,1.0,Cat_6,D
463881,Female,Yes,37,No,Engineer,0.0,Average,5.0,Cat_2,B
462247,Female,Yes,42,No,Artist,1.0,High,4.0,Cat_6,B
463886,Female,No,38,Yes,Artist,1.0,Low,2.0,Cat_6,C
460304,Female,No,53,No,Lawyer,1.0,Low,1.0,Cat_6,D
466458,Male,No,33,No,Executive,5.0,Low,2.0,Cat_6,A
465830,Female,Yes,52,No,,7.0,Average,7.0,Cat_4,A
462889,Male,Yes,33,No,Executive,,High,4.0,Cat_6,B
462449,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,D
462101,Male,Yes,53,Yes,Artist,,Average,3.0,Cat_6,A
467558,Male,Yes,50,Yes,Doctor,0.0,Average,8.0,Cat_6,C
467247,Female,No,26,No,Engineer,0.0,Low,2.0,Cat_6,D
461663,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
459571,Female,Yes,53,Yes,Executive,0.0,High,4.0,Cat_6,C
459385,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_7,C
466191,Male,Yes,48,Yes,Executive,0.0,High,3.0,Cat_2,C
465062,Male,Yes,56,No,Executive,0.0,High,4.0,Cat_6,B
467108,Female,No,66,Yes,Artist,0.0,Low,1.0,Cat_6,D
466957,Male,Yes,35,No,Entertainment,8.0,Average,4.0,Cat_6,A
463298,Male,Yes,50,No,Entertainment,0.0,Low,2.0,Cat_6,A
461155,Female,Yes,51,Yes,Artist,3.0,Low,2.0,Cat_3,B
466650,Female,No,30,No,Healthcare,8.0,Low,3.0,Cat_4,D
464633,Male,No,30,No,Executive,1.0,Low,4.0,Cat_4,D
464469,Female,No,50,Yes,Artist,9.0,Low,1.0,Cat_6,B
459710,Male,Yes,61,Yes,Artist,,Low,1.0,Cat_6,B
465319,Male,No,19,No,Healthcare,0.0,Low,5.0,Cat_6,D
462041,Female,No,22,No,Doctor,0.0,Low,2.0,Cat_4,D
459539,Female,No,35,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
466158,Female,Yes,47,Yes,Engineer,0.0,Low,4.0,Cat_6,B
460430,Male,No,32,No,Doctor,12.0,Low,4.0,Cat_6,D
461953,Male,Yes,33,No,Healthcare,11.0,High,2.0,Cat_6,D
463982,Female,No,25,Yes,Healthcare,,Low,2.0,Cat_4,A
467546,Female,No,28,No,Healthcare,1.0,Low,4.0,Cat_6,B
464861,Male,No,32,No,Homemaker,,Low,2.0,Cat_4,B
459667,Female,Yes,50,Yes,Healthcare,1.0,High,6.0,Cat_5,C
467447,Female,Yes,37,Yes,Engineer,,Average,3.0,Cat_6,B
461373,Male,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,B
464587,Female,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_3,A
467811,Male,Yes,72,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
464333,Male,Yes,60,Yes,Executive,0.0,High,3.0,Cat_6,B
466978,Male,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,C
461705,Female,No,32,No,Healthcare,1.0,Low,4.0,Cat_6,D
461161,Male,No,48,Yes,Entertainment,1.0,Low,2.0,Cat_3,A
467860,Female,No,33,Yes,Entertainment,0.0,Low,1.0,Cat_7,B
462409,Female,Yes,26,No,Engineer,7.0,Low,2.0,Cat_6,A
461093,Female,Yes,38,Yes,Artist,1.0,Average,4.0,Cat_3,C
466350,Female,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_4,C
462273,Female,No,41,Yes,Entertainment,1.0,Low,,Cat_6,D
460512,Female,Yes,43,Yes,Engineer,0.0,High,4.0,Cat_3,A
462320,Female,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_2,C
465355,Female,Yes,47,Yes,Artist,7.0,Average,2.0,Cat_6,C
462877,Male,No,28,Yes,Artist,1.0,Low,3.0,Cat_4,D
466259,Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_6,D
462424,Female,Yes,38,No,Artist,0.0,Low,3.0,Cat_6,C
459028,Male,Yes,57,Yes,Executive,1.0,High,3.0,Cat_6,C
463708,Female,Yes,28,No,Engineer,1.0,Average,2.0,Cat_4,A
461405,Male,No,39,Yes,Artist,1.0,Low,1.0,Cat_6,B
466656,Male,Yes,89,Yes,Marketing,1.0,High,2.0,Cat_6,C
464409,Female,Yes,81,Yes,Lawyer,0.0,Average,2.0,Cat_6,A
463754,Male,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_2,D
464628,Male,Yes,32,Yes,Artist,5.0,Average,2.0,Cat_3,A
460447,Male,,79,No,Lawyer,0.0,Low,1.0,Cat_3,A
466754,Female,Yes,41,Yes,Artist,1.0,Average,3.0,Cat_6,B
465023,Male,Yes,43,Yes,Artist,9.0,Average,2.0,Cat_2,C
466954,Female,Yes,68,No,Doctor,8.0,Average,2.0,Cat_6,C
460274,Female,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6,C
466507,Male,Yes,51,Yes,Entertainment,1.0,Average,5.0,Cat_6,B
462281,Male,Yes,47,Yes,Artist,0.0,Low,2.0,Cat_6,C
462930,Female,Yes,55,Yes,Homemaker,13.0,Average,3.0,Cat_5,B
465125,Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,A
464127,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_2,B
462164,Female,Yes,62,Yes,Artist,9.0,Low,1.0,Cat_6,B
463949,Male,Yes,51,No,Executive,0.0,High,4.0,Cat_7,B
460380,Male,No,29,Yes,Entertainment,8.0,Low,3.0,Cat_6,D
461324,Female,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,C
463482,Male,No,41,No,Engineer,9.0,Low,7.0,Cat_4,C
465723,Male,No,42,Yes,Healthcare,9.0,Low,1.0,Cat_3,D
467948,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,D
464473,Female,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_6,C
467325,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,B
462017,Male,No,25,Yes,Entertainment,9.0,Low,1.0,Cat_2,A
463152,Female,Yes,57,Yes,Doctor,1.0,Average,4.0,Cat_6,C
462174,Female,Yes,40,Yes,Engineer,8.0,Average,4.0,Cat_4,D
461511,Male,Yes,35,No,Doctor,9.0,Low,2.0,Cat_6,B
464095,Female,Yes,31,Yes,Engineer,1.0,Low,2.0,Cat_6,A
460096,Female,Yes,78,No,Lawyer,1.0,Low,1.0,Cat_5,A
462129,Female,No,41,Yes,Artist,9.0,Low,1.0,Cat_6,B
464111,Male,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_2,D
463699,Female,Yes,41,Yes,Marketing,9.0,Low,3.0,Cat_6,B
466307,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6,C
459980,Male,No,40,No,Engineer,1.0,Low,2.0,Cat_6,A
467115,Male,Yes,89,Yes,Lawyer,0.0,Low,2.0,Cat_6,B
464261,Male,Yes,61,Yes,Executive,0.0,High,2.0,Cat_6,C
462098,Female,Yes,38,No,Entertainment,3.0,Average,3.0,Cat_6,B
460002,Female,Yes,58,Yes,Doctor,5.0,Average,3.0,Cat_2,D
467322,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_1,C
463584,Female,No,22,No,Engineer,,Low,3.0,Cat_6,D
466633,Male,Yes,39,Yes,Entertainment,6.0,Average,2.0,Cat_6,C
460966,Female,Yes,58,Yes,Engineer,1.0,Average,4.0,Cat_6,B
461084,Female,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_6,B
461165,Male,Yes,28,No,Artist,1.0,Average,2.0,Cat_3,A
461454,Female,Yes,35,Yes,Artist,7.0,High,4.0,Cat_7,B
459284,Female,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6,C
461116,Male,Yes,30,No,Executive,4.0,High,4.0,Cat_3,D
459235,Male,Yes,55,No,Entertainment,1.0,Low,,Cat_4,A
461377,Female,Yes,57,Yes,Artist,,Low,1.0,Cat_6,B
467840,Female,,22,No,Healthcare,0.0,Low,6.0,Cat_2,D
462362,Male,Yes,63,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
462217,Female,No,42,Yes,Executive,,Low,1.0,Cat_4,B
464325,Male,Yes,27,Yes,Healthcare,4.0,High,3.0,Cat_6,B
460063,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_3,A
460727,Male,Yes,69,No,Executive,0.0,High,4.0,Cat_3,B
467612,Male,Yes,67,Yes,Executive,1.0,Low,,Cat_7,B
463317,Male,Yes,72,Yes,Marketing,0.0,Low,1.0,Cat_6,A
466036,Female,Yes,89,Yes,Lawyer,1.0,Low,,Cat_6,A
459320,Male,Yes,26,Yes,Executive,0.0,Low,3.0,Cat_6,D
464457,Female,No,53,Yes,Artist,9.0,Low,1.0,Cat_6,B
463702,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,B
463890,Female,No,28,No,Artist,1.0,Low,5.0,Cat_1,A
467420,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6,C
466871,Male,Yes,43,Yes,Executive,,High,4.0,Cat_6,B
466878,Male,Yes,38,No,Artist,8.0,High,5.0,Cat_6,A
462660,Female,Yes,27,No,Homemaker,9.0,Average,2.0,Cat_6,A
466691,Male,No,18,No,Healthcare,5.0,Low,4.0,Cat_2,D
463182,Male,Yes,59,Yes,Entertainment,1.0,Low,3.0,Cat_6,B
463321,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_1,D
462532,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_2,D
464588,Female,Yes,35,Yes,Artist,0.0,Low,2.0,Cat_6,B
467436,Male,Yes,51,Yes,Artist,5.0,Average,4.0,Cat_6,C
465260,Female,No,22,No,Healthcare,8.0,Low,6.0,Cat_6,D
467566,Male,Yes,49,No,Executive,,High,3.0,Cat_6,B
464284,Female,Yes,42,Yes,Artist,,Low,,Cat_4,B
462895,Male,No,32,No,Entertainment,1.0,Low,3.0,Cat_7,D
459460,Male,No,55,No,Lawyer,,Low,1.0,Cat_1,D
461985,Male,No,31,Yes,Entertainment,,Low,,Cat_5,A
463168,Female,Yes,36,Yes,Doctor,7.0,Average,2.0,Cat_6,C
466853,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
464840,Male,No,18,No,Healthcare,0.0,Low,4.0,Cat_4,D
460135,Female,No,31,Yes,Healthcare,4.0,Low,3.0,Cat_6,B
464814,Male,Yes,53,Yes,Artist,0.0,High,7.0,Cat_4,D
464856,Female,No,42,Yes,Engineer,8.0,Low,3.0,Cat_4,A
462940,Male,No,75,No,Lawyer,,Low,2.0,Cat_6,A
463083,Male,No,30,Yes,Artist,7.0,Low,3.0,Cat_6,D
461283,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,D
459487,Male,Yes,67,No,Lawyer,,Low,,Cat_6,D
466181,Male,Yes,46,Yes,Entertainment,1.0,Low,2.0,Cat_3,C
462465,Male,Yes,51,Yes,Engineer,1.0,Low,2.0,Cat_6,B
464780,Female,No,32,No,Engineer,1.0,Low,9.0,Cat_4,D
466741,Female,,53,No,Artist,9.0,Low,2.0,Cat_6,B
465385,Female,No,46,Yes,Artist,5.0,Low,1.0,Cat_2,B
464270,Female,No,45,Yes,Artist,3.0,Low,1.0,Cat_6,A
467807,Male,Yes,50,Yes,Executive,1.0,Average,3.0,Cat_6,B
466118,Female,Yes,36,No,Engineer,1.0,Low,3.0,Cat_4,A
460068,Female,No,40,Yes,Artist,8.0,Low,1.0,Cat_6,B
467444,Female,Yes,40,Yes,Artist,,Low,2.0,Cat_6,D
460937,Male,Yes,43,No,Artist,1.0,High,9.0,Cat_4,B
459550,Male,No,19,No,Healthcare,8.0,Low,5.0,Cat_4,D
461539,Male,Yes,42,No,Entertainment,6.0,Average,2.0,Cat_2,A
464228,Male,No,29,Yes,Healthcare,1.0,Low,1.0,Cat_2,D
461593,Female,Yes,37,Yes,Doctor,9.0,Average,2.0,Cat_6,C
461949,Female,No,38,No,Artist,14.0,Low,1.0,Cat_6,A
466171,Female,Yes,79,Yes,Lawyer,0.0,Low,1.0,Cat_3,A
462682,Male,No,25,No,Entertainment,2.0,Low,7.0,Cat_6,D
463384,Female,No,29,No,Marketing,1.0,Low,5.0,Cat_3,D
460584,Female,No,33,Yes,Homemaker,1.0,Low,1.0,Cat_3,A
467502,Female,No,26,No,Healthcare,,Low,6.0,Cat_7,D
459433,Male,No,26,No,Doctor,1.0,Low,4.0,Cat_6,D
467452,Female,Yes,38,Yes,Artist,9.0,Average,2.0,Cat_6,C
462501,Male,Yes,63,Yes,Artist,1.0,Average,,Cat_6,C
462121,Female,No,60,Yes,Artist,1.0,Low,3.0,Cat_6,C
464890,Female,No,33,No,Engineer,0.0,Low,7.0,Cat_4,A
461172,Female,Yes,71,Yes,Lawyer,1.0,Low,1.0,Cat_3,A
460855,Male,Yes,45,Yes,Artist,,Low,2.0,Cat_6,A
461268,Female,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_4,B
465731,Female,Yes,31,Yes,Artist,0.0,Average,2.0,Cat_4,A
462861,Female,No,26,Yes,Healthcare,8.0,Low,1.0,Cat_6,D
458989,Female,Yes,42,Yes,Engineer,1.0,Low,1.0,Cat_6,B
463527,Female,No,35,No,Artist,13.0,Low,1.0,Cat_6,A
463293,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
465166,Male,No,25,Yes,Healthcare,4.0,Low,5.0,Cat_4,D
460194,Female,No,23,No,Entertainment,0.0,Low,2.0,Cat_2,D
462711,Male,Yes,53,Yes,Artist,0.0,Average,5.0,Cat_6,C
466932,Female,No,49,Yes,Doctor,,Low,2.0,Cat_6,D
467769,Female,No,35,Yes,Doctor,1.0,Low,1.0,Cat_3,B
461898,Male,Yes,60,Yes,Executive,5.0,High,3.0,Cat_6,C
460840,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
466137,Female,,31,No,Healthcare,0.0,Low,4.0,Cat_6,C
466607,Male,No,18,No,Marketing,2.0,Low,2.0,Cat_3,D
462939,Male,Yes,38,Yes,Doctor,0.0,High,4.0,Cat_7,A
465698,Male,No,39,Yes,Artist,8.0,Low,2.0,Cat_3,A
461240,Female,No,45,No,Marketing,1.0,Low,1.0,Cat_6,D
461357,Male,No,28,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
459512,Male,Yes,65,Yes,Lawyer,0.0,High,2.0,Cat_6,B
467775,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_7,C
462871,Male,Yes,48,No,Entertainment,1.0,Average,3.0,Cat_6,B
464454,Female,Yes,52,Yes,Engineer,7.0,High,4.0,Cat_6,C
459879,Female,No,26,Yes,Healthcare,,Low,1.0,Cat_6,D
466802,Female,,43,Yes,Engineer,1.0,Low,1.0,Cat_6,A
459074,Female,No,30,Yes,Healthcare,0.0,Low,4.0,Cat_4,C
462539,Female,Yes,77,No,Lawyer,1.0,Low,1.0,Cat_6,A
460133,Female,No,37,No,Artist,4.0,Low,1.0,Cat_6,A
461780,Female,No,65,Yes,Lawyer,0.0,Low,5.0,Cat_6,A
466945,Male,Yes,61,Yes,Artist,0.0,Average,2.0,Cat_6,C
463922,Female,No,32,No,Healthcare,2.0,Low,5.0,Cat_1,C
466328,Male,Yes,49,Yes,Artist,0.0,Low,3.0,Cat_3,C
466195,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,D
462300,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
460412,Female,No,31,No,Healthcare,0.0,Low,5.0,Cat_2,D
467823,Male,Yes,45,Yes,Doctor,6.0,Average,2.0,Cat_6,C
467726,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,C
463061,Male,No,33,No,,5.0,Low,3.0,Cat_5,D
460134,Male,Yes,39,Yes,Entertainment,9.0,High,3.0,Cat_6,D
463237,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,D
466770,Female,Yes,85,Yes,Lawyer,0.0,Low,5.0,Cat_6,C
464198,Male,Yes,49,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
459344,Female,Yes,76,Yes,Artist,1.0,High,2.0,Cat_6,C
464152,Male,Yes,37,Yes,Artist,0.0,High,4.0,Cat_6,B
464104,Male,Yes,62,No,Artist,0.0,Average,3.0,Cat_6,C
461034,Female,No,23,No,Marketing,2.0,Low,6.0,Cat_3,D
460755,Male,No,33,Yes,Artist,0.0,Low,1.0,Cat_6,D
465019,Male,Yes,53,Yes,Artist,0.0,Low,3.0,Cat_6,A
462902,Male,Yes,46,No,Executive,,Average,3.0,Cat_1,C
460060,Male,Yes,28,No,Engineer,6.0,Average,2.0,Cat_4,A
465739,Female,No,87,No,Lawyer,1.0,Low,2.0,Cat_6,A
461695,Female,Yes,45,Yes,Artist,3.0,Average,2.0,Cat_6,A
466297,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_4,D
465544,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_3,A
466207,Female,Yes,37,Yes,Doctor,9.0,Average,4.0,Cat_2,C
464431,Male,,67,Yes,Executive,0.0,High,3.0,Cat_6,B
462397,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,C
460014,Female,No,66,No,Entertainment,2.0,Low,3.0,Cat_6,D
460202,Male,Yes,42,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
459834,Male,Yes,45,No,Doctor,1.0,Average,3.0,Cat_6,B
464011,Male,No,32,Yes,Healthcare,,Low,4.0,Cat_6,D
460048,Male,No,47,Yes,Doctor,1.0,Low,1.0,Cat_6,B
464546,Female,Yes,38,Yes,Engineer,8.0,Low,3.0,Cat_6,A
459687,Male,Yes,50,No,Executive,,High,4.0,Cat_6,B
467737,Female,Yes,51,Yes,Entertainment,7.0,Average,2.0,Cat_6,A
463936,Male,Yes,32,No,Entertainment,1.0,Average,2.0,Cat_6,B
460422,Male,Yes,53,Yes,Entertainment,1.0,High,,Cat_6,B
467784,Female,Yes,45,Yes,Artist,9.0,Low,1.0,Cat_7,C
467067,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_6,C
466779,Male,No,22,No,,2.0,Low,2.0,Cat_3,D
465661,Male,No,59,Yes,Entertainment,1.0,Low,1.0,Cat_6,C
459616,Female,No,21,No,Healthcare,,Low,4.0,Cat_1,D
463745,Male,Yes,62,Yes,Artist,1.0,Average,3.0,Cat_3,A
466706,Male,Yes,67,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
467816,Female,No,73,Yes,Artist,0.0,Low,1.0,Cat_6,C
466418,Male,Yes,85,No,Lawyer,0.0,Low,1.0,Cat_4,D
467882,Female,No,40,Yes,Artist,0.0,Low,1.0,Cat_6,B
463914,Female,Yes,27,No,Artist,,Low,2.0,Cat_6,A
465498,Male,Yes,41,Yes,Engineer,9.0,Average,2.0,Cat_2,A
461070,Male,Yes,46,Yes,Doctor,0.0,Low,3.0,Cat_3,D
461171,Male,Yes,41,Yes,Artist,,Average,3.0,Cat_3,A
467403,Female,Yes,38,Yes,Artist,7.0,Average,3.0,Cat_4,B
464382,Female,Yes,55,Yes,Artist,1.0,Average,4.0,Cat_6,C
465449,Female,No,43,Yes,Artist,9.0,Low,2.0,Cat_6,B
465190,Female,Yes,48,Yes,Artist,1.0,High,4.0,Cat_6,C
467310,Female,Yes,88,Yes,Lawyer,0.0,High,3.0,Cat_6,B
463131,Male,Yes,66,No,Entertainment,1.0,High,2.0,Cat_6,A
467301,Female,Yes,73,No,Lawyer,1.0,Low,2.0,Cat_6,B
466202,Male,Yes,49,Yes,Artist,9.0,Average,2.0,Cat_6,C
459945,Male,Yes,48,Yes,Artist,0.0,Low,2.0,Cat_6,C
465187,Female,Yes,39,No,Doctor,0.0,Average,4.0,Cat_4,C
460253,Male,Yes,52,Yes,Artist,4.0,Average,2.0,Cat_6,B
463216,Male,No,30,Yes,Artist,8.0,Low,1.0,Cat_6,A
465615,Male,Yes,61,Yes,Artist,3.0,Average,2.0,Cat_6,C
462055,Male,No,33,Yes,Healthcare,0.0,Low,7.0,Cat_4,A
465234,Male,Yes,68,Yes,Artist,0.0,Low,1.0,Cat_6,C
460720,Female,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_6,B
467582,Male,Yes,39,Yes,Executive,0.0,High,3.0,Cat_2,B
466046,Female,Yes,36,No,Entertainment,1.0,Average,2.0,Cat_4,A
467622,Male,Yes,76,Yes,Lawyer,1.0,High,2.0,Cat_6,C
462664,Male,Yes,69,No,Artist,2.0,Low,2.0,Cat_6,A
461731,Male,Yes,79,No,Entertainment,0.0,Low,1.0,Cat_6,B
459061,Female,Yes,39,Yes,Healthcare,9.0,High,3.0,Cat_6,A
462630,Male,No,32,No,Doctor,,Low,6.0,Cat_4,D
462311,Male,Yes,56,Yes,Executive,,High,9.0,Cat_6,B
461396,Male,No,23,No,Doctor,0.0,Low,5.0,Cat_6,B
464900,Male,Yes,71,No,Lawyer,1.0,Low,2.0,Cat_4,D
463445,Male,Yes,48,Yes,Artist,0.0,Average,3.0,Cat_6,A
463824,Female,Yes,37,No,Artist,1.0,Low,3.0,Cat_6,B
459451,Female,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C
459070,Female,Yes,66,No,Lawyer,,Low,1.0,Cat_6,A
463674,Female,No,25,Yes,Engineer,0.0,Low,7.0,Cat_4,C
460119,Male,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
465227,Male,No,23,No,Healthcare,6.0,Low,3.0,Cat_6,D
462612,Female,Yes,32,No,Doctor,,High,6.0,Cat_4,B
467610,Female,Yes,84,Yes,Lawyer,2.0,Low,1.0,Cat_6,B
465159,Male,Yes,57,No,Entertainment,0.0,Low,1.0,Cat_6,A
465956,Male,Yes,39,Yes,Entertainment,4.0,Average,4.0,Cat_6,A
462422,Male,Yes,71,Yes,Lawyer,1.0,Low,2.0,Cat_6,A
466266,Male,Yes,48,Yes,Artist,1.0,Low,3.0,Cat_3,C
464573,Female,Yes,39,Yes,Artist,7.0,Average,3.0,Cat_6,B
463306,Female,Yes,60,Yes,Engineer,1.0,High,4.0,Cat_3,B
462065,Female,No,43,Yes,Homemaker,14.0,Low,1.0,Cat_6,D
463456,Male,Yes,46,No,Entertainment,1.0,High,3.0,Cat_6,B
461914,Female,Yes,55,Yes,Artist,6.0,Low,,Cat_6,C
459779,Female,Yes,62,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
466663,Male,No,57,Yes,Doctor,0.0,Low,1.0,Cat_3,A
464504,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
465883,Male,Yes,33,No,Artist,,Low,4.0,Cat_6,A
