id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_4546,38.0,management,married,tertiary,no,351.0,yes,no,cellular,29,jan,320.0,1.0,254.0,3,failure,0
id_2382,31.0,services,married,secondary,no,-3.0,yes,no,telephone,10,jul,94.0,1.0,,0,unknown,0
id_26690,33.0,admin.,married,secondary,no,467.0,yes,no,unknown,16,may,170.0,1.0,,0,unknown,0
id_33359,33.0,blue-collar,married,secondary,no,229.0,yes,no,unknown,28,may,358.0,2.0,,0,unknown,0
id_23239,26.0,blue-collar,married,secondary,no,562.0,yes,no,unknown,9,may,245.0,3.0,,0,unknown,0
id_18360,35.0,technician,single,secondary,no,8379.0,no,no,cellular,15,apr,91.0,1.0,145.0,1,failure,0
id_35597,37.0,technician,married,secondary,no,-185.0,no,yes,cellular,13,aug,807.0,2.0,,0,unknown,1
id_7427,30.0,unknown,divorced,tertiary,no,135.0,no,no,cellular,22,aug,365.0,9.0,,0,unknown,0
id_11925,34.0,blue-collar,married,secondary,no,3993.0,yes,no,cellular,24,jul,615.0,7.0,,0,unknown,0
id_18906,31.0,technician,single,tertiary,no,1058.0,yes,no,cellular,17,apr,130.0,1.0,,0,unknown,0
id_4221,46.0,management,married,tertiary,no,7632.0,no,no,cellular,21,aug,703.0,5.0,,0,unknown,0
id_36625,46.0,management,married,tertiary,no,1186.0,no,no,cellular,29,aug,17.0,7.0,,0,unknown,0
id_30318,41.0,technician,divorced,secondary,no,17444.0,yes,yes,cellular,7,apr,16.0,1.0,,0,unknown,0
id_43631,18.0,services,single,secondary,no,-103.0,yes,no,unknown,13,may,182.0,1.0,,0,unknown,0
id_24729,58.0,blue-collar,married,primary,no,3105.0,no,no,cellular,2,jun,473.0,2.0,,0,unknown,1
id_6823,20.0,student,single,secondary,no,1926.0,no,no,cellular,16,nov,72.0,1.0,196.0,1,failure,0
id_25867,51.0,retired,married,primary,no,120.0,no,no,cellular,3,feb,153.0,3.0,,0,unknown,0
id_39409,38.0,management,married,tertiary,no,2175.0,yes,no,cellular,14,may,55.0,3.0,,0,unknown,0
id_27832,27.0,technician,single,tertiary,no,980.0,yes,no,cellular,19,feb,79.0,2.0,,0,unknown,0
id_17532,31.0,technician,married,secondary,no,654.0,yes,no,cellular,8,aug,129.0,2.0,,0,unknown,0
id_25670,26.0,admin.,single,secondary,yes,4.0,yes,no,cellular,16,jul,151.0,2.0,,0,unknown,0
id_41922,49.0,technician,married,secondary,no,599.0,no,no,unknown,14,may,263.0,2.0,,0,unknown,0
id_33396,35.0,blue-collar,married,secondary,no,793.0,no,no,unknown,9,may,275.0,1.0,,0,unknown,0
id_5774,35.0,technician,divorced,secondary,no,,yes,no,cellular,13,aug,235.0,4.0,,0,unknown,0
id_7312,30.0,technician,married,secondary,no,27.0,yes,no,cellular,2,jun,171.0,1.0,55.0,2,failure,1
id_28572,46.0,admin.,single,secondary,no,96.0,yes,no,unknown,8,may,261.0,1.0,,0,unknown,0
id_3039,,services,single,secondary,no,2882.0,no,no,cellular,2,jul,363.0,1.0,,0,unknown,1
id_33002,46.0,blue-collar,married,secondary,no,431.0,yes,no,unknown,12,may,16.0,1.0,,0,unknown,0
id_10504,28.0,technician,married,secondary,no,-301.0,no,yes,cellular,20,aug,68.0,3.0,,0,unknown,0
id_28500,40.0,blue-collar,married,secondary,no,676.0,yes,no,cellular,17,apr,657.0,2.0,304.0,1,failure,0
id_7812,46.0,blue-collar,divorced,secondary,no,383.0,yes,no,unknown,16,may,275.0,6.0,,0,unknown,0
id_44046,41.0,unemployed,married,primary,no,1904.0,yes,no,cellular,5,feb,1678.0,2.0,,0,unknown,1
id_28821,52.0,blue-collar,married,secondary,no,397.0,yes,no,cellular,20,aug,284.0,2.0,,0,unknown,0
id_30265,34.0,services,single,primary,no,92.0,yes,no,cellular,17,jul,78.0,11.0,,0,unknown,0
id_12853,47.0,technician,married,tertiary,no,3.0,no,no,cellular,17,nov,132.0,1.0,,0,unknown,0
id_8939,35.0,management,divorced,secondary,no,289.0,no,no,cellular,7,aug,80.0,2.0,,0,unknown,0
id_43750,53.0,technician,divorced,secondary,no,156.0,no,no,cellular,13,aug,415.0,6.0,,0,unknown,1
id_11077,29.0,management,married,tertiary,no,1518.0,no,no,cellular,13,aug,195.0,3.0,,0,unknown,0
id_1547,45.0,management,married,tertiary,no,312.0,yes,no,cellular,5,feb,687.0,1.0,,0,unknown,1
id_18083,60.0,retired,married,tertiary,no,4.0,no,no,cellular,19,aug,217.0,,,0,unknown,0
id_35347,30.0,technician,single,secondary,no,101.0,yes,no,unknown,5,may,248.0,2.0,,0,unknown,0
id_27275,38.0,management,married,secondary,no,638.0,yes,no,cellular,4,aug,313.0,1.0,,0,unknown,0
id_26521,49.0,services,married,unknown,no,518.0,no,no,unknown,5,jun,328.0,3.0,,0,unknown,0
id_27461,30.0,student,single,secondary,no,-1.0,no,no,cellular,21,nov,212.0,1.0,,0,unknown,0
id_5119,44.0,entrepreneur,married,unknown,no,243.0,yes,no,unknown,9,may,,2.0,,0,unknown,0
id_4002,31.0,technician,married,secondary,no,6.0,yes,no,cellular,17,nov,119.0,1.0,,0,unknown,0
id_12279,36.0,self-employed,married,primary,no,85.0,yes,no,telephone,6,may,27.0,1.0,363.0,2,failure,0
id_15948,23.0,student,single,secondary,no,-4.0,no,no,cellular,27,may,111.0,2.0,,0,unknown,0
id_43369,31.0,technician,married,secondary,no,223.0,yes,no,unknown,12,may,163.0,6.0,,0,unknown,0
id_24550,52.0,blue-collar,married,primary,no,1238.0,no,no,unknown,18,jun,56.0,10.0,,0,unknown,0
id_32214,40.0,technician,single,secondary,no,678.0,yes,no,unknown,5,jun,169.0,1.0,,0,unknown,0
id_10375,32.0,blue-collar,single,secondary,no,121.0,no,no,cellular,2,feb,189.0,2.0,,0,unknown,0
id_15754,37.0,management,single,tertiary,no,569.0,yes,no,unknown,30,may,753.0,1.0,,0,unknown,1
id_39488,33.0,management,married,tertiary,no,1394.0,no,no,cellular,7,aug,120.0,2.0,,0,unknown,0
id_5454,40.0,blue-collar,single,primary,no,2.0,yes,yes,cellular,13,may,1969.0,5.0,,0,unknown,1
id_38872,32.0,admin.,single,tertiary,no,4038.0,no,no,cellular,7,aug,322.0,1.0,99.0,2,success,0
id_33824,54.0,housemaid,married,primary,no,212.0,no,no,cellular,12,aug,72.0,4.0,,0,unknown,0
id_16046,42.0,management,married,tertiary,no,1418.0,yes,yes,cellular,19,nov,744.0,1.0,,0,unknown,0
id_15623,30.0,blue-collar,married,primary,no,174.0,yes,yes,telephone,14,may,111.0,3.0,367.0,4,other,0
id_42162,40.0,housemaid,married,primary,no,412.0,yes,yes,cellular,30,jul,36.0,2.0,,0,unknown,0
id_8670,32.0,technician,single,secondary,no,78.0,yes,no,cellular,26,aug,0.0,16.0,,0,unknown,0
id_17309,38.0,management,married,tertiary,no,207.0,no,no,cellular,25,jan,252.0,1.0,88.0,1,success,1
id_26364,33.0,blue-collar,single,secondary,no,2235.0,yes,no,cellular,20,nov,300.0,2.0,,0,unknown,0
id_9449,38.0,management,single,tertiary,no,,no,no,cellular,29,jan,60.0,2.0,,0,unknown,0
id_3521,37.0,management,single,tertiary,no,408.0,yes,no,cellular,13,may,139.0,1.0,371.0,1,failure,0
id_3736,45.0,technician,married,secondary,no,1005.0,yes,no,unknown,4,jun,53.0,1.0,,0,unknown,0
id_3336,47.0,blue-collar,married,secondary,no,746.0,yes,no,cellular,11,may,276.0,1.0,,0,unknown,0
id_19590,36.0,blue-collar,married,secondary,no,511.0,yes,no,unknown,16,may,348.0,1.0,,0,unknown,0
id_31674,30.0,blue-collar,married,secondary,no,1787.0,no,no,cellular,10,jul,189.0,1.0,,0,unknown,0
id_24688,52.0,technician,married,secondary,no,116.0,no,no,telephone,4,may,89.0,4.0,,0,unknown,0
id_27570,,management,married,tertiary,no,276.0,yes,no,cellular,2,jun,144.0,1.0,95.0,2,failure,0
id_21712,26.0,admin.,single,secondary,no,160.0,no,yes,cellular,4,may,156.0,2.0,,0,unknown,0
id_19579,43.0,blue-collar,married,primary,no,171.0,no,yes,cellular,15,jul,108.0,1.0,,0,unknown,0
id_25342,34.0,management,married,tertiary,no,2643.0,yes,no,cellular,6,may,171.0,1.0,,0,unknown,0
id_15973,68.0,management,divorced,tertiary,no,,no,no,cellular,13,oct,410.0,2.0,,0,unknown,1
id_36673,34.0,technician,married,secondary,no,4614.0,no,no,cellular,2,apr,310.0,1.0,134.0,2,failure,0
id_1689,32.0,blue-collar,married,primary,no,351.0,yes,no,unknown,19,may,103.0,9.0,,0,unknown,0
id_12939,39.0,management,married,secondary,no,-2.0,no,no,cellular,30,jul,449.0,3.0,,0,unknown,0
id_16054,39.0,technician,married,secondary,no,1108.0,yes,no,cellular,12,may,43.0,1.0,354.0,5,failure,0
id_361,38.0,management,single,tertiary,no,129.0,no,no,telephone,14,aug,274.0,2.0,,0,unknown,0
id_30997,44.0,blue-collar,married,primary,no,505.0,yes,no,cellular,11,may,313.0,1.0,369.0,2,failure,0
id_18873,43.0,technician,single,secondary,no,834.0,yes,no,cellular,11,jul,192.0,2.0,,0,unknown,0
id_43391,48.0,retired,married,primary,no,2525.0,no,no,unknown,11,jun,167.0,2.0,,0,unknown,0
id_38899,42.0,unknown,married,unknown,no,781.0,no,no,cellular,30,jul,659.0,10.0,,0,unknown,0
id_11003,52.0,blue-collar,married,secondary,no,576.0,no,no,cellular,26,aug,72.0,4.0,,0,unknown,0
id_29634,34.0,blue-collar,married,secondary,no,742.0,yes,no,unknown,23,may,122.0,4.0,,0,unknown,0
id_38051,31.0,self-employed,single,tertiary,no,657.0,yes,no,cellular,12,apr,111.0,1.0,173.0,2,success,0
id_29723,28.0,admin.,single,secondary,no,611.0,no,no,telephone,28,jan,120.0,1.0,,0,unknown,0
id_8426,28.0,services,married,secondary,no,152.0,yes,no,unknown,9,may,120.0,2.0,,0,unknown,0
id_28625,48.0,management,married,tertiary,no,462.0,no,yes,cellular,17,nov,139.0,3.0,,0,unknown,0
id_37126,33.0,blue-collar,married,secondary,no,-465.0,no,no,cellular,11,may,,2.0,353.0,1,failure,0
id_7507,42.0,technician,married,secondary,no,-1.0,yes,no,unknown,29,may,135.0,1.0,,0,unknown,0
id_23108,44.0,management,divorced,tertiary,no,701.0,no,yes,cellular,9,jul,92.0,1.0,,0,unknown,0
id_904,45.0,blue-collar,divorced,primary,no,103.0,yes,no,cellular,11,may,274.0,1.0,,0,unknown,0
id_21572,38.0,blue-collar,married,secondary,no,424.0,yes,no,cellular,22,jul,55.0,1.0,,0,unknown,0
id_24561,53.0,admin.,married,secondary,no,-194.0,no,no,unknown,16,jun,174.0,3.0,,0,unknown,0
id_12116,29.0,admin.,single,secondary,no,6188.0,yes,yes,cellular,18,nov,161.0,1.0,,0,unknown,0
id_4820,48.0,blue-collar,,secondary,no,841.0,yes,no,unknown,19,may,210.0,1.0,,0,unknown,0
id_22638,47.0,technician,married,secondary,no,,yes,no,cellular,11,may,327.0,1.0,,0,unknown,0
id_5800,,management,married,unknown,no,8344.0,no,no,unknown,11,jun,565.0,1.0,,0,unknown,0
id_44690,41.0,services,married,secondary,no,857.0,yes,no,cellular,30,jul,205.0,4.0,,0,unknown,0
id_32899,41.0,self-employed,single,tertiary,no,431.0,yes,no,cellular,11,may,111.0,1.0,,0,unknown,0
id_6384,40.0,management,married,tertiary,no,-4.0,yes,no,telephone,12,dec,146.0,1.0,,0,unknown,0
id_28017,30.0,blue-collar,single,secondary,no,2381.0,no,no,cellular,21,nov,104.0,3.0,,0,unknown,0
id_30453,34.0,technician,married,secondary,no,255.0,yes,no,cellular,17,apr,27.0,2.0,238.0,2,failure,0
id_14846,,unemployed,married,secondary,no,950.0,yes,no,unknown,13,may,45.0,1.0,,0,unknown,0
id_37968,33.0,services,single,tertiary,no,-230.0,yes,no,unknown,28,may,159.0,2.0,,0,unknown,0
id_41468,33.0,blue-collar,married,secondary,no,1898.0,yes,yes,cellular,19,nov,448.0,1.0,,0,unknown,0
id_38577,40.0,admin.,divorced,secondary,no,-368.0,yes,no,unknown,28,may,208.0,10.0,,0,unknown,0
id_27691,24.0,technician,married,secondary,no,619.0,yes,no,cellular,5,feb,248.0,1.0,,0,unknown,0
id_36886,46.0,housemaid,married,secondary,no,1155.0,no,no,telephone,7,jul,270.0,13.0,,0,unknown,0
id_18352,33.0,management,single,tertiary,no,9828.0,yes,no,cellular,13,aug,888.0,4.0,,0,unknown,1
id_7329,37.0,services,divorced,secondary,no,902.0,yes,no,unknown,12,may,493.0,1.0,,0,unknown,0
id_7045,41.0,blue-collar,married,primary,no,2466.0,yes,no,unknown,15,may,53.0,1.0,,0,unknown,0
id_39063,29.0,management,married,tertiary,no,1667.0,yes,no,unknown,23,may,330.0,3.0,,0,unknown,0
id_8159,49.0,admin.,married,secondary,no,801.0,no,no,cellular,21,jul,119.0,2.0,,0,unknown,0
id_27329,36.0,management,married,tertiary,no,567.0,no,no,cellular,11,aug,108.0,3.0,,0,unknown,0
id_44095,35.0,blue-collar,married,primary,no,101.0,yes,no,unknown,20,may,1334.0,1.0,,0,unknown,1
id_16728,57.0,unemployed,married,secondary,no,960.0,no,no,cellular,9,dec,467.0,2.0,,0,unknown,1
id_7376,42.0,blue-collar,married,unknown,no,589.0,no,no,cellular,14,aug,166.0,2.0,,0,unknown,0
id_12519,31.0,blue-collar,married,primary,no,553.0,yes,no,unknown,27,may,82.0,5.0,,0,unknown,0
id_13757,59.0,retired,married,tertiary,no,10500.0,no,no,cellular,19,aug,38.0,7.0,,0,unknown,0
id_22721,31.0,self-employed,married,tertiary,no,85.0,yes,no,cellular,16,jul,42.0,8.0,,0,unknown,0
id_16266,36.0,technician,divorced,secondary,no,405.0,no,no,cellular,21,nov,85.0,1.0,,0,unknown,0
id_32506,60.0,management,divorced,tertiary,no,2.0,yes,no,cellular,31,jul,32.0,8.0,,0,unknown,0
id_2943,86.0,retired,divorced,primary,no,636.0,no,no,telephone,18,may,365.0,3.0,,0,unknown,1
id_4194,49.0,admin.,married,secondary,no,-163.0,no,yes,cellular,28,jul,80.0,3.0,,0,unknown,0
id_39030,32.0,management,single,tertiary,no,3194.0,no,no,cellular,12,aug,,3.0,,0,unknown,0
id_32187,50.0,unemployed,married,secondary,no,11368.0,yes,no,cellular,30,apr,252.0,1.0,86.0,3,failure,0
id_5524,33.0,admin.,married,secondary,no,3.0,yes,no,cellular,15,jul,139.0,6.0,,0,unknown,0
id_26919,40.0,admin.,single,secondary,no,311.0,yes,no,telephone,6,feb,28.0,5.0,276.0,1,other,0
id_18965,38.0,blue-collar,divorced,unknown,no,531.0,yes,no,unknown,21,may,104.0,5.0,,0,unknown,0
id_3168,38.0,admin.,married,secondary,no,857.0,yes,no,cellular,2,feb,147.0,1.0,,0,unknown,0
id_42214,35.0,services,single,primary,no,-1.0,no,yes,unknown,2,jul,387.0,1.0,,0,unknown,0
id_42363,39.0,blue-collar,divorced,secondary,no,617.0,yes,no,cellular,16,apr,314.0,2.0,331.0,1,failure,0
id_18463,35.0,technician,single,secondary,no,107.0,yes,no,cellular,17,nov,318.0,1.0,196.0,2,failure,0
id_29483,36.0,blue-collar,divorced,primary,no,-2.0,yes,no,cellular,13,may,531.0,2.0,,0,unknown,1
id_44947,36.0,blue-collar,single,secondary,no,520.0,yes,no,telephone,14,may,237.0,7.0,350.0,2,failure,0
id_28895,34.0,admin.,married,secondary,no,2.0,yes,yes,cellular,9,jul,177.0,1.0,,0,unknown,0
id_26215,43.0,retired,married,secondary,no,59.0,yes,no,unknown,5,may,220.0,1.0,,0,unknown,0
id_42557,56.0,services,divorced,primary,no,2920.0,yes,no,unknown,15,may,113.0,2.0,,0,unknown,0
id_3692,51.0,management,married,tertiary,no,2.0,yes,yes,cellular,7,may,551.0,3.0,343.0,5,failure,0
id_22787,27.0,blue-collar,single,primary,no,8260.0,yes,no,unknown,2,jun,263.0,1.0,,0,unknown,0
id_4352,22.0,student,single,unknown,no,1211.0,no,no,cellular,19,feb,157.0,3.0,192.0,1,failure,1
id_22312,39.0,blue-collar,married,secondary,no,5093.0,yes,no,unknown,17,jun,143.0,6.0,,0,unknown,0
id_15503,29.0,admin.,single,secondary,no,174.0,yes,yes,cellular,6,may,145.0,1.0,,0,unknown,0
id_6529,31.0,management,single,tertiary,no,934.0,yes,no,cellular,12,may,158.0,4.0,307.0,1,failure,0
id_25895,45.0,management,married,primary,no,1531.0,no,no,cellular,31,jul,83.0,4.0,,0,unknown,0
id_31891,41.0,management,single,tertiary,no,10562.0,no,no,unknown,16,may,261.0,2.0,,0,unknown,0
id_5514,34.0,technician,single,tertiary,no,846.0,yes,no,cellular,28,jul,307.0,5.0,,0,unknown,0
id_10527,53.0,admin.,divorced,secondary,no,120.0,yes,no,cellular,24,jul,235.0,2.0,,0,unknown,0
id_15855,72.0,technician,married,tertiary,no,379.0,no,no,cellular,27,apr,393.0,3.0,,0,unknown,1
id_43094,42.0,technician,married,secondary,no,685.0,yes,no,cellular,14,jul,283.0,2.0,,0,unknown,0
id_14883,50.0,technician,married,secondary,no,43.0,no,no,cellular,2,nov,188.0,1.0,,0,unknown,0
id_42847,53.0,self-employed,married,secondary,no,1497.0,yes,no,cellular,30,jul,1072.0,11.0,,0,unknown,0
id_575,28.0,technician,single,secondary,no,300.0,no,no,cellular,11,may,264.0,5.0,,0,unknown,0
id_20870,24.0,entrepreneur,single,unknown,no,1003.0,no,no,cellular,8,jul,171.0,1.0,,0,unknown,0
id_3024,32.0,management,married,tertiary,no,958.0,yes,no,telephone,17,jul,136.0,1.0,,0,unknown,0
id_17548,40.0,services,divorced,secondary,no,204.0,yes,no,unknown,16,may,141.0,1.0,,0,unknown,0
id_13400,34.0,technician,single,secondary,no,806.0,yes,no,unknown,27,may,132.0,1.0,,0,unknown,0
id_14921,48.0,blue-collar,married,primary,no,1206.0,no,no,cellular,6,aug,61.0,5.0,,0,unknown,0
id_10525,36.0,management,married,tertiary,no,1104.0,no,yes,cellular,11,aug,338.0,2.0,,0,unknown,0
id_10490,29.0,management,married,tertiary,no,150.0,yes,no,cellular,14,jul,105.0,3.0,,0,unknown,0
id_24122,56.0,housemaid,married,primary,no,8.0,no,yes,telephone,22,jul,217.0,2.0,,0,unknown,0
id_10813,31.0,unemployed,single,secondary,no,-1.0,no,no,cellular,27,may,139.0,2.0,,0,unknown,0
id_25353,38.0,blue-collar,married,primary,no,603.0,yes,no,unknown,21,may,666.0,2.0,,0,unknown,1
id_43122,33.0,technician,single,tertiary,no,4066.0,no,no,cellular,30,jun,322.0,2.0,,0,unknown,1
id_13686,49.0,technician,married,secondary,no,2093.0,yes,yes,cellular,19,aug,415.0,4.0,,0,unknown,0
id_2763,51.0,admin.,married,secondary,no,848.0,yes,no,cellular,6,feb,3114.0,3.0,,0,unknown,1
id_6379,34.0,technician,divorced,primary,no,3744.0,yes,no,unknown,21,may,477.0,2.0,,0,unknown,0
id_9131,52.0,self-employed,married,tertiary,no,332.0,yes,yes,cellular,18,nov,81.0,2.0,,0,unknown,0
id_37483,53.0,blue-collar,married,secondary,no,509.0,yes,no,cellular,18,nov,170.0,2.0,104.0,2,failure,0
id_40070,59.0,blue-collar,married,primary,no,852.0,no,no,cellular,11,aug,200.0,6.0,,0,unknown,0
id_15048,50.0,management,married,tertiary,no,166.0,no,no,cellular,28,aug,148.0,4.0,,0,unknown,0
id_8837,57.0,retired,divorced,secondary,no,1889.0,yes,no,cellular,19,nov,667.0,1.0,,0,unknown,0
id_18401,32.0,technician,married,tertiary,no,7048.0,no,no,cellular,10,feb,296.0,3.0,187.0,1,success,1
id_3890,48.0,management,married,primary,no,1123.0,yes,no,cellular,20,apr,227.0,5.0,,0,unknown,0
id_25292,49.0,admin.,married,secondary,no,24.0,no,yes,cellular,13,aug,143.0,2.0,,0,unknown,0
id_7531,33.0,admin.,single,secondary,no,-134.0,yes,no,cellular,14,may,116.0,1.0,352.0,2,failure,0
id_7443,62.0,retired,divorced,tertiary,no,2.0,no,no,cellular,28,aug,256.0,1.0,,0,unknown,0
id_39519,46.0,technician,married,secondary,no,3463.0,yes,no,cellular,11,jul,846.0,2.0,,0,unknown,1
id_19431,40.0,technician,single,tertiary,no,23.0,yes,no,unknown,23,may,69.0,1.0,,0,unknown,0
id_9605,28.0,management,single,tertiary,no,227.0,yes,no,cellular,24,apr,53.0,2.0,81.0,3,failure,0
id_21287,26.0,technician,single,secondary,no,1227.0,yes,no,cellular,27,feb,423.0,5.0,,0,unknown,1
id_10623,29.0,blue-collar,married,secondary,no,-83.0,no,yes,cellular,15,jul,67.0,4.0,,0,unknown,0
id_9390,39.0,admin.,married,secondary,no,6128.0,yes,no,cellular,17,apr,1020.0,2.0,,0,unknown,0
id_29390,50.0,unemployed,married,primary,no,709.0,no,no,unknown,5,jun,514.0,1.0,,0,unknown,0
id_1900,48.0,blue-collar,married,primary,no,-3.0,yes,no,unknown,14,may,68.0,1.0,,0,unknown,0
id_4855,52.0,technician,married,tertiary,no,1413.0,yes,no,cellular,14,jul,285.0,3.0,,0,unknown,0
id_39003,42.0,admin.,single,secondary,no,150.0,yes,no,telephone,5,may,217.0,3.0,,0,unknown,0
id_34151,33.0,admin.,single,secondary,no,1330.0,no,no,cellular,30,jul,76.0,9.0,,0,unknown,0
id_44976,53.0,technician,single,secondary,no,3502.0,yes,no,unknown,29,may,243.0,3.0,,0,unknown,0
id_39489,31.0,admin.,single,tertiary,no,32.0,yes,no,cellular,25,jul,383.0,1.0,,0,unknown,0
id_33859,43.0,technician,single,secondary,no,-60.0,no,no,cellular,29,jan,77.0,3.0,197.0,1,failure,0
id_38443,53.0,admin.,married,primary,no,662.0,yes,no,unknown,14,may,388.0,1.0,,0,unknown,0
id_30633,44.0,blue-collar,married,primary,no,1454.0,yes,yes,cellular,4,aug,158.0,2.0,,0,unknown,0
id_5575,28.0,services,married,secondary,no,-4.0,yes,no,unknown,7,may,162.0,2.0,,0,unknown,0
id_2316,33.0,management,single,tertiary,no,2018.0,no,no,unknown,21,may,405.0,1.0,,0,unknown,0
id_3598,49.0,blue-collar,married,secondary,no,904.0,no,no,cellular,8,aug,118.0,2.0,,0,unknown,0
id_1700,46.0,admin.,married,secondary,no,470.0,yes,no,unknown,9,may,100.0,4.0,,0,unknown,0
id_41575,53.0,blue-collar,married,primary,no,2316.0,no,no,cellular,7,aug,107.0,2.0,,0,unknown,0
id_8922,30.0,technician,married,secondary,no,213.0,yes,yes,cellular,10,aug,155.0,1.0,161.0,4,failure,0
id_9385,49.0,housemaid,married,tertiary,no,3119.0,yes,no,unknown,30,may,50.0,2.0,,0,unknown,0
id_8241,51.0,blue-collar,married,secondary,no,-73.0,yes,no,unknown,26,may,132.0,2.0,,0,unknown,0
id_8970,40.0,technician,single,secondary,no,1251.0,yes,no,cellular,6,may,113.0,1.0,170.0,4,failure,0
id_32660,46.0,self-employed,married,unknown,no,-261.0,no,no,cellular,21,nov,114.0,1.0,189.0,2,failure,0
id_16173,30.0,management,single,tertiary,no,627.0,no,no,cellular,26,aug,133.0,5.0,,0,unknown,0
id_18959,54.0,technician,married,secondary,no,3.0,yes,no,unknown,18,jun,645.0,12.0,,0,unknown,0
id_10952,34.0,management,married,tertiary,no,1231.0,yes,no,cellular,4,feb,39.0,3.0,253.0,4,failure,0
id_11657,34.0,management,single,tertiary,no,11.0,yes,yes,cellular,5,may,417.0,1.0,,0,unknown,0
id_17773,29.0,management,married,tertiary,no,5384.0,no,no,cellular,17,nov,362.0,1.0,,0,unknown,0
id_8369,42.0,unemployed,single,secondary,no,312.0,yes,no,telephone,14,may,42.0,5.0,,0,unknown,0
id_8546,33.0,management,married,tertiary,no,397.0,yes,no,cellular,19,nov,190.0,2.0,,0,unknown,0
id_8201,36.0,services,married,unknown,no,616.0,no,no,cellular,30,apr,955.0,1.0,,0,unknown,1
id_44645,20.0,student,single,secondary,no,326.0,no,no,cellular,22,oct,267.0,2.0,,0,unknown,1
id_10600,45.0,management,married,tertiary,no,1252.0,no,yes,cellular,18,aug,35.0,3.0,,0,unknown,0
id_42143,29.0,technician,married,secondary,no,3.0,yes,no,cellular,8,may,77.0,2.0,,0,unknown,0
id_23286,44.0,services,married,secondary,no,540.0,yes,no,unknown,15,may,149.0,1.0,,0,unknown,0
id_15644,42.0,technician,divorced,secondary,no,3.0,yes,no,cellular,5,may,148.0,2.0,342.0,2,failure,0
id_5200,35.0,admin.,single,secondary,no,6549.0,no,no,cellular,29,jul,236.0,1.0,,0,unknown,0
id_44886,44.0,blue-collar,single,primary,no,1308.0,no,yes,unknown,19,jun,149.0,1.0,,0,unknown,0
