wind_speed,wind_direction,dew_point,temperature,clouds_all,air_pollution_index,year,day,month,dayofweek,hour
4,302,9,14.02,40,257,2015,24,8,0,3
4,290,8,13.17,1,77,2015,24,8,0,4
3,292,4,12.82,40,279,2015,24,8,0,5
3,284,9,12.13,75,217,2015,24,8,0,6
3,284,5,12.16,40,235,2015,24,8,0,7
3,273,8,12.14,90,214,2015,24,8,0,8
3,270,2,13.24,40,154,2015,24,8,0,9
3,284,3,13.82,75,101,2015,24,8,0,10
3,275,9,15.02,1,147,2015,24,8,0,11
4,283,4,16.52,40,26,2015,24,8,0,12
4,285,8,17.73,40,11,2015,24,8,0,13
4,295,8,18.01,75,259,2015,24,8,0,14
5,298,4,18.51,75,128,2015,24,8,0,15
5,297,6,18.23,90,206,2015,24,8,0,16
6,302,8,18.31,90,223,2015,24,8,0,17
7,303,7,18.14,40,116,2015,24,8,0,18
5,306,7,17.74,40,217,2015,24,8,0,19
6,305,6,16.95,90,126,2015,24,8,0,20
5,308,1,16.15,90,18,2015,24,8,0,21
5,312,1,15.57,90,151,2015,24,8,0,22
4,314,9,15.44,90,31,2015,24,8,0,23
3,318,6,15.26,75,281,2015,25,8,1,0
3,313,1,14.72,90,178,2015,25,8,1,1
2,320,9,14.61,90,204,2015,25,8,1,2
2,318,5,13.21,90,103,2015,25,8,1,3
2,316,4,12.48,90,202,2015,25,8,1,4
2,314,3,12.43,90,297,2015,25,8,1,5
2,312,7,11.39,1,189,2015,25,8,1,6
2,307,5,11.22,1,276,2015,25,8,1,7
2,305,4,11.75,1,29,2015,25,8,1,8
1,301,1,14.49,1,234,2015,25,8,1,9
2,306,4,16.51,1,178,2015,25,8,1,10
1,299,6,17.27,1,53,2015,25,8,1,11
2,301,3,19.41,1,197,2015,25,8,1,12
2,307,6,20.91,1,104,2015,25,8,1,13
2,307,6,21.58,1,144,2015,25,8,1,14
3,312,1,22.27,1,103,2015,25,8,1,15
3,312,8,22.47,1,63,2015,25,8,1,16
3,319,4,22.76,1,91,2015,25,8,1,17
3,320,8,22,1,278,2015,25,8,1,18
3,321,4,20.77,1,298,2015,25,8,1,19
3,323,4,17.88,1,144,2015,25,8,1,20
3,324,3,15.41,1,167,2015,25,8,1,21
2,322,7,13.54,1,276,2015,25,8,1,22
2,325,7,11.97,1,286,2015,26,8,2,0
2,324,1,10.99,1,297,2015,26,8,2,1
2,316,1,11.02,1,142,2015,26,8,2,2
1,317,1,10.01,1,44,2015,26,8,2,3
1,311,6,9.84,1,260,2015,26,8,2,4
1,309,6,9.02,1,56,2015,26,8,2,5
1,302,7,9.02,1,277,2015,26,8,2,5
1,299,6,8.83,1,53,2015,26,8,2,6
1,312,8,8.83,1,287,2015,26,8,2,7
1,303,7,10.14,5,148,2015,26,8,2,8
1,311,7,15.35,1,246,2015,26,8,2,9
2,316,5,17.88,1,275,2015,26,8,2,10
1,325,8,19.37,1,179,2015,26,8,2,11
1,331,1,21,1,225,2015,26,8,2,12
1,309,7,21.71,1,126,2015,26,8,2,13
1,325,8,22.6,1,247,2015,26,8,2,14
1,312,9,22.85,1,265,2015,26,8,2,15
2,319,2,23.2,1,253,2015,26,8,2,16
2,300,8,23.43,1,97,2015,26,8,2,17
2,301,7,22.36,1,243,2015,26,8,2,18
2,310,4,20.56,40,106,2015,26,8,2,19
3,308,1,17.58,1,27,2015,26,8,2,20
3,314,9,15.91,40,120,2015,26,8,2,21
2,308,8,15.03,1,218,2015,26,8,2,22
2,319,5,14.59,40,74,2015,26,8,2,23
1,317,5,14.82,1,132,2015,27,8,3,0
2,293,7,14.58,40,247,2015,27,8,3,1
1,299,8,14.25,40,132,2015,27,8,3,2
1,282,1,14.34,40,296,2015,27,8,3,3
1,304,6,14.51,75,227,2015,27,8,3,4
1,275,1,14.01,1,231,2015,27,8,3,5
1,284,5,14.06,1,122,2015,27,8,3,6
0,140,1,14.95,40,27,2015,27,8,3,7
1,201,3,16.27,1,228,2015,27,8,3,8
0,108,8,16.83,75,170,2015,27,8,3,9
1,224,6,19.42,90,79,2015,27,8,3,10
1,62,8,21.12,90,16,2015,27,8,3,11
1,108,1,21.53,40,10,2015,27,8,3,12
1,98,1,22.7,1,108,2015,27,8,3,13
2,163,3,22.75,1,96,2015,27,8,3,14
2,172,6,23.71,1,89,2015,27,8,3,15
3,172,8,23.58,1,43,2015,27,8,3,16
3,183,8,23.38,40,235,2015,27,8,3,17
3,185,8,22.55,1,232,2015,27,8,3,18
3,178,5,21.27,1,189,2015,27,8,3,19
4,184,6,20.05,1,17,2015,27,8,3,20
3,179,9,19.06,1,252,2015,27,8,3,21
4,182,3,18.41,1,97,2015,27,8,3,22
3,175,5,18.03,1,152,2015,27,8,3,23
3,175,1,17.67,1,37,2015,28,8,4,0
4,175,3,17.59,1,151,2015,28,8,4,1
4,175,4,17.48,1,99,2015,28,8,4,2
4,175,6,17.31,1,195,2015,28,8,4,3
4,175,2,16.96,1,189,2015,28,8,4,4
4,175,3,16.4,1,46,2015,28,8,4,5
4,175,5,16.55,1,11,2015,28,8,4,6
4,174,9,16.69,1,43,2015,28,8,4,7
5,174,2,17.64,90,235,2015,28,8,4,8
5,173,9,17.64,90,82,2015,28,8,4,8
5,172,3,18.34,90,125,2015,28,8,4,9
5,171,2,20.23,75,123,2015,28,8,4,10
5,170,7,20.96,1,39,2015,28,8,4,11
6,171,6,22.01,1,92,2015,28,8,4,12
6,169,6,23.06,1,217,2015,28,8,4,13
6,169,1,24.1,40,116,2015,28,8,4,14
6,168,5,24.47,75,195,2015,28,8,4,15
6,168,3,23.3,75,161,2015,28,8,4,16
6,167,1,22.4,90,159,2015,28,8,4,17
6,163,2,21.89,1,169,2015,28,8,4,18
6,163,1,19.88,40,84,2015,28,8,4,19
6,159,8,18.43,1,179,2015,28,8,4,20
5,163,9,16.91,1,196,2015,28,8,4,21
5,158,6,15.82,1,178,2015,28,8,4,22
4,159,1,15.48,1,62,2015,28,8,4,23
4,160,6,14.72,1,266,2015,29,8,5,0
3,162,8,13.57,1,69,2015,29,8,5,1
3,163,7,13.49,1,231,2015,29,8,5,2
3,166,4,12.9,1,85,2015,29,8,5,3
3,167,9,12.9,1,55,2015,29,8,5,3
3,169,5,12.9,1,269,2015,29,8,5,3
2,168,1,12.88,1,24,2015,29,8,5,4
2,171,3,12.88,1,125,2015,29,8,5,4
2,172,1,12.62,1,21,2015,29,8,5,5
2,167,5,12.76,1,10,2015,29,8,5,6
2,169,6,13.01,90,86,2015,29,8,5,7
2,166,8,13.01,90,39,2015,29,8,5,7
1,222,4,13.6,90,211,2015,29,8,5,8
1,199,5,13.6,90,59,2015,29,8,5,8
1,235,8,14.7,40,139,2015,29,8,5,9
2,255,2,16.01,90,15,2015,29,8,5,10
1,297,4,16.53,90,84,2015,29,8,5,11
2,322,9,18.73,90,175,2015,29,8,5,12
2,136,1,20.21,75,283,2015,29,8,5,13
3,232,8,21.45,1,165,2015,29,8,5,14
4,116,3,22.3,1,277,2015,29,8,5,15
4,181,5,22.77,1,214,2015,29,8,5,16
4,5,4,16.56,1,253,2015,30,8,6,2
4,9,8,16.56,1,96,2015,30,8,6,2
5,8,4,16.33,1,109,2015,30,8,6,3
5,14,5,16.49,40,195,2015,30,8,6,4
5,14,7,16.49,40,231,2015,30,8,6,4
5,12,1,16.26,90,287,2015,30,8,6,5
6,13,3,16.26,90,182,2015,30,8,6,5
6,11,3,16.41,90,51,2015,30,8,6,6
6,9,9,16.41,90,76,2015,30,8,6,6
6,8,1,16.8,90,201,2015,30,8,6,7
6,6,7,16.79,90,152,2015,30,8,6,8
6,8,2,17.24,90,163,2015,30,8,6,9
6,5,7,18.43,40,103,2015,30,8,6,10
6,6,4,20.64,40,206,2015,30,8,6,11
6,7,3,22.08,1,104,2015,30,8,6,12
6,8,1,23.7,1,258,2015,30,8,6,13
7,9,9,25.23,1,31,2015,30,8,6,14
7,9,3,26.19,1,63,2015,30,8,6,15
7,10,5,26.71,1,134,2015,30,8,6,16
7,11,4,26.32,1,216,2015,30,8,6,17
6,13,5,25.42,1,190,2015,30,8,6,18
7,13,6,23.66,1,284,2015,30,8,6,19
6,15,8,22.01,1,171,2015,30,8,6,20
5,17,1,21.11,1,287,2015,30,8,6,21
5,19,3,20.28,1,150,2015,30,8,6,22
4,20,1,19.79,1,132,2015,30,8,6,23
4,188,4,19.2,1,201,2015,31,8,0,0
3,134,3,18.93,1,65,2015,31,8,0,1
3,247,5,18.59,1,256,2015,31,8,0,2
2,190,2,18.59,1,200,2015,31,8,0,2
2,359,7,18.4,1,179,2015,31,8,0,3
2,359,8,18.51,40,228,2015,31,8,0,4
3,359,4,18.17,1,43,2015,31,8,0,5
2,359,4,18.34,75,294,2015,31,8,0,6
3,358,2,18.65,75,45,2015,31,8,0,7
3,181,9,18.65,75,274,2015,31,8,0,7
3,239,7,19.88,40,237,2015,31,8,0,8
3,121,4,20.72,75,76,2015,31,8,0,9
3,191,6,22.58,75,16,2015,31,8,0,10
3,9,3,23.83,40,32,2015,31,8,0,11
3,16,8,25.71,1,32,2015,31,8,0,12
3,1,3,26.86,1,281,2015,31,8,0,13
3,16,9,27.75,1,78,2015,31,8,0,14
3,8,5,28.42,1,22,2015,31,8,0,15
2,14,2,28.75,1,275,2015,31,8,0,16
2,2,9,28.62,1,257,2015,31,8,0,17
2,4,9,28.17,1,68,2015,31,8,0,18
2,26,2,27.04,40,267,2015,31,8,0,19
1,21,2,24.78,1,217,2015,31,8,0,20
1,36,9,24.14,1,138,2015,31,8,0,21
1,54,3,22.96,1,207,2015,31,8,0,22
1,69,6,22.81,1,284,2015,31,8,0,23
1,86,7,22.81,1,106,2015,31,8,0,23
1,92,8,22.71,75,37,2015,1,9,1,0
1,113,8,22.16,1,142,2015,1,9,1,1
1,123,7,22.16,1,284,2015,1,9,1,1
2,127,8,21.2,20,113,2015,1,9,1,4
2,139,7,21.2,20,51,2015,1,9,1,4
3,144,2,24.29,1,162,2015,1,9,1,10
3,150,5,26.28,1,18,2015,1,9,1,11
3,155,4,27.26,1,233,2015,1,9,1,12
4,161,4,28.42,1,48,2015,1,9,1,13
4,168,9,28.51,1,47,2015,1,9,1,14
4,172,9,28.59,1,280,2015,1,9,1,15
5,179,4,28.64,1,118,2015,1,9,1,16
4,198,4,23.68,75,69,2015,2,9,2,2
5,200,2,23.68,75,71,2015,2,9,2,2
5,215,3,23.18,90,40,2015,2,9,2,3
4,227,9,23.18,90,39,2015,2,9,2,3
4,243,8,23.18,90,75,2015,2,9,2,3
4,256,2,20.39,90,272,2015,2,9,2,6
5,253,6,20.39,90,167,2015,2,9,2,6
4,271,2,20.24,40,170,2015,2,9,2,7
4,273,2,20.24,40,120,2015,2,9,2,7
4,280,4,20.24,40,47,2015,2,9,2,7
5,280,4,20.66,1,221,2015,2,9,2,8
5,285,2,20.66,1,146,2015,2,9,2,8
5,287,1,20.66,1,167,2015,2,9,2,8
5,293,9,20.66,1,143,2015,2,9,2,8
6,295,6,21.23,90,198,2015,2,9,2,9
6,296,6,21.23,90,174,2015,2,9,2,9
7,299,7,21.93,90,88,2015,2,9,2,10
7,300,1,21.93,90,261,2015,2,9,2,10
7,315,4,22.4,90,215,2015,2,9,2,11
8,311,9,22.4,90,157,2015,2,9,2,11
8,322,7,23.5,90,295,2015,2,9,2,12
7,317,2,23.5,90,27,2015,2,9,2,12
8,332,1,24.35,90,200,2015,2,9,2,13
8,332,8,23.89,90,194,2015,2,9,2,14
7,341,6,23.13,90,226,2015,2,9,2,15
7,338,7,24.57,1,97,2015,2,9,2,16
7,344,4,24.89,1,104,2015,2,9,2,17
7,346,8,24.86,1,283,2015,2,9,2,18
6,352,1,23.4,1,70,2015,2,9,2,19
6,355,9,22.35,1,91,2015,2,9,2,20
5,347,2,21.58,1,87,2015,2,9,2,21
5,354,4,21,75,205,2015,2,9,2,22
5,349,6,20.52,40,49,2015,2,9,2,23
5,355,2,20.51,40,33,2015,3,9,3,0
4,347,7,20.35,1,169,2015,3,9,3,1
4,349,2,20.05,1,275,2015,3,9,3,2
4,349,1,20.05,1,146,2015,3,9,3,2
4,352,4,19.76,40,48,2015,3,9,3,3
4,353,1,19.76,40,117,2015,3,9,3,3
4,354,5,19.76,40,236,2015,3,9,3,3
4,354,7,19.52,1,78,2015,3,9,3,4
4,355,8,19.52,1,272,2015,3,9,3,4
3,177,6,19.44,1,288,2015,3,9,3,5
3,237,2,19.44,1,26,2015,3,9,3,5
3,119,4,19.27,75,236,2015,3,9,3,6
2,357,2,19.27,75,201,2015,3,9,3,6
2,119,1,19.55,90,37,2015,3,9,3,7
2,238,5,19.55,90,224,2015,3,9,3,7
2,179,4,20.39,90,27,2015,3,9,3,8
1,358,2,20.39,90,119,2015,3,9,3,8
1,358,1,20.75,90,130,2015,3,9,3,9
1,297,8,20.75,90,73,2015,3,9,3,9
1,317,7,22.45,90,46,2015,3,9,3,10
1,276,8,23.64,90,12,2015,3,9,3,11
2,264,4,26.21,90,279,2015,3,9,3,12
1,214,4,27.48,75,144,2015,3,9,3,13
1,192,5,27.73,40,92,2015,3,9,3,14
1,206,3,28.43,40,216,2015,3,9,3,15
2,172,8,28.63,1,176,2015,3,9,3,16
2,174,1,28.68,40,142,2015,3,9,3,17
3,179,3,27.96,5,88,2015,3,9,3,18
3,180,9,26.97,1,118,2015,3,9,3,19
3,184,7,25.16,1,35,2015,3,9,3,20
3,185,7,24.48,1,176,2015,3,9,3,21
4,189,3,23.64,1,182,2015,3,9,3,22
4,192,5,23.13,1,40,2015,3,9,3,23
5,198,8,22.94,1,160,2015,4,9,4,0
5,199,7,22.35,1,49,2015,4,9,4,1
5,203,5,21.98,1,297,2015,4,9,4,2
5,213,2,21.7,1,269,2015,4,9,4,3
6,216,7,21.45,1,90,2015,4,9,4,4
6,223,6,21.46,1,183,2015,4,9,4,5
5,229,3,21.16,1,84,2015,4,9,4,6
5,238,3,21.24,75,51,2015,4,9,4,7
5,244,5,22,1,106,2015,4,9,4,8
5,258,5,22.54,40,176,2015,4,9,4,9
5,262,2,25.12,20,207,2015,4,9,4,10
4,274,1,26.8,1,112,2015,4,9,4,11
5,281,6,28.04,1,56,2015,4,9,4,12
4,294,5,29.1,1,175,2015,4,9,4,13
5,303,6,30.32,1,27,2015,4,9,4,14
4,305,1,30.61,40,11,2015,4,9,4,15
5,316,6,31.15,1,114,2015,4,9,4,16
4,320,6,30.86,40,111,2015,4,9,4,17
4,317,6,29.5,1,191,2015,4,9,4,18
4,324,2,28.18,40,218,2015,4,9,4,19
4,323,3,27.66,1,225,2015,4,9,4,20
4,324,2,26.55,1,269,2015,4,9,4,21
3,323,8,25.58,1,16,2015,4,9,4,22
3,323,4,24.96,1,216,2015,4,9,4,23
3,327,6,24.42,1,66,2015,5,9,5,0
3,326,1,24.34,1,39,2015,5,9,5,1
3,329,5,24.07,1,260,2015,5,9,5,2
4,332,5,23.99,1,230,2015,5,9,5,3
4,335,9,23.63,40,250,2015,5,9,5,4
4,338,9,23.64,75,181,2015,5,9,5,5
4,334,3,23.39,40,254,2015,5,9,5,6
4,340,7,23.39,40,214,2015,5,9,5,6
4,338,4,22.98,75,240,2015,5,9,5,7
3,343,7,22.98,75,45,2015,5,9,5,7
4,340,2,23.11,75,108,2015,5,9,5,8
3,342,9,23.11,75,267,2015,5,9,5,8
3,188,6,22.99,1,151,2015,5,9,5,9
2,243,4,22.99,1,217,2015,5,9,5,9
2,141,7,25.21,1,122,2015,5,9,5,10
2,209,7,27.39,1,109,2015,5,9,5,11
2,51,4,28.39,1,113,2015,5,9,5,12
2,63,6,29.56,1,249,2015,5,9,5,13
2,71,6,30.08,1,250,2015,5,9,5,14
2,84,5,30.09,1,158,2015,5,9,5,15
2,93,5,30.15,1,229,2015,5,9,5,16
2,95,9,30.52,1,91,2015,5,9,5,17
2,107,5,30.15,75,297,2015,5,9,5,18
2,111,5,28.77,1,160,2015,5,9,5,19
2,111,3,28.09,40,143,2015,5,9,5,20
2,116,7,27.41,1,294,2015,5,9,5,21
2,117,9,27.18,1,234,2015,5,9,5,22
3,122,7,26.71,1,134,2015,5,9,5,23
3,122,9,26.61,1,105,2015,6,9,6,0
4,125,8,26.45,1,249,2015,6,9,6,1
4,126,8,26.24,1,94,2015,6,9,6,2
4,130,7,25.86,1,93,2015,6,9,6,3
4,131,6,25.82,75,281,2015,6,9,6,4
4,133,8,25.82,75,15,2015,6,9,6,4
4,135,2,25.82,75,16,2015,6,9,6,4
4,136,2,25.25,75,23,2015,6,9,6,5
5,138,9,25.25,75,12,2015,6,9,6,5
4,140,6,24.18,90,234,2015,6,9,6,6
4,142,9,24.18,90,294,2015,6,9,6,6
5,144,2,24.18,90,177,2015,6,9,6,6
5,146,9,23.56,90,141,2015,6,9,6,7
5,148,5,23.56,90,130,2015,6,9,6,7
5,149,8,23.56,90,245,2015,6,9,6,7
5,152,5,23.42,90,32,2015,6,9,6,8
5,153,5,23.42,90,111,2015,6,9,6,8
5,153,4,23.62,40,141,2015,6,9,6,9
5,155,8,23.62,40,283,2015,6,9,6,9
5,155,3,23.62,40,10,2015,6,9,6,9
6,157,3,25.17,40,41,2015,6,9,6,10
6,157,8,25.51,75,158,2015,6,9,6,11
6,158,4,26.24,40,175,2015,6,9,6,12
6,161,5,26.86,75,186,2015,6,9,6,13
6,162,3,26.73,90,102,2015,6,9,6,14
7,164,6,27.35,1,126,2015,6,9,6,15
7,165,5,27.35,1,105,2015,6,9,6,15
7,167,5,27.38,40,68,2015,6,9,6,16
7,169,9,27.05,40,150,2015,6,9,6,17
7,168,7,27.61,40,60,2015,6,9,6,18
7,170,6,26.52,90,264,2015,6,9,6,19
7,169,4,24.55,40,100,2015,6,9,6,20
7,170,3,24.11,40,186,2015,6,9,6,21
7,169,2,24.11,40,112,2015,6,9,6,21
6,169,2,24.11,40,151,2015,6,9,6,21
6,175,6,23.12,90,39,2015,6,9,6,22
6,173,9,22.18,75,151,2015,6,9,6,23
6,177,7,21.87,90,212,2015,7,9,0,0
5,181,9,21.21,1,232,2015,7,9,0,1
5,185,4,21.06,1,12,2015,7,9,0,2
5,189,5,20.35,1,48,2015,7,9,0,3
4,189,1,19.99,40,284,2015,7,9,0,4
4,195,3,19.7,75,107,2015,7,9,0,5
4,196,2,19.73,40,137,2015,7,9,0,6
3,204,9,18.7,1,176,2015,7,9,0,7
3,203,6,19.31,1,275,2015,7,9,0,8
2,209,1,19.48,1,160,2015,7,9,0,9
3,226,5,21.86,40,257,2015,7,9,0,10
2,228,4,22.76,1,68,2015,7,9,0,11
2,242,3,22.94,1,227,2015,7,9,0,12
2,238,5,25.16,1,92,2015,7,9,0,13
2,257,9,25.96,1,111,2015,7,9,0,14
3,259,3,26.45,1,157,2015,7,9,0,15
2,243,4,26.41,1,253,2015,7,9,0,16
3,251,5,26.33,1,283,2015,7,9,0,17
2,241,4,25.36,1,57,2015,7,9,0,18
3,216,8,22.76,1,259,2015,7,9,0,19
2,211,9,22.57,1,226,2015,7,9,0,20
2,191,6,21.3,1,244,2015,7,9,0,21
2,208,4,20.66,40,10,2015,7,9,0,22
2,175,2,20.26,1,106,2015,7,9,0,23
2,180,3,20.2,1,272,2015,8,9,1,0
2,180,8,19.96,75,99,2015,8,9,1,1
2,186,1,20.03,40,208,2015,8,9,1,2
2,187,2,19.66,40,109,2015,8,9,1,3
2,183,9,18.88,90,161,2015,8,9,1,4
3,186,6,18.88,90,78,2015,8,9,1,4
3,184,4,18.88,90,223,2015,8,9,1,4
3,189,1,18.68,90,117,2015,8,9,1,5
3,184,6,18.68,90,173,2015,8,9,1,5
3,187,7,18.68,90,257,2015,8,9,1,5
3,195,7,18.2,1,207,2015,8,9,1,6
3,196,4,18.2,1,288,2015,8,9,1,6
3,202,5,18.1,40,21,2015,8,9,1,7
3,213,4,18.07,1,165,2015,8,9,1,8
3,217,6,19.04,1,195,2015,8,9,1,9
3,226,7,20.61,75,245,2015,8,9,1,10
3,228,4,22.41,90,233,2015,8,9,1,11
3,240,3,23.2,1,43,2015,8,9,1,12
2,245,7,23.77,1,110,2015,8,9,1,13
3,241,2,25.03,1,263,2015,8,9,1,14
3,248,9,24.77,1,283,2015,8,9,1,15
3,247,9,24.7,1,172,2015,8,9,1,16
3,269,9,24.53,5,46,2015,8,9,1,17
4,261,7,23.19,1,220,2015,8,9,1,18
4,275,8,21.2,1,95,2015,8,9,1,19
4,277,5,18.55,1,100,2015,8,9,1,20
4,296,7,16.54,1,260,2015,8,9,1,21
4,302,5,15.19,1,217,2015,8,9,1,22
4,298,1,13.6,1,269,2015,8,9,1,23
4,308,2,12.88,1,122,2015,9,9,2,0
4,307,3,12.06,1,284,2015,9,9,2,1
4,306,1,11.45,1,101,2015,9,9,2,2
4,305,2,11.61,1,282,2015,9,9,2,3
4,305,4,11.57,1,182,2015,9,9,2,4
5,306,8,11.69,1,139,2015,9,9,2,5
5,305,7,11.57,1,97,2015,9,9,2,6
5,305,3,11.55,1,255,2015,9,9,2,7
5,304,7,13.89,40,64,2015,9,9,2,8
6,305,8,14.94,40,13,2015,9,9,2,9
6,304,1,16.76,40,38,2015,9,9,2,10
5,307,3,18.28,90,198,2015,9,9,2,11
5,305,7,18.14,90,55,2015,9,9,2,12
5,306,6,18.14,90,106,2015,9,9,2,12
4,303,6,17.39,90,58,2015,9,9,2,13
4,306,7,17.39,90,129,2015,9,9,2,13
3,304,7,17.95,90,155,2015,9,9,2,14
3,297,5,18.66,75,258,2015,9,9,2,15
2,297,1,20.33,1,83,2015,9,9,2,16
2,292,2,20.86,90,282,2015,9,9,2,17
2,293,3,20.6,75,116,2015,9,9,2,18
1,286,8,19.29,75,193,2015,9,9,2,19
1,285,4,18.58,90,80,2015,9,9,2,20
1,210,8,16.82,90,29,2015,9,9,2,21
1,234,1,16.82,90,166,2015,9,9,2,21
1,183,5,16.49,75,234,2015,9,9,2,22
2,215,6,16.49,75,187,2015,9,9,2,22
2,138,9,16.49,75,127,2015,9,9,2,22
2,142,6,16.45,90,168,2015,9,9,2,23
3,137,3,16.45,90,22,2015,9,9,2,23
4,145,5,16.45,90,65,2015,9,9,2,23
4,143,7,16.01,90,249,2015,10,9,3,0
5,144,6,16.01,90,284,2015,10,9,3,0
5,141,3,16.01,90,165,2015,10,9,3,0
6,142,2,15,90,89,2015,10,9,3,1
6,143,5,15,90,123,2015,10,9,3,1
6,143,5,14.85,75,42,2015,10,9,3,2
6,144,5,14.85,75,123,2015,10,9,3,2
6,151,3,14.59,75,72,2015,10,9,3,3
6,150,2,14.59,75,35,2015,10,9,3,3
6,155,1,15.05,75,96,2015,10,9,3,4
6,147,2,15.05,75,266,2015,10,9,3,4
6,157,3,15.05,75,102,2015,10,9,3,4
6,154,2,15.42,90,209,2015,10,9,3,5
5,151,4,15.42,90,214,2015,10,9,3,5
5,147,4,15.35,90,93,2015,10,9,3,6
5,144,8,15.35,90,116,2015,10,9,3,6
4,143,5,15.35,90,256,2015,10,9,3,6
4,139,8,14.87,75,14,2015,10,9,3,7
4,137,4,14.87,75,277,2015,10,9,3,7
3,119,8,14.87,75,23,2015,10,9,3,7
3,123,1,14.81,90,227,2015,10,9,3,8
2,110,2,14.81,90,243,2015,10,9,3,8
3,96,4,15.43,20,54,2015,10,9,3,9
2,84,9,15.43,20,169,2015,10,9,3,9
2,71,6,16.65,1,167,2015,10,9,3,10
3,217,4,18.25,1,277,2015,10,9,3,11
3,150,3,19.38,1,109,2015,10,9,3,12
3,243,8,20.23,1,92,2015,10,9,3,13
4,191,8,20.34,1,53,2015,10,9,3,14
5,332,6,20.4,40,162,2015,10,9,3,15
6,328,1,19.78,40,179,2015,10,9,3,16
4,316,8,19.58,75,30,2015,10,9,3,17
6,315,1,17.91,1,259,2015,10,9,3,18
6,305,7,16.82,40,198,2015,10,9,3,19
6,301,3,14.37,40,30,2015,10,9,3,20
5,290,8,14.08,75,291,2015,10,9,3,21
5,284,2,12.74,1,169,2015,10,9,3,22
5,286,6,12.08,75,228,2015,10,9,3,23
5,277,8,11.74,75,26,2015,11,9,4,0
5,277,3,10.51,1,13,2015,11,9,4,1
5,273,6,10.23,1,48,2015,11,9,4,2
6,274,8,9.27,1,280,2015,11,9,4,3
6,271,6,8.47,1,298,2015,11,9,4,4
6,273,9,8.35,1,198,2015,11,9,4,5
6,269,3,8.23,1,151,2015,11,9,4,6
6,269,4,7.88,1,139,2015,11,9,4,7
7,280,2,9.65,1,185,2015,11,9,4,8
7,277,6,10.83,1,203,2015,11,9,4,9
7,284,6,13.76,1,283,2015,11,9,4,10
7,280,6,14.55,1,188,2015,11,9,4,11
8,290,9,15.85,40,249,2015,11,9,4,12
8,290,3,16.08,75,141,2015,11,9,4,13
8,291,3,16.35,75,90,2015,11,9,4,14
8,290,6,16.56,40,170,2015,11,9,4,15
8,290,6,16.91,40,190,2015,11,9,4,16
8,291,4,17.09,90,278,2015,11,9,4,17
8,291,1,16.48,90,67,2015,11,9,4,18
8,291,7,14.67,40,200,2015,11,9,4,19
8,295,4,13.97,40,51,2015,11,9,4,20
7,294,8,10.9,1,104,2015,11,9,4,21
7,297,3,9.52,1,98,2015,11,9,4,22
7,300,7,9.12,1,118,2015,11,9,4,23
7,303,5,8.81,1,242,2015,12,9,5,0
7,306,1,7.99,1,111,2015,12,9,5,1
6,306,7,7.68,1,30,2015,12,9,5,2
6,310,1,7.68,1,92,2015,12,9,5,2
6,311,6,7.46,1,170,2015,12,9,5,3
5,308,2,7.23,40,207,2015,12,9,5,4
5,311,4,7.15,90,51,2015,12,9,5,5
4,309,6,7.15,90,46,2015,12,9,5,5
4,306,2,6.97,90,209,2015,12,9,5,6
4,305,8,6.97,90,163,2015,12,9,5,6
3,302,6,6.97,90,48,2015,12,9,5,6
3,292,1,7.05,1,56,2015,12,9,5,7
3,292,3,7.05,1,119,2015,12,9,5,7
3,284,7,7.66,1,195,2015,12,9,5,8
2,270,8,7.66,1,194,2015,12,9,5,8
2,265,2,12.04,1,225,2015,12,9,5,9
2,253,4,12.04,1,119,2015,12,9,5,9
2,236,8,15.06,1,209,2015,12,9,5,10
1,226,1,15.87,1,182,2015,12,9,5,11
1,211,6,18.41,1,13,2015,12,9,5,12
1,191,9,18.87,1,70,2015,12,9,5,13
1,177,9,19.06,1,180,2015,12,9,5,14
1,159,3,19.59,40,156,2015,12,9,5,15
1,168,7,19.56,1,138,2015,12,9,5,16
1,141,2,19.41,40,156,2015,12,9,5,17
1,140,4,18.9,1,60,2015,12,9,5,18
1,142,6,16.59,1,73,2015,12,9,5,19
2,141,5,14.86,1,72,2015,12,9,5,20
2,142,8,11.65,1,294,2015,12,9,5,21
1,135,3,11.11,1,52,2015,12,9,5,22
2,138,9,10.73,1,79,2015,12,9,5,23
1,134,5,10.51,1,265,2015,13,9,6,0
2,72,5,10.14,1,32,2015,13,9,6,1
1,87,9,10.05,1,266,2015,13,9,6,2
1,44,5,10.16,1,70,2015,13,9,6,3
3,243,6,10.17,1,216,2015,13,9,6,4
2,119,4,9.89,1,290,2015,13,9,6,5
3,238,4,9.47,75,141,2015,13,9,6,6
4,168,7,9.61,40,10,2015,13,9,6,7
5,349,6,10.31,1,49,2015,13,9,6,8
5,342,9,14.39,1,286,2015,13,9,6,9
6,351,9,16.92,1,256,2015,13,9,6,10
7,339,6,19.03,1,147,2015,13,9,6,11
7,342,2,19.74,1,26,2015,13,9,6,12
7,345,6,21.96,1,133,2015,13,9,6,13
8,348,3,22.77,1,100,2015,13,9,6,14
8,351,6,23.13,1,255,2015,13,9,6,15
7,173,3,23.42,1,122,2015,13,9,6,16
8,237,2,23.39,1,135,2015,13,9,6,17
7,119,9,22.74,1,275,2015,13,9,6,18
7,178,6,20.7,1,250,2015,13,9,6,19
6,1,9,18.92,1,147,2015,13,9,6,20
