Title,Author,Edition,type,Date,Reviews,Ratings,BookCategory,Synopsis_Polarity_score,Synopsis_subjectivity_score,Price
5728,485,13,20,5/22/2014,4.4,2,0,0.25875,0.505,638
5771,2129,13,20,10/4/2017,4.3,38,9,0.158697917,0.4853125,310
2796,2220,8,20,8/2/2009,4.5,2,7,0.160160428,0.640730838,56
4743,1243,12,20,11/28/2017,3.9,16,0,0.189393939,0.6,85
3090,640,13,20,8/10/2018,4,1,0,0.494318182,0.646212121,250
4937,3365,13,20,9/27/2007,4.1,7,0,0.2296875,0.515625,297
3862,2919,8,20,3/31/2014,5,4,6,0.294469697,0.632954545,783
2113,3861,13,20,7/1/2013,4.5,2,1,0.238611111,0.520555556,765
3098,4195,13,20,11/22/2011,4.4,2,3,-0.005027548,0.535261708,329
640,2254,13,20,1/6/2011,4.4,17,5,-0.051540616,0.366456583,220
6246,2143,13,20,3/3/2011,5,2,7,0.06,0.573333333,399
2769,4320,13,20,4/1/2014,3.3,3,6,0.175899621,0.652056277,613
2336,1749,13,11,3/1/2018,2.5,3,6,0.460912698,0.481746032,399
4190,3662,8,11,1/26/2018,5,1,8,0.231096681,0.471645022,1007
2802,2162,13,20,2/28/1990,3.2,16,6,0.147619048,0.295238095,96
6538,2679,13,20,12/30/2006,4.5,15,1,0.208333333,0.416666667,367
461,856,13,20,8/28/2009,4.6,443,0,0.133556999,0.424105339,305
5419,4091,13,11,6/28/2018,4.1,15,0,0.0625,0.4375,299
1828,3728,13,11,12/3/2018,4.5,5,9,0.21280303,0.468333333,300
704,843,7,20,7/15/2016,4.5,99,1,0.284848485,0.524415584,712
457,1781,13,19,11/5/2010,3.9,92,5,0.247619048,0.681349206,203
6066,145,8,1,10/15/2016,3.9,32,0,0.258333333,0.538888889,350
6329,963,13,20,11/7/2006,5,1,0,0.067195767,0.286772487,299
2589,2985,13,20,8/17/2007,4,2,8,0.112610193,0.375392562,213
4899,3715,13,20,1/1/2012,3.8,15,2,0.349343885,0.493662067,237
6375,4137,17,11,10/10/2018,3.6,6,1,0.166666667,0.411111111,479
4021,3613,13,11,12/30/2015,5,20,4,0.23,0.63,440
2541,1104,13,20,8/15/2002,4.6,15,8,0.235606061,0.434242424,299
5363,792,13,20,6/14/2018,4,5,0,0.219128788,0.624526515,300
2435,3107,13,20,1/28/2015,4.5,142,5,-0.035606061,0.425757576,225
5029,1094,13,11,3/9/2017,4.4,133,0,0.35419054,0.585128597,169
6007,1413,13,20,12/24/2009,5,5,2,0.249431818,0.60094697,279
6300,1538,12,20,1/1/2013,4.5,56,3,0.092307692,0.546153846,304
4010,52,13,11,10/10/2018,5,3,4,0.20719697,0.465656566,1499
492,337,13,11,6/5/2018,5,2,3,0.199242424,0.476641414,510
974,1410,13,11,12/30/2016,5,1,4,0,0.1,548
1007,3181,13,20,10/28/2015,4.4,63,0,0.168560606,0.55290404,319
714,1799,13,20,1/7/2014,3.4,10,6,0.127597403,0.621753247,438
5153,2266,8,11,4/25/2011,4,8,5,-0.03934596,0.573292929,529
5472,141,13,20,2/26/2004,4.8,5,5,0.119047619,0.586904762,121
3323,3807,8,20,9/14/2016,3.6,11,8,0.187285714,0.41052381,556
263,917,13,20,4/1/2001,4.7,5,1,0.182589606,0.477114695,754
836,4134,13,20,9/21/2017,4.8,151,6,0.127515152,0.605510823,374
5080,358,13,20,10/2/2003,4.7,80,2,0.049802372,0.527239789,609
5247,1704,13,20,12/13/2017,3,2,5,0.184615385,0.684615385,194
5075,54,13,20,6/15/2018,3,2,1,0.339113356,0.454922238,471
4849,2663,13,20,10/29/2015,4.4,9,10,0.311111111,0.426666667,404.13
0,3793,13,20,8/6/2015,3.9,17,2,0.086016414,0.543087121,399
6417,2008,8,10,10/15/2016,5,1,0,0.211333333,0.52,350
5869,555,13,20,7/19/2012,3.5,2,0,0.091919192,0.543434343,269
2263,2737,13,20,7/9/1905,4.3,188,7,0.167898551,0.469225195,300
5581,79,13,20,10/5/2017,3.8,16,5,-0.1125,0.55625,185
4408,1835,13,20,3/1/2014,3.9,6,10,0.158454106,0.457487923,374
1091,1497,13,20,7/3/1905,3.2,12,7,0.330555556,0.554166667,150
5272,916,13,20,11/2/2017,3.7,37,5,0.239285714,0.606190476,199
5276,735,13,11,1/8/2019,3,2,9,-0.04602874,0.519630832,399
2298,2849,8,20,11/6/2014,4.7,166,4,0.198057041,0.428746401,354
4647,1575,13,20,1/25/1991,3.7,8,2,0.186535813,0.588292011,241
6287,210,13,20,6/28/1905,5,2,3,0.5,0.15,90
2581,3580,13,11,1/31/2019,5,4,4,0.184317427,0.568544246,879
2565,661,13,20,9/5/2013,4.5,44,9,0.062752525,0.275378788,308
398,3253,12,20,4/2/1989,5,1,5,0.306103896,0.523766234,378
1303,602,13,20,2/8/2016,5,1,8,0.120464853,0.532142857,1050
5972,442,13,20,10/17/1994,5,1,0,0.04047619,0.369047619,395.1
6076,1461,13,20,10/7/2010,4.7,6,0,0.104924242,0.463636364,413
6679,1932,8,20,6/16/2005,5,2,10,0.313888889,0.31547619,1854
2787,2220,8,20,8/18/2009,4.7,13,7,0.130748663,0.646613191,94.84
1130,1516,13,20,12/28/2012,3.7,67,7,0.150581395,0.384496124,999
5540,876,13,20,9/6/2012,4.6,20,10,0.1325,0.461428571,247
2292,2056,13,20,4/15/2018,4,24,5,0.206504329,0.58965368,351
4409,3606,13,20,7/15/2017,4.1,10,2,0.325,0.465306122,159
5430,989,13,20,5/24/2017,3.8,9,6,0.204545455,0.472727273,262
662,4130,13,20,5/25/2012,5,2,6,0.11625,0.507083333,1117
86,2866,13,20,4/29/2010,5,1,9,0.258095238,0.455873016,391
5231,1154,13,20,11/18/2009,3.3,6,7,0.209982175,0.333110517,499
1393,4179,13,20,10/4/2014,1,1,7,0.22962963,0.537037037,178
142,1366,8,17,10/18/2016,5,3,0,-0.17359944,0.567927171,789
3802,1739,13,20,4/21/2016,3.3,3,0,0.152693603,0.486139169,272
5557,1795,13,20,3/14/2013,3,1,9,0.230555556,0.386111111,192
1503,101,13,20,12/5/2017,4.2,20,3,0.166256313,0.511868687,474
1388,3744,13,11,5/27/2019,5,1,9,0.294270833,0.6796875,249
3289,4357,13,20,4/18/2017,5,1,3,0.142857143,0.328571429,665
6260,1807,13,20,3/25/2004,4.2,155,3,0.182378129,0.48099473,154
2659,3237,13,20,4/1/2019,5,1,7,0.143233927,0.367011384,225
4884,3172,13,20,2/28/2014,4,22,0,0.012307692,0.495384615,264
3143,2299,13,20,9/15/2010,5,1,6,0.251218709,0.458530962,962
4394,3890,13,20,7/21/2016,4.2,656,9,0.5328125,0.6875,169
613,4194,13,20,6/14/2011,4,2,3,0.355211884,0.562787879,824
1267,3328,13,20,8/1/2016,4.1,19,2,0.222222222,0.596111111,130
2417,1333,13,11,4/5/2018,5,1,0,0.094383117,0.594918831,217.54
4665,1642,13,20,5/7/2013,4,5,3,0.239772727,0.537575758,527
1811,44,13,20,9/1/2012,3.8,31,2,0.310714286,0.516964286,250
6649,4144,8,11,3/20/2019,5,2,0,-0.062959957,0.588744589,361
5332,586,13,20,2/1/2016,3.2,32,4,0.272222222,0.468055556,634
2149,4283,13,20,1/1/1970,3.3,2,1,0.5125,0.345833333,575
6579,2408,13,20,8/13/2019,4.2,25,7,0.163768639,0.598100048,336
5523,2675,13,20,7/1/1997,4.2,3,6,0.666666667,1,1427
1891,3236,13,20,4/25/2019,4.2,17,7,0.179978355,0.545562771,112
4608,1568,8,20,11/1/2000,3.6,4,1,0.270454545,0.528896104,1613
3634,4099,13,20,8/30/2016,5,1,6,0.097537879,0.411287879,1488
1882,84,13,20,4/28/2018,3.7,3,0,-0.029166667,0.5125,443
6341,3436,13,20,11/18/2016,5,6,10,0.189285714,0.567857143,470
5828,4338,13,20,8/23/2016,4.8,11,2,0.048484848,0.318181818,360
5806,3889,13,20,12/14/2012,3.7,14,2,0.15375,0.324702381,339
1983,2074,13,20,4/15/2010,4.3,4,5,-0.058978175,0.385218254,204
4962,524,13,20,12/7/2010,5,3,10,0.204065657,0.552737374,1064
624,2898,13,20,2/12/2013,4.3,4,5,0.084605911,0.347865353,1399
4736,3741,8,11,10/5/1998,4.4,175,0,0.085606061,0.499763258,1290.66
231,3674,13,11,6/14/2018,3.7,3,5,0.233002245,0.566221474,230
2811,2254,13,20,10/30/2012,4.4,153,0,0.016666667,0.4625,454
4630,3741,13,20,9/5/2005,3.8,32,9,0.064814815,0.610648148,215
6465,2081,13,20,4/13/2014,4.2,145,6,0.005,0.52,150
5322,952,13,20,5/16/2016,3.7,102,5,-0.14047619,0.599007937,300
2919,1404,13,20,12/31/1997,3.3,2,7,0.216666667,0.416666667,150
1740,1649,8,20,11/17/2018,4.6,85,0,0.24963925,0.524458874,535
2926,1101,13,20,7/5/1905,4.8,14,7,0.35,0.55,134
3701,2881,13,20,11/3/2015,5,5,3,0.144444444,0.577777778,449
1214,1269,13,20,1/12/2017,5,1,5,-0.058829365,0.651984127,169
4501,2741,13,20,2/16/2015,4,5,4,0.268181818,0.686363636,428
6570,931,13,20,10/18/2018,4.6,17,0,0.310037879,0.545075758,306
2558,3093,8,20,12/7/2016,4.7,127,2,0.280172414,0.605747126,610
4104,3208,13,20,3/7/2014,4.5,12,1,0.15,0.95,321
5825,3735,8,20,9/26/2018,4.3,15,9,0.1640625,0.448958333,179
5064,3300,13,20,8/5/2004,4.4,3,8,0.203091398,0.396006144,500.5
6363,792,13,20,10/25/2007,3.9,5,0,-0.004166667,0.647916667,269
1969,1831,13,20,7/10/2018,5,3,3,0.307790404,0.629671717,493
727,83,13,20,11/3/2018,4.2,251,7,0.197668998,0.542657343,196
2971,3352,13,20,9/19/2018,4.3,88,9,0.189351852,0.486342593,452
4732,2574,13,20,7/10/2015,4.2,11,7,0.091666667,0.347916667,325
3010,4192,13,20,11/24/2015,4,27,5,0.068452381,0.552380952,2742
274,2326,13,20,2/6/2013,4,49,8,0.201041667,0.40625,244
5249,1894,13,20,4/8/2014,4.5,1684,9,0.139793609,0.566081974,198
5444,3897,13,20,4/17/2009,3.3,5,2,0.15056391,0.454949875,284
2962,789,13,20,4/30/2018,4.2,11,5,0.07530303,0.629621212,295
6046,820,13,20,3/28/2009,4.2,11,7,0.15,0.2,599
5127,792,13,11,2/27/2018,2.9,3,5,0.225386518,0.659508349,553
2004,1375,13,20,4/20/2017,3.6,12,3,-0.026666667,0.598333333,196
620,1282,13,20,9/1/2004,4.4,33,0,0.092633929,0.468005952,205
4493,2896,13,20,10/7/2004,3.9,16,0,0.060606061,0.435606061,369
2426,2444,8,20,8/5/2008,4.6,2,6,0.388888889,0.601666667,499
4754,3651,13,20,6/29/1905,4,17,4,0.105381944,0.471701389,195
37,1424,13,20,2/8/2017,3.5,2,3,0.276666667,0.65,304
6765,2782,8,11,1/9/2018,4.8,15,1,0.36576087,0.558985507,373
1689,1784,13,20,1/26/2018,4,19,1,0.41530303,0.622121212,552.21
1392,1704,13,20,5/22/2017,3.3,3,5,-0.225,0.4375,150
4787,1133,13,20,8/11/2007,4,2,3,0.4,0.607142857,624
5330,200,13,20,9/1/2016,3.5,22,6,0.285768398,0.681129149,270
1419,2186,13,11,9/12/2018,4.5,50,9,0.029338843,0.399960645,185
110,1366,13,20,3/15/2012,4.1,37,0,0.194646465,0.584747475,309
2354,3996,13,20,12/20/2005,5,1,1,0,0.25,686
701,2314,13,20,7/12/2018,5,4,9,0.196717172,0.595454545,419
966,634,13,18,4/16/2015,3.7,34,7,0.271428571,0.483928571,316.8
4821,2037,8,20,5/18/2012,4.5,12,8,0.050772838,0.488041126,558
5670,2604,13,20,3/12/2015,4.4,7,0,0.061052489,0.390165043,259
5175,293,13,20,7/11/1905,4.4,902,2,0.075,0.4625,147
5408,3579,13,12,4/26/2012,4.7,3,9,0.199720893,0.451555024,188
836,4134,13,20,9/21/2017,4.8,149,2,0.127515152,0.605510823,260
5589,4266,13,20,10/25/2015,3.9,11,0,0.193385781,0.5245338,289
4660,3059,13,20,4/7/2016,4,36,0,0.131794565,0.486144952,338
1808,3283,13,20,7/1/2013,4.1,5,10,0.262878788,0.517965368,910
803,2074,13,20,10/3/2002,4,2,5,-0.063235294,0.409803922,203
4309,2549,13,20,8/2/2012,4.8,12,5,-0.461616162,0.717171717,255
5307,807,13,20,9/1/2011,3.8,6,5,0.0675,0.618333333,268
4957,3457,13,20,4/4/2017,3,1,6,0.394444444,0.763888889,442
5628,767,13,11,6/28/2018,4.8,9,2,0.155092593,0.444444444,400
2833,961,7,20,10/21/2014,3.9,4,1,0.339738292,0.568536009,1669
6697,2786,8,20,10/28/2014,4,1,0,0.402791069,0.412519936,1916
4275,2816,13,20,12/18/2012,4.1,24,9,0.005555556,0.539236111,276
2077,2517,13,20,1/14/2010,5,2,7,0.266666667,0.489583333,2511
1196,1519,13,20,11/26/2017,4.3,8,9,0.2,0.523214286,270
3893,2074,13,20,8/30/2018,3.6,5,5,-0.140909091,0.49530303,235
657,4210,13,11,9/3/2018,2.5,2,4,0.061538462,0.655769231,449
6491,2891,13,20,1/1/2017,3,4,7,0.145,0.670714286,69
3284,4127,13,20,7/26/2018,5,3,0,0.172077922,0.504545455,415
900,1361,13,20,11/7/2017,5,1,1,0.273310023,0.445221445,367
4919,4107,13,11,2/17/2009,5,4,3,0.408333333,0.478222222,483
5722,3832,13,20,4/30/2019,4,38,5,-0.284920635,0.55952381,279
5186,3714,13,20,7/15/2019,3.5,3,9,-0.092340614,0.544849469,199
4267,4233,13,10,3/1/2013,4.1,12,10,0.215384615,0.580769231,350
1930,3225,13,20,7/5/1905,3,1,4,0.466666667,0.916666667,460
5200,2100,13,20,6/23/1997,2.9,2,0,-0.077272727,0.425757576,983
5765,1697,13,20,11/3/2009,5,2,6,0.21729798,0.528030303,1000
3230,4241,13,20,8/13/2013,4.1,35,1,0.208636364,0.643787879,324
3161,1153,13,20,4/20/1995,4,15,7,0.141738817,0.400901876,479
237,1215,13,20,3/4/2014,5,1,0,0.111647727,0.535700758,963
562,122,13,20,11/18/2004,3.1,6,3,0.293560606,0.297979798,449
4121,2220,13,20,7/30/2013,4.6,45,7,0.097380952,0.471565476,112
1065,2080,13,20,7/8/1905,4.5,4,4,0.200757576,0.479545455,384
4790,1133,13,20,10/1/2013,5,1,3,-0.041666667,0.666666667,624
1398,2068,8,11,7/18/2018,4.2,85,2,0.138728632,0.540718483,396
4623,3936,13,20,6/2/2006,5,1,10,0.189886364,0.491704545,948
2757,2898,13,20,10/28/2010,4.5,8,3,0.222619048,0.451190476,499
1653,2903,13,11,4/25/2017,5,1,4,0.259479167,0.581145833,1399
3205,2376,8,20,10/10/2017,5,4,6,0.176041667,0.7,299
6590,1822,8,20,12/10/2013,4,1,6,0.125,0.666666667,988
3582,2263,13,20,1/1/2015,3.2,7,6,0.239166667,0.61,352
2408,3072,13,20,2/3/2011,3.5,13,5,0.045196759,0.37380698,145
128,1953,13,20,3/23/2017,4.7,21,4,0.209491979,0.469875223,407
1749,3389,13,20,9/8/1995,4,3,5,0.15625,0.2625,198
2241,2672,13,11,5/22/2018,4,1,3,0.133571429,0.496904762,1398
2916,3532,13,11,9/24/2018,5,1,7,0.201190476,0.607142857,1250
6015,3439,13,11,5/3/2018,5,1,0,0.472222222,0.731944444,399
4063,3939,13,20,5/24/2019,4.4,15,2,-0.036752137,0.666096866,180
4378,1607,13,20,8/30/2010,3.8,22,9,0.246875,0.69375,250
3447,3466,13,20,8/7/2018,4,1,8,0.349441786,0.611004785,993
5802,309,13,20,10/5/2010,3.6,8,3,0.04,0.365833333,161
3448,1492,13,11,5/22/2019,5,1,2,0.123529412,0.458823529,450
286,2840,13,20,1/14/2019,3.1,46,9,0.329096639,0.497794118,120
545,122,13,20,4/18/2002,4.3,9,6,0.21875,0.472916667,355
6773,916,13,20,7/5/2012,4.1,25,0,0.131507937,0.571428571,295
2548,4153,13,11,1/30/2019,4.1,4,8,0.252840909,0.576136364,899
5986,157,8,20,8/21/2016,4.6,3,6,0.235294118,0.520588235,981
2779,2220,8,20,8/2/2009,4.7,24,7,0.05981241,0.503607504,55
5236,1708,13,20,1/30/2014,3.6,13,0,-0.2,0.510185185,417
6110,239,13,20,3/7/2017,4,2,10,0.132215007,0.302092352,1034
5829,4183,13,20,7/8/1905,4,26,7,0.035087719,0.636842105,440
1384,2511,13,20,7/9/1905,4.8,34,4,0.137388393,0.531919643,1600
5805,1781,13,20,8/24/2017,4.1,33,9,0.181547619,0.531547619,379
6511,3944,13,20,3/30/2010,4,20,2,0.097222222,0.544444444,150
6267,1024,13,20,8/2/2017,4.5,2,1,0.260064935,0.596428571,224
892,600,8,20,9/1/2008,5,10,10,0.215488215,0.508417508,1824
5866,79,13,20,10/30/2017,5,3,5,0.249375,0.596375,184
4597,3512,13,20,12/10/2010,4,5,1,0.268560606,0.573484848,179
4780,3036,13,20,2/23/2016,5,1,8,0.051699134,0.31534632,420
1567,1986,13,20,9/29/2016,3.8,48,4,0.202912458,0.370572391,350
2288,290,13,20,4/24/2015,5,1,7,0.147727273,0.333333333,596
2686,1255,13,20,7/3/1905,3.7,8,4,0.422727273,0.492424242,1200
468,2555,13,20,3/3/2011,4.3,11,10,0.421780303,0.513573232,319
4262,4366,13,20,4/4/2001,4.5,3,4,0.128333333,0.328333333,490
6318,3901,13,20,6/16/2015,4.9,37,3,0.069617225,0.557695375,695
2273,1130,8,11,2/4/2003,4.6,6,10,0.308859649,0.703421053,2098.67
2147,1474,13,20,4/1/2016,5,1,10,0.1225,0.380833333,1078
762,2297,13,20,7/5/2015,4.9,11,3,0.27100551,0.400068871,266
738,472,13,20,12/25/2018,4,2,10,0.190350877,0.439849624,1496
4675,783,13,20,8/3/2000,4.1,2,0,0.14047619,0.464285714,319
1648,2797,13,20,12/1/2014,4.3,154,7,-0.067307692,0.323717949,387
6560,598,13,20,10/31/2017,5,1,1,0.284974747,0.512121212,532.25
1181,3603,13,10,3/4/2004,3.6,5,3,0.191935484,0.522580645,639
5614,1658,13,20,12/11/2017,3.4,5,5,-0.110649351,0.605097403,235
2239,2549,13,19,3/3/2006,4.5,4,5,-0.070982143,0.740178571,641
4601,2607,13,20,8/15/2005,4.1,9,0,0.093636364,0.545454545,399
504,931,13,20,11/18/2018,5,10,1,0.022258297,0.314141414,398
5427,3492,13,20,12/5/2015,3.7,11,0,-0.027777778,0.538888889,210
2925,1101,13,20,7/5/1905,4.7,14,7,0.35,0.55,154
3128,1556,13,20,8/2/2016,4.5,2,3,0.177291667,0.489615385,722.37
4417,772,13,20,11/13/2015,5,3,4,0.101515152,0.524134199,960
771,2060,13,20,10/31/2016,3.8,163,2,0.114031339,0.411752137,185
1705,4212,13,11,9/18/2017,5,2,4,0.234335664,0.357913753,2145
2946,4071,13,20,3/5/2012,4,1,8,-0.09375,0.783333333,563
3715,1064,13,20,4/30/2004,5,3,4,0.033333333,0.195408163,845.75
3025,1956,13,11,9/21/2017,4.9,19,5,0.073611111,0.596759259,299
4052,3649,13,11,9/20/2017,3.8,7,4,0.175719055,0.473818695,1550
3457,4033,8,20,7/24/2017,4.7,4,3,0.258333333,0.496666667,999
6690,111,13,20,5/20/2014,4.1,29,3,0.197424242,0.353080808,345
4165,3796,13,20,12/4/2008,4.1,29,9,0.160534512,0.543417508,118.29
4389,1387,13,20,9/17/2007,3.8,98,5,0.028888889,0.455555556,399
94,3727,13,11,5/21/2018,4.3,146,9,0.158207071,0.563762626,142
1537,4316,8,20,12/9/2014,5,3,6,0.135858586,0.63989899,2570
5404,622,8,20,6/14/2010,4.6,42,2,0.15,0.343333333,323.9
4048,582,13,20,6/6/2013,4.3,7,4,0.22526455,0.541005291,1350
1334,4140,13,20,3/1/2011,5,2,3,0.13,0.615,632.15
5123,1222,8,20,5/27/2014,4.5,15,8,0.147247024,0.382366071,950
3272,723,13,20,7/8/1905,4,2,4,0.261560988,0.437999745,520
5053,2090,13,20,9/20/2018,3,1,9,0.023125,0.496666667,564.4
3580,264,8,11,5/1/2019,4.7,37,2,0.096153846,0.458974359,474
4070,740,13,20,2/12/2015,3.9,15,5,0.116666667,0.712847222,200
2765,3414,13,20,12/3/2010,4.4,7,2,0.129924242,0.324469697,269
6524,2279,13,20,1/5/2017,4,35,10,0.342045455,0.494318182,514
2732,3574,13,20,12/21/2014,4.3,31,9,0.115,0.4975,90
4219,1273,8,20,10/28/2014,4,1,3,0.269395079,0.543033721,590
4963,4270,8,20,3/18/2019,5,1,0,0.371794872,0.646611722,452
5273,1859,13,20,8/5/2004,4,5,1,0.281746032,0.407671958,581
3314,134,8,20,12/22/2017,4.1,6,8,0.056574675,0.340665584,309
4113,1635,12,20,10/1/1996,1,1,9,0.228636364,0.597954545,299
3066,328,13,20,7/23/2015,4.2,44,9,0.368087121,0.725568182,175
4425,3796,13,20,7/11/1905,3.7,11,9,0.391383929,0.508571429,399
2373,4025,13,20,10/9/2012,3.4,4,6,0.218643466,0.572727273,814
3035,2323,13,20,5/4/2016,5,1,7,0.129268939,0.323924242,518.73
3786,3261,13,20,10/16/2008,4.4,11,7,0,0,460
5,53,13,20,10/7/2014,5,2,1,0.181717172,0.30979798,690
3219,1935,13,20,1/5/2012,4.6,199,9,0.121854457,0.526377866,270
5953,4044,13,20,7/11/1905,4.3,25,5,-0.305555556,0.627777778,374.25
1992,1042,13,20,4/1/2019,3.9,6,7,0.084745989,0.328039852,195
2664,1647,13,20,11/1/1986,5,1,1,0.226851852,0.45462963,763
5480,792,13,20,6/7/2012,4,1,0,0.067156863,0.381862745,198
5401,1075,13,20,11/30/2017,4.2,163,6,0.053231779,0.599101187,499
5065,2479,13,20,4/15/2010,4.5,2,0,0.180769231,0.519230769,189
1710,2787,13,20,3/1/2016,3.9,2,10,0.184615385,0.428846154,5437
4767,1902,13,20,8/2/2005,4,2,0,0.094019139,0.51038961,299
5738,1209,13,20,10/25/2016,5,2,4,0.157505285,0.514164905,398.44
1810,1145,13,11,7/10/2018,4.4,4,7,0.389320587,0.409384319,1094
684,2196,13,20,3/25/2019,4.6,34,5,-0.155555556,0.543055556,238
3975,2544,13,11,6/28/2018,5,1,5,0.279040404,0.683838384,280
3309,4262,13,20,7/27/2010,4.5,2,10,0.289367816,0.481896552,629
6387,4135,17,20,9/14/2017,3.9,3,1,0.519047619,0.623809524,1199
4947,1319,13,20,7/15/2014,4.4,65,8,0.134955019,0.426325758,489
3653,1148,12,20,7/30/1989,3,1,1,0.077513228,0.342271353,262
2909,245,2,15,7/30/1989,5,2,7,0.131271284,0.441728355,557
5367,2012,13,10,8/7/2009,4.5,58,0,0.118229167,0.44,634
363,1103,8,20,4/18/2016,4.2,157,2,0.082160895,0.389213564,357
502,4305,13,20,9/4/2012,4.5,29,6,0.350297619,0.54672619,749
6183,1841,13,20,5/1/1991,4,1,1,0.209469697,0.452597403,1154
3752,5,13,20,10/26/2015,1.4,3,7,0.301403743,0.486541889,496.23
2287,3599,13,10,12/26/2014,5,1,7,0.147727273,0.333333333,596
2486,2765,13,20,1/12/2010,4.2,25,8,0.233333333,0.416666667,265
2673,1591,13,20,3/1/2004,4,6,5,0.121527778,0.429513889,446
4313,3623,13,20,1/1/2014,3.9,4,7,0.075,0.3275,131
4651,347,13,20,11/20/2016,4.3,66,5,0.159722222,0.565277778,185
431,3215,13,20,6/24/1905,4,1,10,0.766666667,0.683333333,295
3076,1175,13,20,6/18/2018,4,6,0,0.196491228,0.473684211,324
1376,187,13,11,4/23/2018,4.5,16,8,0.211816604,0.500754419,399
1022,1425,13,20,3/6/2014,3.4,5,3,0.282954545,0.50508658,98
1204,692,13,11,7/17/2013,4,1,1,0.41512605,0.707142857,239
170,606,13,20,8/8/2017,5,6,6,0.193817204,0.454800307,963
4886,843,13,20,11/1/2010,5,3,10,-0.05,0.347222222,1205
3022,2317,8,20,10/13/2015,5,2,6,0.287087912,0.588827839,607
6667,2206,13,20,2/20/2012,4.8,107,2,0.153693826,0.443983199,229
6272,3743,13,20,10/20/2018,4.2,73,7,0.257142857,0.566666667,150
2970,1798,13,20,5/9/2013,4.4,5,6,0.166666667,0.69047619,420.89
5524,2571,13,20,5/22/2006,5,2,2,0.206944444,0.452430556,549
5961,916,13,20,11/4/2011,4.2,8,5,0.023484848,0.554671717,244
4438,3741,13,20,10/20/2016,3.8,218,5,0.117714239,0.582261323,247
6569,3224,13,13,9/4/2014,4.4,203,3,0.20530303,0.614621212,389
3317,3205,8,20,12/10/2018,4.3,12,7,0.166287879,0.388015152,456
2313,2539,13,20,10/15/2015,5,1,10,0.162823891,0.55264681,1242
6102,1531,13,20,9/27/2011,3.3,5,6,0.086666667,0.477916667,448.99
6419,214,13,11,3/12/2018,4,20,9,0.217979798,0.434747475,142
5767,3212,13,20,3/8/2002,4.5,9,10,0.0975,0.508181818,374
2753,1781,13,20,11/30/2017,4.5,168,5,-0.067857143,0.360119048,298
408,1149,13,20,5/8/1980,5,1,1,0.244444444,0.655555556,799
2831,3499,19,11,5/22/2017,5,2,7,0.139473684,0.331077694,445
2031,3937,13,20,4/19/1994,5,2,6,0.040384615,0.405769231,605
4444,2832,8,20,11/11/2015,4,8,0,0.201754386,0.575689223,933
5505,2207,13,20,6/20/2019,4.4,3,9,0.124229692,0.526820728,247
1629,3199,13,20,7/11/1905,5,1,7,0.119047619,0.19047619,416
10,652,13,20,6/1/2015,4.5,4,0,0.27,0.41,238
3199,2477,13,20,3/30/2012,4.8,14,3,0.268261905,0.417047619,1433
2648,2310,12,20,1/26/2016,4.5,6,9,0.031439394,0.565909091,334
676,2965,13,20,7/23/2013,3.9,6,3,-0.29375,0.6375,799
3557,806,13,20,8/30/2012,4.5,2,8,0.1578125,0.403125,345
4138,3741,13,20,11/17/2015,3.7,113,0,0.079659692,0.442566138,279
6099,1862,13,6,5/27/2014,4.1,24,5,0.159267276,0.527922078,287
985,3821,13,11,4/26/2013,5,2,7,0.235714286,0.323214286,691
2156,1298,8,20,3/12/1998,5,1,3,0.123232323,0.369949495,395
668,113,8,20,3/19/2008,4.6,114,3,0.231746032,0.559126984,590
5718,3741,13,20,9/5/2005,4.4,67,0,0.086052632,0.469649123,263
1719,1101,13,20,7/9/1905,4.1,44,1,0.604166667,0.920833333,69
585,515,13,20,3/10/2016,4.4,11,0,0.223295455,0.5375,676
1473,1704,13,20,10/13/2011,4.1,5,5,-0.163030303,0.665454545,205
3611,3148,13,20,7/10/1905,4.6,33,2,0.059427609,0.439075277,392
5754,1704,13,11,7/26/2018,4.5,2,5,-0.06,0.44,177
4435,4027,8,20,10/18/2016,4.6,32,6,0.109375,0.60625,850.44
1443,3267,13,20,12/18/2018,4,1,4,0.134672619,0.448735119,309
964,1563,13,20,1/15/2007,4.3,21,7,0.2875,0.333333333,369
5826,209,8,20,11/2/2018,4.7,9,2,0.138898601,0.471328671,555
2834,4001,13,20,11/1/2017,5,1,1,0.301893939,0.513573232,364
4960,2500,13,20,12/17/2013,4.5,351,8,0.34965035,0.648834499,304
5357,2549,13,20,1/14/2016,4.1,28,0,0.130769231,0.517948718,449
2755,434,13,20,11/16/2018,4.3,16,8,0.154004329,0.521428571,299
5122,3352,13,20,3/6/2014,4,171,5,0.155709877,0.500044092,258
6222,4003,13,20,12/28/2005,4.3,14,0,0.057481061,0.471354167,229
3169,2415,13,11,6/12/2019,5,1,9,0.079722222,0.54537037,299
1439,1547,13,20,10/1/2013,2.8,2,10,0.261111111,0.552777778,557
1431,530,8,20,12/15/2018,4.8,12,2,0.08,0.2,349
2989,645,13,20,11/15/1990,4,1,1,0.308333333,0.593333333,561
4000,1704,13,11,5/4/2017,4,76,5,-0.004292929,0.303282828,169
5384,1414,13,20,10/7/2004,4.3,4,9,0.01,0.49,379
5878,2276,13,20,1/30/2014,4,1,0,0.066666667,0.370987654,391
