Trip_ID,Surge_Pricing_Type
T0005823890,2
T0005823891,3
T0005823893,3
T0005823895,1
T0005823903,3
T0005823908,2
T0005823909,2
T0005823910,2
T0005823917,2
T0005823919,3
T0005823921,2
T0005823922,3
T0005823923,2
T0005823924,3
T0005823926,2
T0005823927,3
T0005823928,1
T0005823929,3
T0005823932,3
T0005823935,2
T0005823936,1
T0005823937,3
T0005823940,3
T0005823943,1
T0005823947,3
T0005823950,3
T0005823951,3
T0005823955,2
T0005823956,2
T0005823958,2
T0005823960,2
T0005823962,3
T0005823963,2
T0005823968,2
T0005823969,3
T0005823970,2
T0005823972,2
T0005823974,3
T0005823977,2
T0005823979,3
T0005823982,2
T0005823984,1
T0005823985,2
T0005823992,1
T0005823993,3
T0005823994,3
T0005824000,3
T0005824004,3
T0005824011,2
T0005824015,3
T0005824019,3
T0005824022,2
T0005824024,2
T0005824028,2
T0005824039,1
T0005824044,2
T0005824046,3
T0005824047,3
T0005824048,1
T0005824049,3
T0005824051,2
T0005824052,3
T0005824060,2
T0005824062,2
T0005824063,1
T0005824064,2
T0005824066,2
T0005824067,3
T0005824073,3
T0005824081,2
T0005824083,3
T0005824089,2
T0005824091,3
T0005824094,2
T0005824097,3
T0005824101,1
T0005824102,1
T0005824105,1
T0005824109,2
T0005824110,2
T0005824111,3
T0005824114,2
T0005824117,2
T0005824119,1
T0005824120,2
T0005824121,3
T0005824123,3
T0005824124,2
T0005824128,2
T0005824129,3
T0005824136,2
T0005824140,2
T0005824142,2
T0005824145,1
T0005824146,2
T0005824148,2
T0005824150,2
T0005824153,1
T0005824154,3
T0005824155,2
T0005824161,2
T0005824163,3
T0005824166,2
T0005824168,2
T0005824172,1
T0005824174,2
T0005824175,2
T0005824176,3
T0005824177,2
T0005824183,2
T0005824185,2
T0005824188,2
T0005824189,1
T0005824192,2
T0005824196,1
T0005824197,2
T0005824199,3
T0005824205,2
T0005824210,3
T0005824212,2
T0005824214,3
T0005824215,2
T0005824216,2
T0005824217,2
T0005824221,2
T0005824223,3
T0005824225,3
T0005824227,1
T0005824228,2
T0005824229,3
T0005824232,3
T0005824233,2
T0005824234,3
T0005824236,2
T0005824237,3
T0005824242,2
T0005824244,2
T0005824245,1
T0005824246,1
T0005824253,2
T0005824254,3
T0005824255,1
T0005824257,2
T0005824259,2
T0005824260,2
T0005824264,3
T0005824265,1
T0005824267,1
T0005824270,3
T0005824272,1
T0005824275,2
T0005824277,2
T0005824280,3
T0005824281,2
T0005824284,1
T0005824287,2
T0005824288,2
T0005824293,1
T0005824302,3
T0005824305,3
T0005824307,2
T0005824308,2
T0005824314,2
T0005824315,3
T0005824316,2
T0005824319,3
T0005824324,2
T0005824328,2
T0005824335,3
T0005824344,2
T0005824348,3
T0005824350,3
T0005824355,2
T0005824358,2
T0005824359,3
T0005824361,3
T0005824362,2
T0005824365,2
T0005824367,3
T0005824368,2
T0005824372,3
T0005824375,2
T0005824378,3
T0005824382,2
T0005824387,2
T0005824388,3
T0005824389,2
T0005824392,2
T0005824393,3
T0005824394,3
T0005824401,2
T0005824402,2
T0005824404,2
T0005824405,3
T0005824409,2
T0005824411,1
T0005824420,1
T0005824422,2
T0005824424,3
T0005824425,3
T0005824426,3
T0005824428,1
T0005824429,3
T0005824431,2
T0005824434,3
T0005824438,3
T0005824440,2
T0005824443,2
T0005824444,3
T0005824445,2
T0005824446,1
T0005824447,1
T0005824448,3
T0005824450,2
T0005824452,3
T0005824453,2
T0005824455,3
T0005824456,2
T0005824458,2
T0005824460,2
T0005824461,2
T0005824466,2
T0005824467,2
T0005824468,3
T0005824476,3
T0005824480,2
T0005824483,3
T0005824485,3
T0005824486,2
T0005824487,3
T0005824488,1
T0005824489,2
T0005824493,2
T0005824494,3
T0005824496,3
T0005824498,3
T0005824500,2
T0005824504,2
T0005824505,3
T0005824507,2
T0005824509,2
T0005824512,3
T0005824514,2
T0005824515,2
T0005824517,3
T0005824519,3
T0005824521,1
T0005824525,1
T0005824527,3
T0005824535,2
T0005824536,2
T0005824537,3
T0005824538,3
T0005824540,3
T0005824541,3
T0005824543,2
T0005824547,3
T0005824548,1
T0005824550,3
T0005824551,2
T0005824552,1
T0005824554,2
T0005824555,3
T0005824558,2
T0005824559,3
T0005824560,1
T0005824563,3
T0005824565,2
T0005824567,2
T0005824568,3
T0005824569,3
T0005824571,1
T0005824572,3
T0005824573,2
T0005824574,2
T0005824576,2
T0005824578,3
T0005824579,3
T0005824581,1
T0005824585,2
T0005824587,3
T0005824588,3
T0005824591,2
T0005824594,3
T0005824598,2
T0005824601,3
T0005824608,3
T0005824610,3
T0005824611,2
T0005824612,2
T0005824614,2
T0005824616,3
T0005824617,2
T0005824618,2
T0005824619,2
T0005824620,2
T0005824621,1
T0005824623,2
T0005824624,3
T0005824626,3
T0005824627,1
T0005824628,3
T0005824630,2
T0005824632,2
T0005824635,3
T0005824637,3
T0005824640,3
T0005824643,3
T0005824645,2
T0005824650,3
T0005824653,3
T0005824658,2
T0005824660,2
T0005824668,3
T0005824669,3
T0005824672,2
T0005824673,2
T0005824675,2
T0005824676,1
T0005824677,3
T0005824680,3
T0005824683,3
T0005824684,3
T0005824687,2
T0005824688,2
T0005824689,2
T0005824691,2
T0005824693,3
T0005824695,2
T0005824696,2
T0005824697,3
T0005824698,1
T0005824700,3
T0005824702,3
T0005824704,3
T0005824708,2
T0005824709,2
T0005824711,1
T0005824715,2
T0005824718,3
T0005824719,2
T0005824722,3
T0005824726,2
T0005824727,3
T0005824728,2
T0005824729,3
T0005824730,2
T0005824731,2
T0005824733,2
T0005824735,2
T0005824736,1
T0005824739,2
T0005824740,2
T0005824741,2
T0005824742,2
T0005824743,2
T0005824745,3
T0005824748,2
T0005824750,2
T0005824751,3
T0005824752,2
T0005824753,2
T0005824755,3
T0005824758,1
T0005824763,3
T0005824768,2
T0005824774,2
T0005824776,2
T0005824778,2
T0005824780,2
T0005824784,2
T0005824786,2
T0005824788,1
T0005824789,2
T0005824792,3
T0005824793,2
T0005824796,3
T0005824799,1
T0005824800,2
T0005824804,3
T0005824805,1
T0005824809,3
T0005824812,2
T0005824813,2
T0005824814,2
T0005824821,2
T0005824823,3
T0005824824,2
T0005824827,3
T0005824829,2
T0005824831,3
T0005824834,1
T0005824835,3
T0005824836,2
T0005824837,2
T0005824838,2
T0005824841,2
T0005824843,3
T0005824844,1
T0005824848,2
T0005824849,1
T0005824851,1
T0005824853,1
T0005824854,3
T0005824856,3
T0005824858,2
T0005824859,3
T0005824860,1
T0005824862,2
T0005824865,2
T0005824867,2
T0005824869,2
T0005824872,3
T0005824880,2
T0005824885,2
T0005824889,2
T0005824891,2
T0005824892,2
T0005824894,2
T0005824897,2
T0005824898,3
T0005824901,3
T0005824902,2
T0005824906,2
T0005824907,2
T0005824908,2
T0005824910,2
T0005824911,3
T0005824912,1
T0005824913,2
T0005824914,2
T0005824918,2
T0005824919,3
T0005824920,2
T0005824921,3
T0005824924,2
T0005824928,3
T0005824937,3
T0005824938,2
T0005824943,3
T0005824944,2
T0005824945,3
T0005824946,2
T0005824948,2
T0005824949,3
T0005824953,2
T0005824957,3
T0005824958,3
T0005824959,1
T0005824961,1
T0005824962,2
T0005824964,2
T0005824972,2
T0005824973,1
T0005824974,3
T0005824975,1
T0005824982,2
T0005824983,3
T0005824984,2
T0005824988,3
T0005824990,2
T0005824992,2
T0005824995,3
T0005824996,3
T0005824999,2
T0005825000,3
T0005825001,2
T0005825008,2
T0005825010,3
T0005825013,3
T0005825014,3
T0005825017,2
T0005825021,2
T0005825023,2
T0005825024,2
T0005825025,3
T0005825028,3
T0005825029,3
T0005825031,3
T0005825035,3
T0005825037,3
T0005825038,2
T0005825041,3
T0005825043,2
T0005825045,2
T0005825046,2
T0005825050,1
T0005825054,3
T0005825057,3
T0005825058,2
T0005825059,3
T0005825061,1
T0005825062,2
T0005825071,1
T0005825072,3
T0005825075,2
T0005825077,3
T0005825083,2
T0005825084,3
T0005825086,3
T0005825087,3
T0005825090,2
T0005825101,2
T0005825102,3
T0005825106,2
T0005825107,2
T0005825109,2
T0005825110,2
T0005825111,2
T0005825114,2
T0005825116,3
T0005825120,2
T0005825124,2
T0005825125,1
T0005825128,2
T0005825130,2
T0005825131,2
T0005825134,2
T0005825135,3
T0005825136,1
T0005825140,1
T0005825143,1
T0005825144,3
T0005825147,3
T0005825148,2
T0005825150,1
T0005825152,1
T0005825154,3
T0005825155,2
T0005825156,2
T0005825157,2
T0005825158,1
T0005825160,2
T0005825162,2
T0005825165,1
T0005825168,3
T0005825173,2
T0005825174,2
T0005825177,1
T0005825180,2
T0005825183,2
T0005825187,2
T0005825193,3
T0005825194,1
T0005825195,3
T0005825202,3
T0005825204,2
T0005825206,3
T0005825208,3
T0005825209,1
T0005825210,3
T0005825211,2
T0005825216,2
T0005825218,2
T0005825220,2
T0005825221,2
T0005825223,2
T0005825226,2
T0005825227,2
T0005825228,3
T0005825229,1
T0005825230,2
T0005825232,2
T0005825233,3
T0005825240,3
T0005825241,3
T0005825242,2
T0005825244,3
T0005825253,3
T0005825254,2
T0005825256,2
T0005825259,2
T0005825260,3
T0005825262,3
T0005825266,1
T0005825267,2
T0005825269,1
T0005825271,3
T0005825273,3
T0005825280,2
T0005825281,2
T0005825284,1
T0005825288,1
T0005825289,2
T0005825290,3
T0005825291,1
T0005825292,3
T0005825294,2
T0005825295,3
T0005825297,3
T0005825298,2
T0005825299,2
T0005825300,2
T0005825302,2
T0005825306,2
T0005825308,2
T0005825310,2
T0005825313,2
T0005825316,2
T0005825317,2
T0005825321,2
T0005825327,2
T0005825328,3
T0005825335,2
T0005825341,2
T0005825352,3
T0005825354,1
T0005825356,1
T0005825358,3
T0005825360,2
T0005825363,1
T0005825371,1
T0005825375,1
T0005825378,2
T0005825379,3
T0005825391,3
T0005825393,3
T0005825399,3
T0005825400,3
T0005825402,3
T0005825407,3
T0005825409,3
T0005825410,1
T0005825413,2
T0005825414,3
T0005825417,2
T0005825419,3
T0005825420,3
T0005825424,3
T0005825427,2
T0005825428,3
T0005825436,2
T0005825437,3
T0005825443,2
T0005825444,3
T0005825446,2
T0005825448,2
T0005825450,3
T0005825451,2
T0005825456,2
T0005825465,2
T0005825466,2
T0005825467,3
T0005825468,3
T0005825469,1
T0005825470,2
T0005825472,3
T0005825475,2
T0005825476,1
T0005825477,3
T0005825480,3
T0005825487,2
T0005825492,3
T0005825495,2
T0005825497,1
T0005825499,3
T0005825506,2
T0005825507,3
T0005825508,2
T0005825509,2
T0005825514,2
T0005825517,3
T0005825525,3
T0005825529,3
T0005825531,2
T0005825534,2
T0005825536,2
T0005825537,2
T0005825538,2
T0005825539,2
T0005825540,2
T0005825542,2
T0005825544,2
T0005825547,1
T0005825552,2
T0005825554,3
T0005825555,1
T0005825557,3
T0005825559,2
T0005825563,2
T0005825564,3
T0005825567,1
T0005825568,2
T0005825569,3
T0005825571,1
T0005825573,2
T0005825575,3
T0005825576,2
T0005825577,2
T0005825578,2
T0005825579,3
T0005825580,1
T0005825581,2
T0005825584,3
T0005825585,3
T0005825587,2
T0005825588,2
T0005825589,2
T0005825591,3
T0005825594,3
T0005825596,2
T0005825597,2
T0005825599,3
T0005825600,3
T0005825601,2
T0005825602,3
T0005825604,3
T0005825605,2
T0005825609,3
T0005825610,3
T0005825615,2
T0005825618,3
T0005825619,1
T0005825620,2
T0005825622,2
T0005825625,1
T0005825626,2
T0005825630,3
T0005825631,2
T0005825633,3
T0005825645,1
T0005825647,3
T0005825650,2
T0005825651,2
T0005825652,3
T0005825654,2
T0005825656,3
T0005825657,3
T0005825659,2
T0005825664,2
T0005825666,2
T0005825668,3
T0005825671,1
T0005825672,1
T0005825675,2
T0005825676,3
T0005825677,3
T0005825679,1
T0005825681,3
T0005825683,2
T0005825684,2
T0005825687,3
T0005825693,3
T0005825694,2
T0005825696,3
T0005825698,2
T0005825699,2
T0005825700,3
T0005825703,3
T0005825710,3
T0005825711,2
T0005825713,3
T0005825714,3
T0005825715,2
T0005825716,3
T0005825717,3
T0005825723,3
T0005825724,2
T0005825727,3
T0005825728,1
T0005825729,3
T0005825731,1
T0005825732,3
T0005825737,3
T0005825738,2
T0005825739,3
T0005825740,3
T0005825745,3
T0005825756,2
T0005825757,2
T0005825759,2
T0005825760,3
T0005825779,2
T0005825781,3
T0005825782,1
T0005825783,3
T0005825785,3
T0005825787,3
T0005825788,3
T0005825789,1
T0005825790,2
T0005825795,3
T0005825797,2
T0005825802,1
T0005825803,2
T0005825804,3
T0005825812,2
T0005825813,2
T0005825816,3
T0005825818,2
T0005825820,2
T0005825822,2
T0005825823,2
T0005825829,2
T0005825831,3
T0005825832,3
T0005825833,2
T0005825835,2
T0005825838,3
T0005825839,3
T0005825841,1
T0005825842,2
T0005825853,3
T0005825854,2
T0005825855,2
T0005825856,2
T0005825859,2
T0005825861,2
T0005825862,3
T0005825863,2
T0005825867,1
T0005825869,2
T0005825874,3
T0005825875,2
T0005825876,2
T0005825877,3
T0005825878,2
T0005825881,2
T0005825883,3
T0005825885,3
T0005825886,3
T0005825887,3
T0005825888,1
T0005825889,2
T0005825897,2
T0005825899,3
T0005825900,3
T0005825904,2
T0005825907,1
T0005825909,2
T0005825910,3
T0005825911,3
T0005825915,3
T0005825926,2
T0005825929,2
T0005825932,2
T0005825936,3
T0005825940,3
T0005825941,3
T0005825944,3
T0005825947,2
T0005825950,2
T0005825951,2
T0005825952,2
T0005825954,2
T0005825955,1
T0005825961,3
T0005825962,3
T0005825965,3
T0005825966,2
T0005825967,3
T0005825971,3
T0005825972,2
T0005825975,2
T0005825977,2
T0005825979,2
T0005825980,3
T0005825984,3
T0005825988,2
T0005825993,3
T0005825995,2
T0005826000,2
T0005826001,3
T0005826003,3
T0005826005,3
T0005826006,2
T0005826007,2
T0005826008,3
T0005826012,1
T0005826015,2
T0005826017,2
T0005826019,2
T0005826026,3
T0005826029,3
T0005826033,2
T0005826039,1
T0005826042,1
T0005826043,2
T0005826048,2
T0005826050,2
T0005826051,2
T0005826052,2
T0005826060,2
T0005826061,3
T0005826062,3
T0005826063,2
T0005826066,2
T0005826068,3
T0005826071,2
T0005826072,2
T0005826073,3
T0005826075,3
T0005826076,3
T0005826078,2
T0005826079,2
T0005826091,1
T0005826093,3
T0005826096,2
T0005826097,2
T0005826099,2
T0005826100,2
T0005826102,2
T0005826105,3
T0005826107,2
T0005826108,3
T0005826109,1
T0005826117,3
T0005826119,1
T0005826122,2
T0005826123,2
T0005826124,3
T0005826125,3
T0005826129,1
T0005826134,1
T0005826139,2
T0005826142,2
T0005826145,2
T0005826150,2
T0005826153,2
T0005826155,2
T0005826157,2
T0005826163,2
T0005826164,2
T0005826165,2
T0005826166,2
T0005826168,3
T0005826170,2
T0005826171,2
T0005826172,3
T0005826173,3
T0005826174,2
T0005826175,3
T0005826179,3
T0005826180,2
T0005826181,2
T0005826184,3
T0005826191,2
T0005826192,2
T0005826196,3
T0005826201,3
T0005826202,2
T0005826204,3
T0005826206,1
T0005826213,2
T0005826216,2
T0005826217,2
T0005826219,3
T0005826221,1
T0005826223,2
T0005826230,3
T0005826231,2
T0005826234,2
T0005826241,2
T0005826245,1
T0005826246,3
T0005826247,3
T0005826250,2
T0005826251,2
T0005826258,2
T0005826259,2
T0005826261,3
T0005826262,3
T0005826265,2
T0005826266,2
T0005826268,2
T0005826272,1
T0005826273,3
T0005826275,3
T0005826278,3
T0005826279,1
T0005826282,2
T0005826283,3
T0005826284,3
T0005826286,2
T0005826289,3
T0005826294,3
T0005826298,2
T0005826299,3
T0005826301,3
T0005826303,1
T0005826304,2
T0005826305,3
T0005826308,3
T0005826312,2
T0005826325,2
T0005826328,3
T0005826330,2
T0005826334,1
T0005826337,1
T0005826339,3
T0005826344,1
T0005826346,2
T0005826348,3
T0005826350,1
T0005826352,2
T0005826354,3
T0005826355,3
T0005826357,2
T0005826361,2
T0005826364,2
T0005826365,2
T0005826367,2
T0005826368,3
T0005826369,3
T0005826370,2
T0005826371,2
T0005826372,2
T0005826377,3
T0005826378,2
T0005826380,3
T0005826389,1
T0005826390,2
T0005826391,3
T0005826394,2
T0005826396,1
T0005826397,1
T0005826399,1
T0005826402,3
T0005826409,1
T0005826410,2
T0005826413,3
T0005826415,3
T0005826416,2
T0005826417,3
T0005826418,3
T0005826420,3
T0005826422,1
T0005826425,3
T0005826426,3
T0005826428,1
T0005826429,2
T0005826430,1
T0005826432,2
T0005826434,2
T0005826443,2
T0005826446,2
T0005826447,3
T0005826448,2
T0005826453,3
T0005826455,1
T0005826458,3
T0005826460,2
T0005826461,1
T0005826465,1
T0005826466,2
T0005826470,2
T0005826476,1
T0005826477,3
T0005826479,3
T0005826481,3
T0005826482,3
T0005826486,3
T0005826488,3
T0005826489,3
T0005826491,2
T0005826496,2
T0005826497,1
T0005826498,3
T0005826501,3
T0005826503,3
T0005826508,2
T0005826509,2
T0005826511,2
T0005826512,1
T0005826513,3
T0005826517,3
T0005826518,2
T0005826519,3
T0005826522,1
T0005826525,3
T0005826528,3
T0005826534,3
T0005826536,2
T0005826538,2
T0005826539,2
T0005826542,3
T0005826544,3
T0005826546,3
T0005826547,2
T0005826548,2
T0005826549,2
T0005826551,3
T0005826552,3
T0005826553,2
T0005826558,1
T0005826560,2
T0005826562,2
T0005826565,3
T0005826568,2
T0005826569,2
T0005826575,3
T0005826578,2
T0005826579,1
T0005826580,2
T0005826581,1
T0005826589,3
T0005826590,1
T0005826592,1
T0005826594,2
T0005826595,1
T0005826603,3
T0005826606,1
T0005826607,3
T0005826611,1
T0005826612,3
T0005826616,3
T0005826618,2
T0005826619,2
T0005826620,2
T0005826621,2
T0005826622,3
T0005826624,1
T0005826625,1
T0005826626,1
T0005826630,2
T0005826631,3
T0005826634,3
T0005826638,2
T0005826643,2
T0005826646,2
T0005826649,3
T0005826650,2
T0005826654,2
T0005826656,1
T0005826658,2
T0005826659,2
T0005826663,1
T0005826664,2
T0005826666,3
T0005826669,2
T0005826672,2
T0005826675,1
T0005826679,3
T0005826682,3
T0005826683,2
T0005826684,3
T0005826685,1
T0005826687,3
T0005826690,1
T0005826691,1
T0005826692,1
T0005826694,2
T0005826697,1
T0005826701,2
T0005826703,3
T0005826704,2
T0005826705,1
T0005826706,3
T0005826711,3
T0005826715,2
T0005826716,2
T0005826721,2
T0005826726,2
T0005826727,3
T0005826728,2
T0005826730,2
T0005826732,1
T0005826733,2
T0005826734,3
T0005826737,2
T0005826739,1
T0005826741,1
T0005826744,3
T0005826745,1
T0005826746,2
T0005826749,2
T0005826750,3
T0005826753,2
T0005826756,1
T0005826757,3
T0005826758,1
T0005826759,2
T0005826760,2
T0005826761,2
T0005826763,1
T0005826768,1
T0005826769,3
T0005826772,2
T0005826773,3
T0005826774,2
T0005826775,3
T0005826776,2
T0005826781,2
T0005826785,2
T0005826787,3
T0005826788,2
T0005826789,2
T0005826790,3
T0005826791,1
T0005826792,2
T0005826794,1
T0005826797,1
T0005826798,1
T0005826799,1
T0005826802,2
T0005826805,2
T0005826807,3
T0005826814,2
T0005826815,2
T0005826822,3
T0005826826,2
T0005826828,2
T0005826829,2
T0005826832,2
T0005826833,2
T0005826835,3
T0005826836,2
T0005826837,2
T0005826843,2
T0005826846,2
T0005826850,2
T0005826851,2
T0005826853,3
T0005826854,2
T0005826855,2
T0005826857,3
T0005826858,2
T0005826863,3
T0005826864,2
T0005826866,2
T0005826867,3
T0005826868,1
T0005826869,1
T0005826872,2
T0005826874,3
T0005826875,2
T0005826878,2
T0005826879,2
T0005826882,2
T0005826885,2
T0005826889,3
T0005826890,2
T0005826896,2
T0005826897,2
T0005826900,2
T0005826905,2
T0005826907,3
T0005826909,3
T0005826911,2
T0005826913,2
T0005826915,1
T0005826916,1
T0005826921,1
T0005826924,3
T0005826929,3
T0005826932,1
T0005826934,1
T0005826935,3
T0005826939,2
T0005826946,2
T0005826951,1
T0005826956,3
T0005826957,1
