pet_id,breed_category,pet_category
ANSL_54096,1,1
ANSL_63530,0,2
ANSL_66902,0,1
ANSL_53710,1,1
ANSL_70514,0,2
ANSL_68437,0,1
ANSL_74552,2,4
ANSL_66152,0,2
ANSL_70125,0,2
ANSL_59573,0,2
ANSL_68621,0,2
ANSL_66264,1,2
ANSL_60153,1,2
ANSL_55049,0,1
ANSL_71828,1,2
ANSL_66702,1,2
ANSL_55723,1,2
ANSL_64966,1,1
ANSL_66826,0,2
ANSL_68007,1,1
ANSL_55344,2,4
ANSL_72567,1,2
ANSL_51248,1,1
ANSL_52350,2,4
ANSL_57535,0,2
ANSL_68537,1,1
ANSL_65549,0,1
ANSL_54938,0,2
ANSL_69353,0,1
ANSL_53577,0,2
ANSL_60841,0,2
ANSL_68444,0,2
ANSL_55458,1,2
ANSL_75455,1,1
ANSL_62065,1,1
ANSL_60947,0,2
ANSL_66675,0,1
ANSL_58580,1,2
ANSL_76857,1,1
ANSL_61885,0,2
ANSL_66567,1,2
ANSL_67535,1,2
ANSL_69536,1,1
ANSL_76274,1,2
ANSL_51125,1,1
ANSL_62461,1,2
ANSL_68730,1,1
ANSL_72670,0,2
ANSL_67334,1,1
ANSL_58283,0,1
ANSL_53321,2,1
ANSL_72173,1,1
ANSL_57127,0,2
ANSL_65801,0,1
ANSL_69637,0,2
ANSL_62891,1,2
ANSL_53617,1,2
ANSL_74194,0,1
ANSL_61181,0,1
ANSL_50721,1,2
ANSL_74458,1,1
ANSL_62547,0,1
ANSL_66132,0,2
ANSL_68294,1,2
ANSL_67357,0,2
ANSL_68528,0,2
ANSL_56525,0,2
ANSL_53581,0,2
ANSL_67762,1,2
ANSL_52037,0,2
ANSL_64778,1,2
ANSL_59213,0,2
ANSL_65596,1,2
ANSL_69381,1,1
ANSL_72793,0,2
ANSL_66428,0,2
ANSL_64137,1,1
ANSL_65802,0,2
ANSL_50545,1,2
ANSL_51245,1,2
ANSL_68658,0,2
ANSL_55464,2,1
ANSL_72099,1,1
ANSL_67750,0,2
ANSL_61459,1,2
ANSL_51008,1,2
ANSL_64407,0,1
ANSL_50610,1,1
ANSL_58331,1,2
ANSL_53702,0,2
ANSL_73335,1,2
ANSL_70788,1,2
ANSL_75898,0,1
ANSL_60060,0,2
ANSL_65042,0,1
ANSL_56123,0,2
ANSL_61498,0,2
ANSL_59530,1,2
ANSL_53198,2,1
ANSL_74246,1,1
ANSL_65987,0,2
ANSL_59148,1,2
ANSL_60151,1,1
ANSL_62051,0,2
ANSL_63369,0,2
ANSL_60137,2,4
ANSL_50280,1,2
ANSL_74883,1,1
ANSL_58768,2,4
ANSL_62800,0,2
ANSL_61537,2,4
ANSL_67389,0,1
ANSL_75491,0,2
ANSL_76094,1,2
ANSL_59991,0,2
ANSL_54556,2,1
ANSL_49975,0,2
ANSL_57204,1,2
ANSL_60631,0,1
ANSL_58256,0,2
ANSL_63456,1,2
ANSL_57970,0,2
ANSL_55227,0,1
ANSL_50540,0,1
ANSL_68818,0,2
ANSL_73296,0,1
ANSL_55067,0,2
ANSL_73380,0,1
ANSL_64694,1,2
ANSL_54617,1,2
ANSL_73268,1,2
ANSL_62843,1,2
ANSL_50696,0,1
ANSL_51000,1,2
ANSL_66927,0,2
ANSL_60349,0,2
ANSL_64032,1,2
ANSL_73933,1,1
ANSL_52729,1,2
ANSL_74685,0,2
ANSL_68032,1,1
ANSL_66502,0,2
ANSL_60730,0,2
ANSL_71182,0,1
ANSL_52860,1,2
ANSL_59876,1,2
ANSL_55741,0,1
ANSL_62082,0,2
ANSL_54082,0,1
ANSL_51570,1,1
ANSL_74118,0,1
ANSL_59228,1,1
ANSL_53883,1,1
ANSL_56789,1,1
ANSL_74523,1,2
ANSL_60163,1,1
ANSL_51674,1,2
ANSL_63849,1,1
ANSL_73660,0,1
ANSL_62526,0,2
ANSL_64475,2,4
ANSL_60561,1,2
ANSL_63201,1,1
ANSL_66337,0,1
ANSL_67961,0,2
ANSL_53357,1,2
ANSL_51891,0,2
ANSL_60119,1,2
ANSL_65706,1,1
ANSL_58690,0,2
ANSL_58325,0,1
ANSL_50374,0,1
ANSL_68741,0,2
ANSL_76254,0,2
ANSL_63668,0,2
ANSL_52724,0,2
ANSL_66942,1,1
ANSL_71416,1,2
ANSL_54385,1,1
ANSL_76272,0,2
ANSL_67180,1,2
ANSL_52088,0,2
ANSL_74575,1,2
ANSL_71583,1,1
ANSL_54197,1,2
ANSL_50066,0,2
ANSL_50862,1,2
ANSL_70497,1,2
ANSL_62819,0,2
ANSL_67422,0,2
ANSL_51104,0,1
ANSL_63166,0,2
ANSL_69045,0,2
ANSL_63190,1,1
ANSL_71629,0,1
ANSL_73647,1,2
ANSL_69593,0,2
ANSL_67420,1,1
ANSL_50789,1,2
ANSL_74221,0,2
ANSL_58859,0,2
ANSL_72812,0,1
ANSL_68565,0,1
ANSL_50398,1,2
ANSL_51621,1,2
ANSL_63091,0,2
ANSL_53707,1,1
ANSL_51852,2,4
ANSL_56087,1,2
ANSL_63254,0,2
ANSL_52160,1,1
ANSL_63207,0,1
ANSL_51020,1,2
ANSL_56405,0,2
ANSL_61753,0,2
ANSL_51363,0,2
ANSL_76156,1,2
ANSL_64793,1,2
ANSL_55385,1,2
ANSL_60667,1,2
ANSL_52067,1,2
ANSL_76862,1,2
ANSL_50972,0,2
ANSL_69418,1,2
ANSL_63585,1,1
ANSL_58866,0,2
ANSL_54447,2,1
ANSL_72181,0,1
ANSL_58189,1,1
ANSL_72150,0,2
ANSL_71927,1,2
ANSL_64215,0,2
ANSL_69411,0,1
ANSL_73034,0,2
ANSL_75317,1,2
ANSL_64422,1,2
ANSL_66163,0,1
ANSL_56976,0,2
ANSL_58452,1,2
ANSL_76308,1,1
ANSL_76772,0,2
ANSL_59976,1,2
ANSL_74822,2,4
ANSL_57325,0,1
ANSL_72194,1,1
ANSL_68017,0,2
ANSL_73376,2,4
ANSL_60705,1,2
ANSL_76499,1,2
ANSL_75148,1,2
ANSL_51633,2,1
ANSL_73059,1,2
ANSL_60057,1,1
ANSL_67124,0,2
ANSL_51484,0,2
ANSL_57084,1,2
ANSL_57415,0,1
ANSL_52044,0,2
ANSL_50585,0,1
ANSL_69193,0,1
ANSL_76764,0,2
ANSL_63592,0,2
ANSL_67480,1,2
ANSL_65267,0,2
ANSL_68686,1,2
ANSL_59914,2,4
ANSL_63879,0,2
ANSL_69278,0,2
ANSL_59443,1,1
ANSL_60727,1,2
ANSL_65041,0,1
ANSL_75500,1,2
ANSL_71912,0,2
ANSL_56694,0,1
ANSL_76641,1,2
ANSL_62303,0,2
ANSL_66776,0,1
ANSL_55570,0,2
ANSL_64417,0,2
ANSL_65419,1,2
ANSL_75364,1,2
ANSL_56029,1,2
ANSL_59167,1,2
ANSL_58726,0,2
ANSL_51905,1,2
ANSL_68376,0,2
ANSL_55341,1,1
ANSL_73531,0,2
ANSL_56009,1,1
ANSL_58316,0,2
ANSL_67096,1,2
ANSL_51345,0,1
ANSL_63231,0,2
ANSL_54735,2,4
ANSL_58865,1,2
ANSL_67875,1,2
ANSL_69496,1,2
ANSL_53505,0,2
ANSL_65080,1,1
ANSL_50973,0,2
ANSL_62939,0,2
ANSL_56358,1,1
ANSL_51827,1,2
ANSL_74360,0,2
ANSL_70205,0,2
ANSL_75142,0,1
ANSL_52727,1,2
ANSL_59916,0,2
ANSL_68968,0,1
ANSL_70995,0,2
ANSL_55115,0,2
ANSL_57885,1,2
ANSL_56819,1,2
ANSL_60504,1,2
ANSL_55706,0,1
ANSL_70134,1,2
ANSL_67382,1,2
ANSL_71531,0,2
ANSL_65081,1,2
ANSL_55467,0,1
ANSL_57366,1,1
ANSL_68625,2,1
ANSL_64647,0,1
ANSL_62156,1,1
ANSL_66949,1,2
ANSL_61322,2,1
ANSL_65265,0,2
ANSL_55027,0,2
ANSL_65110,1,1
ANSL_56517,0,2
ANSL_54702,2,4
ANSL_67163,1,1
ANSL_57847,2,1
ANSL_51693,2,4
ANSL_71310,0,4
ANSL_73056,1,1
ANSL_61308,0,1
ANSL_73022,1,1
ANSL_76114,0,2
ANSL_62006,0,2
ANSL_65282,0,2
ANSL_52940,0,2
ANSL_74606,0,2
ANSL_53659,1,2
ANSL_67468,0,1
ANSL_51017,0,1
ANSL_65544,2,4
ANSL_73354,2,1
ANSL_61471,1,1
ANSL_75607,0,1
ANSL_63750,0,2
ANSL_70498,0,1
ANSL_53447,1,2
ANSL_72540,1,2
ANSL_51247,1,2
ANSL_63136,0,2
ANSL_73831,0,2
ANSL_55052,1,1
ANSL_65820,1,2
ANSL_62787,0,2
ANSL_57656,2,4
ANSL_62422,1,2
ANSL_66916,0,2
ANSL_60201,0,2
ANSL_76134,0,1
ANSL_50680,1,2
ANSL_52446,1,1
ANSL_50625,1,2
ANSL_55288,0,2
ANSL_67141,1,1
ANSL_57659,1,2
ANSL_68692,0,1
ANSL_50808,1,1
ANSL_67694,0,2
ANSL_76555,1,2
ANSL_60530,1,1
ANSL_74094,0,2
ANSL_73244,1,2
ANSL_56132,1,2
ANSL_76629,1,2
ANSL_63556,2,1
ANSL_64568,0,1
ANSL_55971,0,2
ANSL_53311,0,1
ANSL_51334,1,2
ANSL_67473,0,2
ANSL_67561,0,1
ANSL_71111,0,2
ANSL_58832,0,2
ANSL_64299,0,1
ANSL_57287,1,1
ANSL_61049,1,1
ANSL_73844,0,1
ANSL_50362,1,1
ANSL_72780,0,1
ANSL_71387,1,2
ANSL_62109,0,2
ANSL_54280,1,1
ANSL_52258,1,2
ANSL_55950,1,2
ANSL_63864,1,1
ANSL_59624,2,4
ANSL_58616,1,2
ANSL_70367,1,1
ANSL_60670,1,2
ANSL_52386,1,2
ANSL_71298,1,2
ANSL_70184,0,2
ANSL_50993,1,1
ANSL_63555,2,4
ANSL_57873,1,1
ANSL_68615,0,1
ANSL_63850,0,2
ANSL_52417,1,2
ANSL_71859,1,1
ANSL_59778,1,2
ANSL_60788,1,2
ANSL_60983,0,2
ANSL_63701,1,2
ANSL_74728,0,2
ANSL_66369,0,1
ANSL_58698,0,1
ANSL_70609,0,2
ANSL_71006,0,1
ANSL_76816,0,1
ANSL_59491,0,2
ANSL_52689,1,2
ANSL_59202,0,2
ANSL_73409,1,1
ANSL_56948,0,1
ANSL_57493,0,1
ANSL_74300,0,1
ANSL_60331,0,1
ANSL_67493,0,2
ANSL_68662,1,2
ANSL_74680,1,2
ANSL_70884,0,2
ANSL_62052,0,1
ANSL_71235,0,2
ANSL_71565,1,2
ANSL_75615,1,2
ANSL_67093,1,2
ANSL_63224,1,2
ANSL_69632,0,1
ANSL_68918,1,1
ANSL_51973,1,2
ANSL_76372,1,2
ANSL_70103,0,2
ANSL_52556,1,2
ANSL_55557,0,1
ANSL_71873,0,2
ANSL_73635,0,2
ANSL_52213,1,1
ANSL_65817,0,2
ANSL_74966,1,2
ANSL_52618,1,2
ANSL_71729,0,2
ANSL_56290,0,1
ANSL_57814,2,4
ANSL_60990,1,1
ANSL_72619,0,2
ANSL_65805,0,2
ANSL_53039,0,1
ANSL_64896,1,2
ANSL_57792,2,1
ANSL_65908,1,1
ANSL_76278,0,2
ANSL_56084,1,1
ANSL_53615,0,2
ANSL_50135,0,2
ANSL_74181,1,1
ANSL_75637,1,2
ANSL_70084,0,1
ANSL_51884,1,2
ANSL_70950,0,1
ANSL_66177,0,2
ANSL_50829,1,1
ANSL_64574,0,1
ANSL_60754,1,2
ANSL_74588,0,2
ANSL_50713,1,2
ANSL_55046,0,2
ANSL_75403,1,2
ANSL_52691,2,1
ANSL_56810,1,2
ANSL_62064,0,1
ANSL_62250,1,2
ANSL_72927,1,1
ANSL_53653,1,1
ANSL_69161,1,1
ANSL_68314,0,2
ANSL_57467,0,2
ANSL_52665,1,2
ANSL_65904,1,2
ANSL_55497,0,1
ANSL_64640,0,1
ANSL_54426,2,4
ANSL_60174,1,2
ANSL_64645,1,2
ANSL_66574,1,2
ANSL_68100,1,2
ANSL_67297,0,2
ANSL_56745,0,1
ANSL_51588,1,2
ANSL_70747,1,1
ANSL_57255,1,1
ANSL_58253,0,1
ANSL_70173,1,2
ANSL_76475,0,2
ANSL_58629,0,1
ANSL_67879,0,2
ANSL_60104,0,2
ANSL_75058,1,2
ANSL_71992,1,1
ANSL_65248,0,2
ANSL_68085,1,1
ANSL_52285,1,2
ANSL_50466,2,4
ANSL_52317,2,1
ANSL_72095,1,1
ANSL_53564,0,2
ANSL_66952,1,2
ANSL_70703,0,2
ANSL_73015,0,2
ANSL_72412,1,2
ANSL_68111,0,2
ANSL_63831,0,2
ANSL_65293,2,1
ANSL_55710,0,2
ANSL_58736,0,1
ANSL_56247,1,2
ANSL_56724,0,1
ANSL_64890,1,2
ANSL_68693,0,2
ANSL_52368,2,4
ANSL_70960,1,1
ANSL_61458,2,4
ANSL_57313,2,4
ANSL_52149,1,1
ANSL_74034,1,1
ANSL_69815,1,2
ANSL_75590,1,2
ANSL_74861,0,2
ANSL_51661,0,2
ANSL_54509,1,2
ANSL_56322,1,2
ANSL_51444,1,2
ANSL_68518,0,1
ANSL_75729,0,2
ANSL_62252,0,2
ANSL_72257,0,2
ANSL_66999,1,1
ANSL_63954,0,2
ANSL_75453,0,1
ANSL_55701,0,1
ANSL_73608,0,1
ANSL_66499,0,2
ANSL_74590,0,1
ANSL_75748,1,2
ANSL_61838,1,2
ANSL_64343,0,2
ANSL_67154,1,2
ANSL_73969,0,2
ANSL_55125,0,1
ANSL_66911,0,2
ANSL_70180,1,1
ANSL_68828,0,2
ANSL_61733,1,1
ANSL_65966,0,2
ANSL_56245,1,2
ANSL_59405,1,1
ANSL_68816,0,2
ANSL_61086,1,2
ANSL_61431,1,2
ANSL_50467,1,2
ANSL_58243,0,2
ANSL_64814,0,1
ANSL_53646,1,1
ANSL_58288,0,2
ANSL_55718,1,1
ANSL_58875,0,1
ANSL_53109,2,1
ANSL_50939,2,4
ANSL_52130,0,2
ANSL_52744,2,1
ANSL_57382,1,2
ANSL_59648,0,2
ANSL_59083,0,2
ANSL_64549,0,2
ANSL_65135,1,1
ANSL_56658,0,1
ANSL_64404,1,2
ANSL_76753,1,2
ANSL_51238,0,2
ANSL_56134,1,2
ANSL_76602,0,2
ANSL_50121,1,2
ANSL_50324,0,1
ANSL_63122,1,2
ANSL_62179,0,2
ANSL_51739,0,2
ANSL_68649,0,1
ANSL_64082,1,1
ANSL_67625,2,1
ANSL_69184,1,2
ANSL_54669,2,4
ANSL_56662,1,2
ANSL_64963,0,2
ANSL_70994,0,2
ANSL_65064,0,1
ANSL_66758,0,2
ANSL_58090,0,1
ANSL_59942,1,1
ANSL_52023,1,2
ANSL_72617,0,2
ANSL_61631,0,2
ANSL_59139,1,2
ANSL_60347,2,1
ANSL_71681,0,1
ANSL_65667,1,2
ANSL_64323,1,2
ANSL_71369,0,2
ANSL_61963,1,2
ANSL_55394,1,1
ANSL_63418,0,1
ANSL_50291,2,4
ANSL_56188,0,2
ANSL_75578,0,2
ANSL_55339,1,2
ANSL_56758,1,1
ANSL_59597,0,2
ANSL_56244,0,2
ANSL_67733,0,1
ANSL_55826,1,1
ANSL_70786,0,2
ANSL_70993,0,1
ANSL_65134,1,2
ANSL_75487,0,2
ANSL_52675,0,1
ANSL_54036,1,2
ANSL_62814,0,1
ANSL_72265,0,2
ANSL_53922,1,1
ANSL_71587,1,1
ANSL_73517,0,1
ANSL_66371,1,2
ANSL_63986,1,2
ANSL_75696,0,2
ANSL_68414,0,1
ANSL_61420,0,1
ANSL_71195,1,2
ANSL_59759,0,1
ANSL_70453,0,2
ANSL_68838,1,2
ANSL_64195,1,2
ANSL_76507,0,2
ANSL_66765,0,2
ANSL_54687,1,2
ANSL_63547,0,2
ANSL_76837,0,2
ANSL_60293,2,4
ANSL_71687,1,2
ANSL_70158,1,2
ANSL_51149,1,1
ANSL_51353,2,4
ANSL_51644,0,2
ANSL_53489,0,2
ANSL_51942,0,1
ANSL_68480,0,2
ANSL_73815,0,2
ANSL_70306,0,2
ANSL_74931,0,2
ANSL_62103,1,2
ANSL_74312,1,2
ANSL_74323,0,2
ANSL_65522,0,1
ANSL_51161,0,2
ANSL_58682,0,2
ANSL_65120,1,2
ANSL_71718,1,1
ANSL_55338,0,1
ANSL_73606,1,2
ANSL_75839,0,2
ANSL_65005,0,2
ANSL_65727,2,1
ANSL_64718,1,2
ANSL_71186,1,2
ANSL_64046,1,2
ANSL_49985,2,1
ANSL_59153,1,1
ANSL_57526,0,1
ANSL_61369,0,1
ANSL_63011,1,2
ANSL_59753,0,2
ANSL_74307,2,1
ANSL_65173,1,2
ANSL_60939,0,2
ANSL_69362,1,2
ANSL_69442,0,2
ANSL_57965,0,2
ANSL_58746,0,2
ANSL_74293,0,2
ANSL_72531,1,2
ANSL_64776,0,1
ANSL_61670,1,1
ANSL_73084,1,2
ANSL_55248,1,2
ANSL_53401,0,2
ANSL_75517,0,1
ANSL_62660,0,2
ANSL_64745,1,2
ANSL_76830,1,2
ANSL_55404,1,1
ANSL_71009,1,2
ANSL_58137,1,1
ANSL_70406,1,1
ANSL_68477,1,1
ANSL_67926,0,1
ANSL_51365,0,2
ANSL_53298,0,2
ANSL_63855,2,4
ANSL_67033,0,1
ANSL_53917,1,1
ANSL_56761,0,1
ANSL_53405,0,1
ANSL_55206,1,2
ANSL_58905,0,2
ANSL_68116,0,2
ANSL_51140,0,2
ANSL_72395,0,1
ANSL_57064,0,2
ANSL_71774,0,2
ANSL_66825,1,1
ANSL_72717,0,1
ANSL_70556,1,2
ANSL_57660,0,2
ANSL_57318,1,1
ANSL_62990,0,2
ANSL_71704,1,2
ANSL_58257,1,2
ANSL_66978,1,1
ANSL_53419,1,2
ANSL_64030,1,2
ANSL_70080,0,1
ANSL_67804,1,2
ANSL_67478,0,2
ANSL_50492,0,2
ANSL_74349,1,2
ANSL_73028,0,1
ANSL_67529,1,2
ANSL_58292,0,2
ANSL_74542,0,2
ANSL_71740,0,2
ANSL_53953,2,1
ANSL_60273,2,1
ANSL_58858,0,1
ANSL_71037,1,2
ANSL_61565,1,1
ANSL_51471,1,2
ANSL_74247,0,2
ANSL_55720,0,2
ANSL_51515,1,2
ANSL_74666,1,2
ANSL_55740,1,1
ANSL_62973,1,2
ANSL_72449,0,2
ANSL_75751,0,2
ANSL_61093,0,2
ANSL_51284,1,2
ANSL_51115,0,1
ANSL_50912,1,2
ANSL_76050,1,2
ANSL_50924,1,2
ANSL_69290,0,1
ANSL_71950,0,1
ANSL_52565,0,2
ANSL_56765,0,2
ANSL_68256,1,1
ANSL_61475,2,4
ANSL_60473,1,1
ANSL_71933,1,2
ANSL_63791,2,4
ANSL_65291,0,1
ANSL_73670,0,1
ANSL_65715,0,2
ANSL_54195,0,2
ANSL_74547,1,1
ANSL_57092,1,1
ANSL_76809,0,2
ANSL_64835,0,1
ANSL_75428,0,2
ANSL_73179,1,1
ANSL_75725,0,2
ANSL_66157,1,2
ANSL_55081,1,2
ANSL_70353,1,2
ANSL_62044,1,2
ANSL_53892,2,1
ANSL_66602,0,1
ANSL_67995,1,2
ANSL_63016,1,2
ANSL_54825,0,2
ANSL_74671,0,2
ANSL_67302,1,1
ANSL_60257,0,1
ANSL_71793,0,2
ANSL_58290,1,2
ANSL_67550,0,1
ANSL_67727,0,1
ANSL_67280,0,2
ANSL_57797,1,1
ANSL_56495,1,2
ANSL_52208,0,2
ANSL_57695,1,2
ANSL_53273,0,1
ANSL_65387,0,2
ANSL_63097,0,2
ANSL_55735,0,1
ANSL_71905,0,1
ANSL_76510,1,2
ANSL_69371,1,1
ANSL_50299,0,2
ANSL_54129,0,2
ANSL_66976,0,2
ANSL_72229,0,2
ANSL_72827,0,1
ANSL_58136,0,2
ANSL_58945,1,2
ANSL_68245,2,1
ANSL_53323,0,2
ANSL_59056,1,1
ANSL_69720,0,2
ANSL_61074,0,2
ANSL_52788,0,2
ANSL_52999,1,1
ANSL_59359,0,2
ANSL_62998,0,2
ANSL_59938,0,2
ANSL_58484,0,2
ANSL_54422,1,2
ANSL_52052,1,2
ANSL_62056,0,2
ANSL_71335,1,2
ANSL_50665,0,2
ANSL_65273,0,2
ANSL_72775,1,2
ANSL_56432,2,2
ANSL_65238,0,2
ANSL_68805,0,1
ANSL_63472,0,2
ANSL_61157,1,2
ANSL_59995,1,2
ANSL_76059,0,2
ANSL_60200,0,2
ANSL_55294,0,2
ANSL_72898,1,2
ANSL_74650,1,2
ANSL_61508,1,1
ANSL_61849,1,2
ANSL_73625,1,2
ANSL_61007,0,1
ANSL_51812,0,1
ANSL_51029,0,1
ANSL_54883,0,2
ANSL_53327,1,1
ANSL_64462,2,4
ANSL_65336,1,2
ANSL_69226,1,2
ANSL_67752,0,2
ANSL_75284,0,2
ANSL_55033,0,2
ANSL_52238,0,2
ANSL_52277,0,1
ANSL_52620,0,2
ANSL_65769,1,2
ANSL_74624,1,2
ANSL_70933,0,2
ANSL_57286,1,2
ANSL_63828,1,2
ANSL_67760,0,2
ANSL_74911,0,2
ANSL_51399,0,2
ANSL_64159,0,1
ANSL_64562,0,1
ANSL_69147,0,2
ANSL_73114,1,1
ANSL_56725,1,2
ANSL_75875,0,2
ANSL_59548,0,1
ANSL_69490,0,1
ANSL_75850,0,1
ANSL_55868,0,2
ANSL_70101,0,1
ANSL_59743,1,1
ANSL_63551,2,4
ANSL_76489,0,1
ANSL_54650,0,1
ANSL_52079,1,1
ANSL_57254,1,2
ANSL_63693,0,2
ANSL_71832,1,1
ANSL_63817,1,1
ANSL_60930,2,4
ANSL_54284,0,2
ANSL_53213,0,2
ANSL_57849,1,2
ANSL_60365,1,2
ANSL_71403,1,1
ANSL_62460,1,2
ANSL_61616,1,2
ANSL_70874,1,2
ANSL_64699,0,2
ANSL_68564,0,2
ANSL_72042,1,2
ANSL_62630,0,2
ANSL_72992,0,2
ANSL_73540,1,2
ANSL_75649,0,2
ANSL_75638,0,2
ANSL_53186,1,1
ANSL_54011,1,1
ANSL_51854,0,2
ANSL_67515,0,2
ANSL_53681,0,2
ANSL_75140,0,2
ANSL_71851,0,1
ANSL_63213,1,2
ANSL_55180,0,2
ANSL_74866,0,2
ANSL_55154,0,1
ANSL_64933,1,2
ANSL_59596,1,2
ANSL_70063,1,2
ANSL_61506,0,2
ANSL_65899,1,2
ANSL_69777,1,1
ANSL_67378,0,2
ANSL_72742,1,2
ANSL_64829,0,2
ANSL_65639,0,2
ANSL_54540,0,2
ANSL_65448,0,2
ANSL_74719,1,2
ANSL_59836,1,2
ANSL_50434,0,2
ANSL_68659,1,1
ANSL_56531,0,1
ANSL_75257,1,2
ANSL_62039,0,1
ANSL_54039,2,0
ANSL_56566,1,1
ANSL_72582,1,2
ANSL_60720,0,2
ANSL_68725,0,2
ANSL_58354,0,2
ANSL_62740,0,1
ANSL_50964,0,2
ANSL_68906,0,2
ANSL_58308,0,2
ANSL_71710,1,1
ANSL_72634,1,1
ANSL_51271,0,2
ANSL_74524,2,4
ANSL_73295,1,2
ANSL_74166,0,2
ANSL_74701,1,2
ANSL_67645,0,2
ANSL_68118,0,2
ANSL_53697,1,1
ANSL_60656,0,1
ANSL_71776,0,1
ANSL_50941,0,1
ANSL_75858,0,2
ANSL_52958,2,1
ANSL_73765,1,1
ANSL_69679,0,2
ANSL_71604,1,2
ANSL_69438,0,1
ANSL_76622,1,2
ANSL_54595,0,2
ANSL_52635,1,2
ANSL_50623,0,1
ANSL_57406,1,2
ANSL_72462,0,2
ANSL_59504,2,4
ANSL_71340,2,1
ANSL_61811,0,2
ANSL_75170,1,2
ANSL_58213,0,2
ANSL_58546,1,2
ANSL_65972,1,2
ANSL_51142,0,1
ANSL_65202,0,1
ANSL_74786,1,2
ANSL_59800,0,2
ANSL_75941,0,2
ANSL_59193,0,2
ANSL_74069,0,2
ANSL_71197,0,2
ANSL_64701,0,1
ANSL_70039,1,2
ANSL_75700,0,2
ANSL_52966,0,2
ANSL_52795,1,2
ANSL_64057,0,2
ANSL_56572,0,2
ANSL_53836,1,2
ANSL_52058,1,2
ANSL_58522,0,1
ANSL_63706,0,2
ANSL_75456,0,2
ANSL_56281,0,1
ANSL_51937,0,1
ANSL_68935,1,2
ANSL_62014,1,2
ANSL_64816,1,2
ANSL_76513,0,2
ANSL_52941,1,1
ANSL_57184,2,1
ANSL_56288,0,2
ANSL_75909,0,2
ANSL_53182,0,2
ANSL_68406,0,1
ANSL_65503,0,1
ANSL_58801,0,1
ANSL_54966,0,2
ANSL_57953,1,2
ANSL_72538,0,2
ANSL_71761,0,1
ANSL_76587,0,2
ANSL_65875,0,1
ANSL_50519,1,2
ANSL_50739,1,2
ANSL_51474,2,1
ANSL_58116,0,2
ANSL_53908,0,2
ANSL_74933,0,2
ANSL_72325,0,1
ANSL_72790,1,2
ANSL_67635,1,2
ANSL_50866,0,2
ANSL_65669,1,1
ANSL_74621,0,2
ANSL_52952,0,2
ANSL_73272,0,1
ANSL_71105,1,2
ANSL_56593,0,2
ANSL_58601,0,1
ANSL_58490,0,2
ANSL_53379,1,2
ANSL_64443,2,4
ANSL_53050,1,1
ANSL_76008,0,2
ANSL_54807,1,2
ANSL_51407,0,2
ANSL_68531,0,2
ANSL_63603,1,2
ANSL_58426,0,2
ANSL_68768,2,1
ANSL_66647,0,2
ANSL_53916,0,2
ANSL_62236,0,2
ANSL_71438,0,1
ANSL_70272,1,2
ANSL_52080,1,2
ANSL_51166,1,2
ANSL_61035,1,1
ANSL_76431,1,2
ANSL_68218,1,2
ANSL_75248,0,2
ANSL_76802,1,2
ANSL_56329,1,2
ANSL_52255,1,1
ANSL_61204,1,2
ANSL_73450,1,1
ANSL_76013,0,2
ANSL_74798,0,2
ANSL_59444,0,1
ANSL_66809,1,2
ANSL_59041,1,2
ANSL_60034,1,2
ANSL_58066,2,4
ANSL_69436,1,2
